field_name,field_family,source_family,feature_class,transform,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,atlas_candidate,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
volume_volatility_ratio_168h,liquidity_volatility,trade_ohlcv,derived_interaction,level,L0_raw_forward_return,1,1.0,2,False,6.844873144525084,0.0002954840030613985,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,719,0.00015585587430574352,0.5364446833797056,0.5364446833797056,0.5364446833797056,0.5104311543810849,719,-4.324057121131279e-05,-0.26114050518579945,-0.26114050518579945,-0.26114050518579945,0.5285118219749653,719,0.00023186603703835093,1.2057195983521887,1.2057195983521887,1.2057195983521887,0.5243393602225312,719,0.0003784404926327791,1.002341840834678,1.002341840834678,1.002341840834678,0.5563282336578581,95.86666666666666,
volume_volatility_ratio_168h,liquidity_volatility,trade_ohlcv,derived_interaction,level,L1_cross_sectional_relative_return,1,1.0,2,False,6.8448731445250806,0.0002954840030613984,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,719,0.00015585587430574354,0.5364446833797057,0.5364446833797057,0.5364446833797057,0.5104311543810849,719,-4.324057121131281e-05,-0.2611405051857995,-0.2611405051857995,-0.2611405051857995,0.5285118219749653,719,0.00023186603703835102,1.205719598352189,1.205719598352189,1.205719598352189,0.5243393602225312,719,0.000378440492632779,1.0023418408346778,1.0023418408346778,1.0023418408346778,0.5563282336578581,95.86666666666666,
volume_volatility_ratio_168h,liquidity_volatility,trade_ohlcv,derived_interaction,level,L3_liquidity_tier_relative_return,1,1.0,2,False,4.382145651802681,0.000321499496844917,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,719,4.463500890278174e-05,0.21493439443538495,0.21493439443538495,0.21493439443538495,0.5076495132127955,719,-7.005781473897836e-05,-0.5135468577970823,-0.5135468577970823,-0.5135468577970823,0.5299026425591099,719,0.0001404693510139512,0.8553113444363372,0.8553113444363372,0.8553113444363372,0.5243393602225312,719,0.0004034187402914176,1.3020214209761776,1.3020214209761776,1.3020214209761776,0.5465924895688457,95.86666666666666,
volume_volatility_ratio_168h,liquidity_volatility,trade_ohlcv,derived_interaction,level,L5_vol_adjusted_return,1,-1.0,1,False,3.34805983631548,-0.019879973144729064,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,719,-0.0035948228825023864,-0.21109921797767398,-0.21109921797767398,-0.21109921797767398,0.5006954102920723,719,-0.0156778607699722,-0.8545056082654304,-0.8545056082654304,-0.8545056082654304,0.5048678720445062,719,0.009920623300925907,0.45245733022611667,0.45245733022611667,0.45245733022611667,0.4951321279554937,719,0.02493184123341176,0.8259727599688237,0.8259727599688237,0.8259727599688237,0.5187760778859527,95.86666666666666,
volume_volatility_ratio_168h,liquidity_volatility,trade_ohlcv,derived_interaction,level,L0_raw_forward_return,4,1.0,2,False,2.984071148038368,0.001174911517273798,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,716,0.0004495382382274829,0.8178842946150494,0.41802793216124634,0.28507773207391524,0.5251396648044693,716,-0.00039175253081233326,-1.1807527376319884,-0.5940767462897905,-0.6474030920735983,0.4818435754189944,716,0.0008221568627888482,2.239302328079155,1.1043781021788095,0.9868464569697297,0.5321229050279329,716,0.001193073256981683,1.6740288105387409,0.8637118686131386,0.7000226029320559,0.5614525139664804,95.46666666666667,
volume_volatility_ratio_168h,liquidity_volatility,trade_ohlcv,derived_interaction,level,L1_cross_sectional_relative_return,4,1.0,2,False,2.9840711480383684,0.001174911517273798,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,716,0.0004495382382274831,0.8178842946150497,0.41802793216124673,0.2850777320739156,0.5251396648044693,716,-0.0003917525308123332,-1.1807527376319882,-0.5940767462897903,-0.6474030920735984,0.4818435754189944,716,0.0008221568627888482,2.239302328079155,1.1043781021788095,0.9868464569697297,0.5321229050279329,716,0.0011930732569816825,1.6740288105387404,0.8637118686131388,0.7000226029320559,0.5614525139664804,95.46666666666667,
volume_volatility_ratio_168h,liquidity_volatility,trade_ohlcv,derived_interaction,level,L3_liquidity_tier_relative_return,4,1.0,2,False,2.3600284907012994,0.0012963576428012217,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,716,1.178981352190369e-05,0.028563946319589126,0.04697800395780304,-0.1346213722224087,0.5111731843575419,716,-0.0005218508664219401,-1.8537559577937976,-0.9245125293417445,-1.0024566655773313,0.4790502793296089,716,0.0004592231849889321,1.4870548792901872,0.7189957895368198,0.5822262061642756,0.5335195530726257,716,0.0013083331760544567,2.2280427023079743,1.13302083334633,0.9624005303665333,0.5754189944134078,95.46666666666667,
volume_volatility_ratio_168h,liquidity_volatility,trade_ohlcv,derived_interaction,level,L5_vol_adjusted_return,4,-1.0,1,False,3.8320209181943645,-0.08261764027265489,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,716,-0.025909647845910492,-0.735900558515411,-0.3408134226903602,-0.4542066663343022,0.5111731843575419,716,-0.07547868310980776,-2.0797271259744528,-1.0479611694625184,-1.097422028951526,0.5111731843575419,716,0.024997967265415488,0.5433680666225769,0.27288912662007925,0.16669142727881206,0.4860335195530726,716,0.08530855264199991,1.3695259906051334,0.7361396313415723,0.5078870509674724,0.5223463687150838,95.46666666666667,
volume_volatility_ratio_168h,liquidity_volatility,trade_ohlcv,derived_interaction,level,L0_raw_forward_return,8,1.0,2,False,3.8850844079282107,0.0027436891756138218,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,712,0.001160605827930239,1.5830144770400143,0.55719552614207,0.39765815423871187,0.5533707865168539,712,-0.0005514977745873539,-1.2281707772482107,-0.4727470177722747,-0.637323452105752,0.47191011235955055,712,0.0016236684717690895,3.114574778134139,1.1288352722174209,0.8354900920531114,0.5730337078651685,712,0.002727806338669165,2.7044912328815327,0.8844572593302638,0.6311248892010521,0.5660112359550562,94.93333333333334,
volume_volatility_ratio_168h,liquidity_volatility,trade_ohlcv,derived_interaction,level,L1_cross_sectional_relative_return,8,1.0,2,False,3.8850844079282107,0.002743689175613822,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,712,0.0011606058279302386,1.5830144770400139,0.55719552614207,0.3976581542387118,0.5533707865168539,712,-0.0005514977745873539,-1.2281707772482104,-0.4727470177722747,-0.6373234521057525,0.47191011235955055,712,0.00162366847176909,3.11457477813414,1.1288352722174206,0.8354900920531114,0.5730337078651685,712,0.002727806338669165,2.7044912328815327,0.8844572593302642,0.6311248892010521,0.5660112359550562,94.93333333333334,
