numeric_probe_id,family_id,max_oriented_ic,max_oriented_spread,min_control_ratio,clean_label_count,eval_rows,candidate_id,dataset,motif,operator,primary_field,partner_field,window_h,expression,cluster_key,quality_score,replay_preflight_role,executes_replay,preflight_candidate_id,executes_replay_in_core32
a7ffcore30_0028,F1a_aggtrades_flow_microstructure,0.0330340587256734,0.0853605791926384,0.1817989897847456,9,8886,a7ffcore29e_0035,core12_aggtrades_all_features,flow_x_dislocation,TSRank,agg_large_notional_ratio_100k_plus,premium_index_bps,4,"TSRank(agg_large_notional_ratio_100k_plus,4)*ZScore(Delta(premium_index_bps,4))",F1a_aggtrades_flow_microstructure|flow_x_dislocation|TSRank|agg_large_notional_ratio_100k_plus|premium_index_bps,97.3944109236436,candidate_for_replay_preflight_contract,False,a7ffcore32_000,False
a7ffcore30_0031,F1a_aggtrades_flow_microstructure,0.0320522815529403,0.1923868060111999,0.2294520956303805,9,9030,a7ffcore29e_0111,core12_aggtrades_all_features,flow_x_dislocation,TSRank,agg_large_notional_ratio_100k_plus,agg_price_range_bps,8,"TSRank(agg_large_notional_ratio_100k_plus,8)*ZScore(Delta(agg_price_range_bps,8))",F1a_aggtrades_flow_microstructure|flow_x_dislocation|TSRank|agg_large_notional_ratio_100k_plus|agg_price_range_bps,97.05796767714212,candidate_for_replay_preflight_contract,False,a7ffcore32_001,False
a7ffcore30_0014,F1a_aggtrades_flow_microstructure,0.0217792734289363,0.1359652578830719,0.038479868923185,9,9030,a7ffcore29e_0072,core12_aggtrades_all_features,flow_reversal,WinsorZ,agg_signed_aggressor_notional,mark_index_basis_bps,24,"Clip(ZScore(Delta(agg_signed_aggressor_notional,24)),-3,3)*Sign(Delta(mark_index_basis_bps,24))",F1a_aggtrades_flow_microstructure|flow_reversal|WinsorZ|agg_signed_aggressor_notional|mark_index_basis_bps,96.9855279982777,candidate_for_replay_preflight_contract,False,a7ffcore32_002,False
a7ffcore30_0008,F1a_aggtrades_flow_microstructure,0.0224851944211825,0.0388048216700553,0.0548475189042261,9,9030,a7ffcore29e_0010,core12_aggtrades_all_features,flow_reversal,TSRank,agg_max_trade_notional,mark_index_basis_bps,4,"TSRank(agg_max_trade_notional,4)*ZScore(Delta(mark_index_basis_bps,4))",F1a_aggtrades_flow_microstructure|flow_reversal|TSRank|agg_max_trade_notional|mark_index_basis_bps,96.97428184759713,candidate_for_replay_preflight_contract,False,a7ffcore32_003,False
a7ffcore30_0011,F1a_aggtrades_flow_microstructure,0.022062135563196,0.0671471431851387,0.0605304002310376,9,9030,a7ffcore29e_0136,core12_aggtrades_all_features,flow_reversal,TSRank,agg_signed_aggressor_notional,mark_index_basis_bps,8,"TSRank(agg_signed_aggressor_notional,8)*ZScore(Delta(mark_index_basis_bps,8))",F1a_aggtrades_flow_microstructure|flow_reversal|TSRank|agg_signed_aggressor_notional|mark_index_basis_bps,96.9035615551644,candidate_for_replay_preflight_contract,False,a7ffcore32_004,False
a7ffcore30_0041,F1a_aggtrades_flow_microstructure,0.0172382524956857,0.0650902539491653,0.048987216589168,9,8886,a7ffcore29e_0051,core12_aggtrades_all_features,flow_x_low_turnover,Delta,agg_large_notional_ratio_100k_plus,premium_index_bps,8,"Delta(agg_large_notional_ratio_100k_plus,8)*ZScore(Delta(premium_index_bps,8))",F1a_aggtrades_flow_microstructure|flow_x_low_turnover|Delta|agg_large_notional_ratio_100k_plus|premium_index_bps,96.47888916662272,candidate_for_replay_preflight_contract,False,a7ffcore32_005,False
a7ffcore30_0019,F1a_aggtrades_flow_microstructure,0.0338372476348253,0.1434564739465713,0.390002705645414,9,8886,a7ffcore29e_0131,core12_aggtrades_all_features,flow_reversal,ZScore,agg_large_notional_ratio_100k_plus,premium_index_bps,8,"ZScore(agg_large_notional_ratio_100k_plus,8)*ZScore(Delta(premium_index_bps,8))",F1a_aggtrades_flow_microstructure|flow_reversal|ZScore|agg_large_notional_ratio_100k_plus|premium_index_bps,96.43371123525546,candidate_for_replay_preflight_contract,False,a7ffcore32_006,False
a7ffcore30_0051,F1a_aggtrades_flow_microstructure,0.0203866820630545,0.0494302585721015,0.1837399866992194,9,8886,a7ffcore29e_0112,core12_aggtrades_all_features,flow_x_low_turnover,TSRank,agg_signed_aggressor_notional,premium_index_bps,24,"TSRank(agg_signed_aggressor_notional,24)*ZScore(Delta(premium_index_bps,24))",F1a_aggtrades_flow_microstructure|flow_x_low_turnover|TSRank|agg_signed_aggressor_notional|premium_index_bps,96.11996827280934,candidate_for_replay_preflight_contract,False,a7ffcore32_007,False
a7ffcore30_0134,F1b_taker_flow_market_panel,0.0398347068334387,0.1200553774833679,0.5731420776453197,9,252906,a7ffcore29e_0207,top498_replay_v2,taker_flow_x_liquidity,WinsorZ,trade_volume,trade_quote_volume,24,"Clip(ZScore(Delta(trade_volume,24)),-3,3)*Sign(Delta(trade_quote_volume,24))",F1b_taker_flow_market_panel|taker_flow_x_liquidity|WinsorZ|trade_volume|trade_quote_volume,96.11776029511726,candidate_for_replay_preflight_contract,False,a7ffcore32_008,False
a7ffcore30_0102,F1b_taker_flow_market_panel,0.0188396428632036,0.0765715315937995,0.2177741299161798,9,36812,a7ffcore29e_0235,top498_replay_v2,taker_flow_x_basis,Delta,trade_volume,funding_rate,4,"Delta(trade_volume,4)*ZScore(Delta(funding_rate,4))",F1b_taker_flow_market_panel|taker_flow_x_basis|Delta|trade_volume|funding_rate,95.79509363673948,candidate_for_replay_preflight_contract,False,a7ffcore32_009,False
