representative_rank,candidate_id,label_family,horizon_h,return_corr_cluster,max_metric_parity_diff,oriented_validation_spread,oriented_test_spread,oriented_recent_spread,one_bar_lag_recent_oriented,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,cost20_recent_oriented,max_control_ratio_by_split,min_oriented_nonoverlap_median_tstat,min_oriented_nonoverlap_min_tstat,min_oriented_hourly_tstat,top_symbol,top_symbol_abs_contribution_share,top_month,top_month_abs_contribution_share,decision,blockers,warnings
8,a7ab3_2ad4a9e8d3c38900,L7_ranked_future_return,4,15,0.0,0.0060949367426181,0.005539579555757,0.011706314711791,0.010573033373255,0.0114437831391018,0.0110499857800681,0.0103936568483452,0.0090809989848994,0.7894423648682629,1.1554312501617647,-0.2805921395066882,2.497130552265575,1000RATSUSDT,0.0427526376371629,2026-01,0.0663997564653739,HOLD_A7AC1_REPRESENTATIVE_FORENSIC_BLOCKED,nonoverlap_tstat_not_positive,ranked_return_label_only
