candidate_id,parent_candidate_id,semantic_bucket,motif_bucket,generation_mode,expression,raw_inputs,source_max_tstat,source_replay_min_control_ratio,core_gate_status,authorizes_materialization,authorizes_numeric,authorizes_replay,authorizes_search,proposed_subgraph_id,canonical_expression,parse_status,registration_status,reject_reason,node_count,max_depth,field_count,operator_count,operator_path
a7ffcore11e_7cb6856752b9ccff9b,a7ffcore5_89d456568ed9db84c6,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,2))",trade_count;trade_low,2.871152609177763,0.4634529934904429,requires_core2_registration,False,False,False,False,sgx_7132f715ce17f225d6,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,2))",ok,approved_for_temp_registration,,18,8,2,10,Mul>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>Delta
a7ffcore11e_c0048516d88e84d99b,a7ffcore5_89d456568ed9db84c6,liquidity_like|volatility_like,liquidity_shock,seed_field_safe_div,"SafeDiv(Delta(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2),Abs(Delta(trade_count,2)))",trade_count;trade_low,2.871152609177763,0.4634529934904429,requires_core2_registration,False,False,False,False,sgx_c9fcb1fce2ff174613,"SafeDiv(Delta(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2),Abs(Delta(trade_count,2)))",ok,approved_for_temp_registration,,18,7,2,10,SafeDiv>Delta>Mul>Delta>Mean>Abs>ZScore>Delta>Abs>Delta
a7ffcore11e_ea4d16aa6e2a528d37,a7ffcore5_89d456568ed9db84c6,liquidity_like|volatility_like,liquidity_shock,seed_field_rank_spread,"Sub(TSRank(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2),TSRank(trade_count,2))",trade_count;trade_low,2.871152609177763,0.4634529934904429,requires_core2_registration,False,False,False,False,sgx_fc76443037d5a0a221,"Sub(TSRank(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2),TSRank(trade_count,2))",ok,approved_for_temp_registration,,17,7,2,9,Sub>TSRank>Mul>Delta>Mean>Abs>ZScore>Delta>TSRank
a7ffcore11e_3e33573565869a2b5b,a7ffcore5_89d456568ed9db84c6,liquidity_like|volatility_like,liquidity_shock,seed_field_z_add,"Add(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),ZScore(Mean(trade_count,2)))",trade_count;trade_low,2.871152609177763,0.4634529934904429,requires_core2_registration,False,False,False,False,sgx_ab4761b3d2eeba4e62,"Add(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),ZScore(Mean(trade_count,2)))",ok,approved_for_temp_registration,,19,8,2,11,Add>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>ZScore>Mean
a7ffcore11e_a83e241c8abd58d89e,a7ffcore5_89d456568ed9db84c6,liquidity_like|volatility_like,liquidity_shock,seed_field_z_spread,"Sub(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),ZScore(Mean(trade_count,2)))",trade_count;trade_low,2.871152609177763,0.4634529934904429,requires_core2_registration,False,False,False,False,sgx_53a7f342b3c7d271c8,"Sub(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),ZScore(Mean(trade_count,2)))",ok,approved_for_temp_registration,,19,8,2,11,Sub>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>ZScore>Mean
a7ffcore11e_69a832f6b57edb70ed,a7ffcore5_89d456568ed9db84c6,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,3))",trade_count;trade_low,2.871152609177763,0.4634529934904429,requires_core2_registration,False,False,False,False,sgx_140c2d52d1e5ffbd56,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,3))",ok,approved_for_temp_registration,,18,8,2,10,Mul>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>Delta
a7ffcore11e_6c54a04a2aee9efb4d,a7ffcore5_89d456568ed9db84c6,liquidity_like|volatility_like,liquidity_shock,seed_field_safe_div,"SafeDiv(Delta(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2),Abs(Delta(trade_count,3)))",trade_count;trade_low,2.871152609177763,0.4634529934904429,requires_core2_registration,False,False,False,False,sgx_244ddc5a0229df577e,"SafeDiv(Delta(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2),Abs(Delta(trade_count,3)))",ok,approved_for_temp_registration,,18,7,2,10,SafeDiv>Delta>Mul>Delta>Mean>Abs>ZScore>Delta>Abs>Delta
a7ffcore11e_df9a8412ed05f85023,a7ffcore5_89d456568ed9db84c6,liquidity_like|volatility_like,liquidity_shock,seed_field_rank_spread,"Sub(TSRank(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2),TSRank(trade_count,3))",trade_count;trade_low,2.871152609177763,0.4634529934904429,requires_core2_registration,False,False,False,False,sgx_b47bb6d6f48e69e25c,"Sub(TSRank(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2),TSRank(trade_count,3))",ok,approved_for_temp_registration,,17,7,2,9,Sub>TSRank>Mul>Delta>Mean>Abs>ZScore>Delta>TSRank
a7ffcore11e_7e9163696a360337dc,a7ffcore5_89d456568ed9db84c6,liquidity_like|volatility_like,liquidity_shock,seed_field_z_add,"Add(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),ZScore(Mean(trade_count,3)))",trade_count;trade_low,2.871152609177763,0.4634529934904429,requires_core2_registration,False,False,False,False,sgx_d17bf397b699e531ad,"Add(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),ZScore(Mean(trade_count,3)))",ok,approved_for_temp_registration,,19,8,2,11,Add>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>ZScore>Mean
a7ffcore11e_32f5d9b1a091a4117b,a7ffcore5_89d456568ed9db84c6,liquidity_like|volatility_like,liquidity_shock,seed_field_z_spread,"Sub(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),ZScore(Mean(trade_count,3)))",trade_count;trade_low,2.871152609177763,0.4634529934904429,requires_core2_registration,False,False,False,False,sgx_6b0857f43bdbbc49a8,"Sub(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),ZScore(Mean(trade_count,3)))",ok,approved_for_temp_registration,,19,8,2,11,Sub>ZScore>Mean>Mul>Delta>Mean>Abs>ZScore>Delta>ZScore>Mean
