candidate_id,track_id,clue_role,original_label_family,translation_label_family,label_horizon_h,decision,control_ratio_premay_max,cost5_recent_oriented,cost10_recent_oriented,cost20_recent_oriented,robust_median_tstat_floor,premay_all_positive,lag_ok
a7ag1_0e2b47e66d7f7104e6,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,164.81483362429879,-0.0009913222689220873,-0.0019913222689220875,-0.003991322268922087,-0.8155952934591372,False,True
a7ag1_0e2b47e66d7f7104e6,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,21.033260831127524,-0.0009670931219394544,-0.0019670931219394547,-0.003967093121939455,-0.8606527832499243,False,True
a7ag1_0e2b47e66d7f7104e6,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,177.84429852945732,-0.010374547390178696,-0.011374547390178697,-0.013374547390178697,-0.441085255736599,False,False
a7ag1_0e2b47e66d7f7104e6,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.8164868387007758,0.0013122886962123677,0.0003122886962123677,-0.0016877113037876324,3.66688443984969,True,True
a7ag1_07cfdcbb71e5f021e9,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,1,HOLD_A7AG3_CONTROL_DOMINATED,3.2595943658669224,-0.0006685197955638271,-0.001668519795563827,-0.003668519795563827,0.5880598147475845,True,True
a7ag1_07cfdcbb71e5f021e9,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_CONTROL_DOMINATED,3.2595943658669224,-0.0006685197955638271,-0.001668519795563827,-0.003668519795563827,0.5880598147475837,True,True
a7ag1_07cfdcbb71e5f021e9,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_CONTROL_DOMINATED,2.657198800729855,-0.0006224933187753828,-0.0016224933187753829,-0.003622493318775383,1.4676768930188837,True,True
a7ag1_07cfdcbb71e5f021e9,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_CONTROL_DOMINATED,5.681693108968261,0.019241577554688184,0.018241577554688186,0.016241577554688184,0.24075996231459978,True,True
a7ag1_07cfdcbb71e5f021e9,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.9235100208969966,0.0004251352616902249,-0.0005748647383097751,-0.002574864738309775,10.727333510720749,True,True
a7ag1_586d720012e530b368,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,1,HOLD_A7AG3_CONTROL_DOMINATED,25.903114432354464,-0.0009603236369862254,-0.0019603236369862254,-0.003960323636986225,0.12515273049874237,True,True
