candidate_id,seed_lane,label_family,label_horizon_h,pass_splits,min_spread,mean_spread,max_control_ratio,min_sample_rows
core26ce_S0_positioning_price_basis_138a7fe0fae8db,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.004426709233411346,-0.0010156684637748913,7.8935956121513335,26625
core26ce_S0_positioning_price_basis_1572b807bf8d0c,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,2,0.0005428728279804466,0.00237997833632779,3.869466512546465,26618
core26ce_S0_positioning_price_basis_15ef99f2490cf1,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.005555351990070799,-0.0033294474799349955,3.051700406332689,26571
core26ce_S0_positioning_price_basis_16401ce66c7d7d,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.009493697306630253,0.00044699210710054507,2.0046796935585274,26625
core26ce_S0_positioning_price_basis_18923a2a1f218e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.0012334534946066278,-0.0007849392887331691,2.7907531999839894,26669
core26ce_S0_positioning_price_basis_19256ade752751,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,2,0.002175229787317339,0.003455415534203966,1.2173898202386626,26575
core26ce_S0_positioning_price_basis_1a58942cd0b619,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.0027789591992079354,-0.0012523324541959839,3.3324963733720674,26668
core26ce_S0_positioning_price_basis_1c17ac2db9991f,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,-0.008808831857952051,-0.007269271514297528,1.1483476147829175,26669
core26ce_S0_positioning_price_basis_22552344483446,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,-0.0028271412528570817,0.0045662276324602985,1.2535188792194862,26625
core26ce_S0_positioning_price_basis_235d21d29ed88e,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,1,0.0002830923632153747,0.0024236223398903483,1.7313285868346853,26650
core26ce_S0_positioning_price_basis_242a239727006e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.004119928227543348,-0.00296545775048407,1.4052201045453823,26624
core26ce_S0_positioning_price_basis_287dccc7c00486,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,1,-0.0022417769136478007,0.0008985920217012986,1.850131012646676,26669
core26ce_S0_positioning_price_basis_2978693a972bc6,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,2,-0.0002441505101645019,0.0026699665282446518,28.476937951255984,26659
core26ce_S0_positioning_price_basis_2b31e9b9f7ee41,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.004775142280540246,-0.001182695151959515,169.35693520595217,26668
core26ce_S0_positioning_price_basis_2b557afca6419d,S0_positioning_price_basis,L0_raw_forward_return,24,1,-0.0036981147084772016,-0.00020470663995937293,3.3971270869173744,26659
core26ce_S0_positioning_price_basis_2c35b6de0f905d,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.004091782420006833,-0.001268822585486866,2.0532493337542506,26624
core26ce_S0_positioning_price_basis_2dcd4dfb3875d5,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.0005563496431634635,-0.0001259335279732601,24.498325183362613,26649
core26ce_S0_positioning_price_basis_2e3c596194603c,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,-0.00831741912469823,-0.006848596076503236,1.2179066945039039,26669
core26ce_S0_positioning_price_basis_2fb0951c53d042,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.004479761435556536,0.00030575241860045953,4.004299553657064,26625
core26ce_S0_positioning_price_basis_2fb2bbc590e9be,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.012431937927587068,-0.006552731086052546,0.9776156605915632,26575
core26ce_S0_positioning_price_basis_3056f4a481566a,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,1,-0.0021775470381564335,0.0009729266404693986,2.175144973833294,26669
core26ce_S0_positioning_price_basis_309885d1738c6b,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.003874795788361083,-0.0015210188078524911,3.190309585485563,26571
core26ce_S0_positioning_price_basis_334c0a633adff7,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.004940243391961893,-0.0028814333768543,27.25723289184946,26669
core26ce_S0_positioning_price_basis_3505badc6d3db1,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.0008938098639576758,0.0007356378105167289,4.115905677592955,26608
core26ce_S0_positioning_price_basis_3687cd113e31bc,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,-0.0009699049921571775,-0.0003777938120952222,40.35955253069129,26650
core26ce_S0_positioning_price_basis_3f8d60c561983b,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.001643989567778367,-0.0006043893872613537,6.8153566651331134,26618
core26ce_S0_positioning_price_basis_4171585184d00b,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.0015594167689117631,-0.0005379647326407681,3.9375256746038314,26603
core26ce_S0_positioning_price_basis_44cf555969072f,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.0026173454092038445,-0.00011918539359101678,16.165151344792125,26639
core26ce_S0_positioning_price_basis_4602c765f38130,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,1,0.0009716264010690536,0.0030743962699961865,1.0600502378446628,26606
core26ce_S0_positioning_price_basis_467c4d22546fb4,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,1,0.0002754660514442231,0.0004544747565280588,1.911027767606891,26603
core26ce_S0_positioning_price_basis_46c1e7bf2468ef,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.001400129923453022,-0.00048722452878664866,16.366375026816517,26624
core26ce_S0_positioning_price_basis_47774cac4d3f5c,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.000574313048603613,-4.513547408439568e-05,20.46705429989272,26649
core26ce_S0_positioning_price_basis_47ad29b5f11d5f,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,-0.003902060022547168,-0.0008173800358853342,41.319225664619324,26622
core26ce_S0_positioning_price_basis_485971fd7051b7,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,-0.0008566313590775692,-0.0001229638610604455,6.302882569914188,26603
core26ce_S0_positioning_price_basis_49006392d8ed09,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-6.053534073342158e-05,0.00033423361437597406,5.33963115427696,26575
core26ce_S0_positioning_price_basis_49c934b4c05980,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,1,-0.0008543542251429228,0.001109108080964554,10.60046014844378,26639
core26ce_S0_positioning_price_basis_4ea22c1a6d5383,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.005375889506676597,-0.0023094475146804004,2.739727531199431,26649
core26ce_S0_positioning_price_basis_4f6eea4e369be2,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,1,-0.0019188708983631359,-0.00038096939677136673,2.0768546631199314,26624
core26ce_S0_positioning_price_basis_52040af1848a5e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.0005731834919279093,0.00012091478357830196,11.252045394938792,26624
core26ce_S0_positioning_price_basis_522f5ee1c68465,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,-0.0070514922402421555,-0.0043429381650637025,2.936021571863748,26669
core26ce_S0_positioning_price_basis_555a49b78a8f87,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.0007862868189685407,-3.359484068532904e-05,96.47652491329613,26624
core26ce_S0_positioning_price_basis_5622ecb9774ae7,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,1,-0.0036231553947275058,-0.00029993850703108007,12.373069116664764,26668
core26ce_S0_positioning_price_basis_56873693af9391,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,2,1.9710734061261414e-05,0.0029012561040429423,1.354512679391377,26627
core26ce_S0_positioning_price_basis_56c7f4c6f5f371,S0_positioning_price_basis,L0_raw_forward_return,24,1,-0.005298925331406082,0.003276208400594357,1.5476388607512903,26627
core26ce_S0_positioning_price_basis_59699ce8988215,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.009342153027659944,-0.006087026205416652,1.2414273042734187,26650
core26ce_S0_positioning_price_basis_5b457e8c45069a,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.0013133587884137364,-0.0006803842801999509,8.669802974951422,26639
core26ce_S0_positioning_price_basis_5bce8f771b5f9d,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.0008724770107454724,-0.0006214801313755572,60.14653007331207,26668
core26ce_S0_positioning_price_basis_5d6564002f343b,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.0020208984596560716,-0.000997482465156801,1.445971245099398,26575
core26ce_S0_positioning_price_basis_5e0ad08b890abe,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,-0.007058404380008582,-0.004405457548056122,1.9690545549926146,26605
core26ce_S0_positioning_price_basis_60b5701c888216,S0_positioning_price_basis,L0_raw_forward_return,8,1,-0.001680598788313568,-0.00029464495319035856,16.85629743706823,26618
core26ce_S0_positioning_price_basis_60eba5690b01e8,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.0010593448666077017,-0.0006311639319834539,11.904600596656973,26668
core26ce_S0_positioning_price_basis_61a939b469927e,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,1,-0.0010049688905904956,5.290877407424667e-05,4.084116516683628,26605
core26ce_S0_positioning_price_basis_62aa87c3f29ede,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.001269571704558878,-0.0005954315911736245,13.269990039637367,26608
core26ce_S0_positioning_price_basis_6324414f39d67f,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,-0.01046889711878596,-0.007207289053475708,1.144568775726021,26650
core26ce_S0_positioning_price_basis_6344e564acb3c4,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.004293081423945006,-0.0019393269886555688,1.245243001815053,26625
core26ce_S0_positioning_price_basis_63a7150197b9e1,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,1,0.002265951011175502,0.006087629387511742,1.1340183566745987,26650
core26ce_S0_positioning_price_basis_64122a929ed5a8,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.005862055012351268,-0.0016215068183485358,2.3928168499725913,26669
core26ce_S0_positioning_price_basis_655ef8ec805a2a,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.005313023862536935,-0.004126403776795288,1.030539303185841,26606
core26ce_S0_positioning_price_basis_67a3d1787921cb,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.0007054715686810012,-2.2164401093148305e-05,7.396803361366921,26649
core26ce_S0_positioning_price_basis_690bbc8108e16f,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,2,-6.472792943550598e-06,0.0018620004220486327,4.729265924763881,26603
core26ce_S0_positioning_price_basis_697d362404ac69,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,-0.001006294795134414,-0.00027592281234051935,228.70734812241997,26603
core26ce_S0_positioning_price_basis_6a05a94e48b16c,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,1,0.0007505669316034854,0.002945187063714613,1.0866712866018098,26606
core26ce_S0_positioning_price_basis_6c05d6f8bec246,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.004893817128255854,-0.000831892651656771,4.685636915731814,26625
core26ce_S0_positioning_price_basis_6c9b314e627c7f,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.004394351840781905,-0.0019130177742469224,1.246985773238118,26625
core26ce_S0_positioning_price_basis_6f2b9f15398263,S0_positioning_price_basis,L0_raw_forward_return,8,1,-0.0033627843087250062,-0.00015868079387021115,35.22282919019442,26668
core26ce_S0_positioning_price_basis_6f809e44b07110,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,1,-0.0013881076641407027,-0.0002584670187517077,1.764325180098946,26658
core26ce_S0_positioning_price_basis_701f3d934a0737,S0_positioning_price_basis,L0_raw_forward_return,24,1,-0.0038431900148171508,0.0017917227690469606,1.538759508465068,26668
core26ce_S0_positioning_price_basis_70e80071d8a65e,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.0050187243834124455,-0.0017724867661863808,1.5476731183492947,26606
core26ce_S0_positioning_price_basis_76015c90437e0c,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.004306652437356645,-0.0030167369771747585,1.2351855946316905,26624
core26ce_S0_positioning_price_basis_760c20ca26192b,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.004886495603654983,-0.0012694010158362846,1.44121332398582,26606
core26ce_S0_positioning_price_basis_787d380e1ea24c,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,0.0017557716014263314,0.007617894246706191,1.3576677614669086,26606
core26ce_S0_positioning_price_basis_788de7e26ffffd,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.009280890026765704,-0.0019724755023747555,17.067131489338042,26658
core26ce_S0_positioning_price_basis_79950deb7e4b4d,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.0035427585418722997,-0.001781856116968158,1.7634367660413788,26575
core26ce_S0_positioning_price_basis_79b945756f4d0d,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,2,0.001970814088861471,0.0033802499987707854,1.243340538221601,26575
core26ce_S0_positioning_price_basis_7af437077d39f2,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.0014908773206061961,-0.001159032727471374,6.656081139035964,26575
core26ce_S0_positioning_price_basis_7bdd72b98aaa04,S0_positioning_price_basis,L0_raw_forward_return,24,2,0.005017883000204364,0.005723144773490869,1.4382507287417756,26624
core26ce_S0_positioning_price_basis_7db13cb49d4e9a,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.0009219335871902806,-0.0003732515803231099,4.600633153769567,26603
core26ce_S0_positioning_price_basis_7dd1d31ce8fd52,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,1,-0.0005889198478937375,0.0024985738762331724,23.429395907801723,26659
core26ce_S0_positioning_price_basis_824e4775cb68f7,S0_positioning_price_basis,L0_raw_forward_return,8,0,0.00013435710482231211,0.0018783290329364422,3.0257400587923584,26650
core26ce_S0_positioning_price_basis_840909fd54c459,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.0006854631823585409,0.0017338206298617893,5.30714163974758,26625
core26ce_S0_positioning_price_basis_84ab6bfe2edb1e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,2,0.0005300242251441395,0.002688939963826055,1.0410538696423177,26627
core26ce_S0_positioning_price_basis_891f792f2dbac8,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,-0.0026712840743433426,-0.0011759953817063,1.650114306108585,26624
core26ce_S0_positioning_price_basis_89f05af8dd436e,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,-0.004722116887472131,-0.0019458487882979172,2.9064753865026454,26668
core26ce_S0_positioning_price_basis_8c65642b46802e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,1,-0.0008409159026124386,-0.0002525804407397048,13.59746241098372,26608
core26ce_S0_positioning_price_basis_8d357c5795657c,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.0010181175241845233,-0.0003085363489423654,42.27517333778354,26650
core26ce_S0_positioning_price_basis_8e5b52d0458381,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,1,-0.0012248939189081944,0.0009208750019449262,3.5903218345194183,26658
core26ce_S0_positioning_price_basis_915af98d31e3cc,S0_positioning_price_basis,L0_raw_forward_return,24,2,-0.001617277729334673,0.0025014055920701034,2.0461281850960544,26668
core26ce_S0_positioning_price_basis_920c4e4f0b3848,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,1,0.0009621650756258743,0.007585661131732802,1.6533237828227139,26627
core26ce_S0_positioning_price_basis_948ae3e12c570a,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.001296082493138013,-0.0008599686513283,13.983557038709357,26622
core26ce_S0_positioning_price_basis_96f23576c1d135,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,-0.004796508943177863,-0.002000967419763988,1.9262425383321873,26668
core26ce_S0_positioning_price_basis_97026762d2c604,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.005156140893079629,-0.002688494715127087,21.481937554151923,26575
core26ce_S0_positioning_price_basis_a09253d6bf31dd,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.011121861146835011,-0.0034335438668433825,1.5130974643904969,26606
core26ce_S0_positioning_price_basis_a186f29e98b92c,S0_positioning_price_basis,L0_raw_forward_return,24,1,-0.002910284360247426,0.004538447890515879,1.7086471603902091,26605
core26ce_S0_positioning_price_basis_a221c564665179,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,-0.007923816772841366,-0.004661432652279661,3.660158447741673,26625
core26ce_S0_positioning_price_basis_a2b1fb41751297,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.0010986924937932915,-0.0005194885139658075,11.109573189662983,26650
core26ce_S0_positioning_price_basis_a2e608b4b20dc6,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.0005952303924910958,-9.780555170928671e-05,9.758412471297564,26603
core26ce_S0_positioning_price_basis_a41087af8a3c83,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.0016958495040717532,0.004879188714062081,4.287631952150533,26571
core26ce_S0_positioning_price_basis_a4756801ea637c,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,1,-0.0013400463241578237,-0.00015099894480410285,4.647273610021418,26658
core26ce_S0_positioning_price_basis_a53ec7d894c377,S0_positioning_price_basis,L0_raw_forward_return,8,1,-0.00030690843212120085,0.00041761292865988053,10.835718607759155,26608
core26ce_S0_positioning_price_basis_a5a5a51ed44630,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.0012972695055370556,-0.0009038039046579098,100.60682285821547,26622
core26ce_S0_positioning_price_basis_a5e7db82c77e91,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.007810082222949272,-0.006586413959833152,1.1212611045009915,26669
core26ce_S0_positioning_price_basis_a6456ea12e5581,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,-0.0029011373118331065,0.004904049524020862,1.2234517922036974,26625
core26ce_S0_positioning_price_basis_a76ab9bdf13b16,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.001901466647306306,-0.0018288815643525138,1.6977838571354869,26669
core26ce_S0_positioning_price_basis_a817ea6e944485,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.0014704557483486644,-0.0007061584199289797,5.451707335966316,26639
core26ce_S0_positioning_price_basis_a9c16906e22a7f,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.0038989556444500887,-0.0030180436724081584,1.2444233794585506,26624
core26ce_S0_positioning_price_basis_b1eb309ba9525f,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,1,-0.0007318105366368359,0.001829774451476962,2.8999966182197685,26625
core26ce_S0_positioning_price_basis_b2aaec2e9d5c81,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,3,0.0017854846481226178,0.004231783027140553,0.9210753598304934,26575
core26ce_S0_positioning_price_basis_b43f5ebe6ff8d9,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,-0.0006632464906678817,-0.0001455741760051654,18.96281008253382,26650
core26ce_S0_positioning_price_basis_b5956ce30a7465,S0_positioning_price_basis,L0_raw_forward_return,24,1,0.0016337367400608446,0.005142046674363249,1.698098189747848,26575
core26ce_S0_positioning_price_basis_b6522f305f4f34,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.003966644235872309,-0.0013561857757183676,10.533835176118897,26622
core26ce_S0_positioning_price_basis_b8949d3e728cfa,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,0,-0.001942220868239802,-0.0010308062959409902,1.242576131603832,26575
core26ce_S0_positioning_price_basis_b8fc25480fd749,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,-0.007531216794377387,-0.004640754807362435,1.6881558370632583,26669
core26ce_S0_positioning_price_basis_b90071062d4c98,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.006791998152865248,0.0032635928437563053,1.1918161697420302,26627
core26ce_S0_positioning_price_basis_baf770ab8a8199,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,1,0.000678623969235843,0.007136290074821816,1.8875909893392049,26627
core26ce_S0_positioning_price_basis_bcf76626b080f3,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.0007359887905684237,0.0004825672772598999,5.5753157639064765,26668
core26ce_S0_positioning_price_basis_c0e71d2d8f4b26,S0_positioning_price_basis,L0_raw_forward_return,8,1,-0.00039364643852315067,0.0018200614787884245,324.5922923096066,26669
core26ce_S0_positioning_price_basis_c13ec3554a7a22,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,1,-0.0013149865667244072,0.003596868913292684,3.453383230064973,26625
core26ce_S0_positioning_price_basis_c20b217a09a51a,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,1,-0.0015037590231363658,0.0008175553904873697,4.256221820792417,26639
core26ce_S0_positioning_price_basis_c259f87128a23e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.0037652335685899067,-0.0015325387163233311,4.756525707977843,26571
core26ce_S0_positioning_price_basis_c3ce6e1a425395,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,0,-0.0010325999319136631,0.00019023739011182558,6.308740678048028,26659
core26ce_S0_positioning_price_basis_c4f60552fca88e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,1,-0.0010732371684739448,-3.6509389167657334e-05,3.8543688991500864,26605
core26ce_S0_positioning_price_basis_c53643e4fabd13,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,2,0.0024974207812237872,0.007864091393583489,1.0630277389031961,26606
core26ce_S0_positioning_price_basis_c6f09572bebca4,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.007723110135143349,-0.006898544533145128,1.8859611850959177,26669
core26ce_S0_positioning_price_basis_c87218ece44349,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,0.0005177573319014503,0.0009171963686882405,3.575459573081365,26608
core26ce_S0_positioning_price_basis_c8beb624c2b322,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.002811161182826533,0.0006163341312134678,1.858406064943473,26658
core26ce_S0_positioning_price_basis_c945c872d705f4,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.0005181380595189665,-0.00027185366438603345,31.151861159231814,26603
core26ce_S0_positioning_price_basis_cc97a0aa043b75,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.003522231877772972,-0.0016513838229613989,92.24048833102309,26639
core26ce_S0_positioning_price_basis_cd78e290d372d1,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,0.00032573067580152177,0.0007902396172301948,3.475497598735869,26608
core26ce_S0_positioning_price_basis_cd9c49621b6b93,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,-0.005709318438464689,-0.0022344830913822904,5.856049273159732,26668
core26ce_S0_positioning_price_basis_ce38c045126d90,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,0.0011157703031761529,0.008007958109062114,1.2273188050127508,26627
core26ce_S0_positioning_price_basis_cf35d76ba1923d,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,-0.005652035495757916,-0.002198877551041561,7.589082277820349,26668
core26ce_S0_positioning_price_basis_d059531af1ab68,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,2,0.002972357768097805,0.008457201883016267,1.052210163086918,26606
core26ce_S0_positioning_price_basis_d15f499a2fad6c,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,-0.0035953460981785375,0.0005391238436459135,1.7205787524198901,26624
core26ce_S0_positioning_price_basis_d1fd8a384f834d,S0_positioning_price_basis,L0_raw_forward_return,24,0,-0.002091546868004269,-0.001539186723512558,9.448599329821953,26603
core26ce_S0_positioning_price_basis_d56224d20d535f,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,-0.0004958338717647303,0.001775048047266306,34.87452953602042,26649
core26ce_S0_positioning_price_basis_d64bb109355a5f,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,1,-0.0010551806036694367,0.00021059558743808572,7.342942216418232,26659
core26ce_S0_positioning_price_basis_d6c4b6012de092,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,0.0023394471315607555,0.008236680946462115,1.267937663182511,26606
core26ce_S0_positioning_price_basis_d7b4c0292e7adc,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,1,-0.0007163576479378958,0.0014991952637326475,9.385002271943003,26649
core26ce_S0_positioning_price_basis_d8158d03056122,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,1,0.0002781227806783972,0.0024932089319881666,1.245401387353607,26650
core26ce_S0_positioning_price_basis_d8405b6b33087b,S0_positioning_price_basis,L0_raw_forward_return,8,0,-0.0005714487491602998,-0.00017277404740622908,14.399898795117153,26669
core26ce_S0_positioning_price_basis_d943e251dc1b0c,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,2,0.0044744461008273985,0.005856291343999902,1.38034175122526,26624
core26ce_S0_positioning_price_basis_dbd1f8858fb841,S0_positioning_price_basis,L0_raw_forward_return,24,2,0.0011756383922911584,0.00342835157714603,2.263845982600955,26618
core26ce_S0_positioning_price_basis_dc4c8f65757dd3,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,0,-0.004282745743722857,0.000643665398278055,1.4688061693400791,26624
core26ce_S0_positioning_price_basis_dd4229f4047210,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,1,-0.0003628052930041888,0.001713370842461502,51.53608616648797,26603
