blueprint_id,seed_lane,label_family,label_horizon_h,left_field,left_transform,operator,right_field,right_transform,expression,candidate_role
core26ce_S0_positioning_price_basis_c8beb624c2b322,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,delta_8h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_788de7e26ffffd,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,delta_8h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_948ae3e12c570a,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,delta_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_e507e543b8e9c7,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,delta_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_a5a5a51ed44630,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,delta_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_47ad29b5f11d5f,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,delta_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_b6522f305f4f34,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,delta_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_f9c519004a6d36,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,delta_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_6344e564acb3c4,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,decay_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_a221c564665179,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,decay_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_6c9b314e627c7f,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,decay_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_c13ec3554a7a22,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,decay_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_138a7fe0fae8db,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,decay_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_2fb0951c53d042,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,decay_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_b1eb309ba9525f,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,decay_72h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_a6456ea12e5581,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,decay_72h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_840909fd54c459,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,decay_72h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_22552344483446,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,decay_72h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_6c05d6f8bec246,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,decay_72h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_16401ce66c7d7d,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,decay_72h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_e2ca61e983e023,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_cf35d76ba1923d,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_f3a6ea3207f3ac,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_cd9c49621b6b93,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_1a58942cd0b619,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_2b31e9b9f7ee41,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_bcf76626b080f3,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,abs_zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_5622ecb9774ae7,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,abs_zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_edc7da6ea25f60,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,abs_zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_f36cd07ce5cea2,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,abs_zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_fe5e942e925677,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,abs_zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_915af98d31e3cc,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_trade_basis_bps,abs_zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_2dcd4dfb3875d5,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_4h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_d56224d20d535f,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_4h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_47774cac4d3f5c,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_4h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_d7b4c0292e7adc,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_4h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_67a3d1787921cb,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_4h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_4ea22c1a6d5383,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_4h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,4))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_a817ea6e944485,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_8h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,8))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_49c934b4c05980,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_8h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,8))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_5b457e8c45069a,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_8h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,8))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_c20b217a09a51a,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_8h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,8))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_cc97a0aa043b75,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_8h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,8))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_44cf555969072f,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_8h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,8))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_467c4d22546fb4,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_690bbc8108e16f,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_de421a1502ceb3,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_dd4229f4047210,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_a2e608b4b20dc6,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_0d648d12b4fb87,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,delta_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Delta(mark_index_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_655ef8ec805a2a,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,decay_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_index_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_d059531af1ab68,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,decay_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_index_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_4602c765f38130,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,decay_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_index_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_c53643e4fabd13,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,decay_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_index_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_70e80071d8a65e,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,decay_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_index_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_e7f45b1c453b85,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,decay_24h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_index_basis_bps,24))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_6a05a94e48b16c,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,decay_72h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_index_basis_bps,72))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_d6c4b6012de092,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,decay_72h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_index_basis_bps,72))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_03ec094b17d8e2,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,decay_72h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_index_basis_bps,72))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_787d380e1ea24c,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,decay_72h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_index_basis_bps,72))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_760c20ca26192b,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,decay_72h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_index_basis_bps,72))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_a09253d6bf31dd,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,decay_72h,"Sub(Delta(top_long_short_position_ratio_last,4),Decay(mark_index_basis_bps,72))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_d8158d03056122,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_index_basis_bps))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_6324414f39d67f,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_index_basis_bps))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_235d21d29ed88e,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_index_basis_bps))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_63a7150197b9e1,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_index_basis_bps))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_824e4775cb68f7,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_index_basis_bps))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_59699ce8988215,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),ZScore(mark_index_basis_bps))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_a2b1fb41751297,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,abs_zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_index_basis_bps)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_3687cd113e31bc,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,abs_zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_index_basis_bps)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_f5a3a1603d9e4a,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,abs_zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_index_basis_bps)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_b43f5ebe6ff8d9,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,abs_zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_index_basis_bps)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_8d357c5795657c,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,abs_zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_index_basis_bps)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_f4e2fb8371bc8d,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,mark_index_basis_bps,abs_zscore_168h,"Sub(Delta(top_long_short_position_ratio_last,4),Abs(ZScore(mark_index_basis_bps)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_8c65642b46802e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,SafeDiv,trade_return_24h,delta_4h,"SafeDiv(Delta(top_long_short_position_ratio_last,4),Abs(Delta(trade_return_24h,4)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_c87218ece44349,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,SafeDiv,trade_return_24h,delta_4h,"SafeDiv(Delta(top_long_short_position_ratio_last,4),Abs(Delta(trade_return_24h,4)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_62aa87c3f29ede,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,SafeDiv,trade_return_24h,delta_4h,"SafeDiv(Delta(top_long_short_position_ratio_last,4),Abs(Delta(trade_return_24h,4)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_cd78e290d372d1,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,SafeDiv,trade_return_24h,delta_4h,"SafeDiv(Delta(top_long_short_position_ratio_last,4),Abs(Delta(trade_return_24h,4)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_a53ec7d894c377,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,SafeDiv,trade_return_24h,delta_4h,"SafeDiv(Delta(top_long_short_position_ratio_last,4),Abs(Delta(trade_return_24h,4)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_3505badc6d3db1,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,SafeDiv,trade_return_24h,delta_4h,"SafeDiv(Delta(top_long_short_position_ratio_last,4),Abs(Delta(trade_return_24h,4)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_4171585184d00b,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,SafeDiv,trade_return_24h,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,4),Abs(Delta(trade_return_24h,8)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_485971fd7051b7,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,SafeDiv,trade_return_24h,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,4),Abs(Delta(trade_return_24h,8)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_7db13cb49d4e9a,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,SafeDiv,trade_return_24h,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,4),Abs(Delta(trade_return_24h,8)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_697d362404ac69,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,SafeDiv,trade_return_24h,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,4),Abs(Delta(trade_return_24h,8)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_c945c872d705f4,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,SafeDiv,trade_return_24h,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,4),Abs(Delta(trade_return_24h,8)))",split_consistency_repair_probe
core26ce_S0_positioning_price_basis_d1fd8a384f834d,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,SafeDiv,trade_return_24h,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,4),Abs(Delta(trade_return_24h,8)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_013a4d8fc836a9,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(mark_trade_basis_bps,8)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_8ec7496841c02b,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(mark_trade_basis_bps,8)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_a5435d530c2d7f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(mark_trade_basis_bps,8)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_9341fb4af06f46,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,mark_trade_basis_bps,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(mark_trade_basis_bps,8)))",split_consistency_repair_probe
