blueprint_id,a7ls_arm,semantic_pair,motif,skeleton_key,production_key,expression,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error
a7ls1_380d92fe6083a31b,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_1abf5a7ab0425754,"Delta(mark_index_basis_bps,4)",True,0.9983749504558066,0.9987425066497281,True,-2232.507923890864,2123.9480092613157,13.325563316122475,
a7ls1_38326728d3a9ba4c,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_89711f1d331c50a7,"Delta(mark_trade_basis_bps,8)",True,0.998913991280222,0.9046244236705737,True,-523.7689394515077,518.0271280758197,8.14232773064413,
a7ls1_389f263ce318bd18,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_a95f62f78d599234,"Delta(mark_index_basis_bps,168)",True,0.9904122076892589,0.9981276087417611,True,-2222.3946371617085,2235.6487725320085,16.07363733340787,
a7ls1_3f59ae483c6ba7ca,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_ce66dc0afbb2717d,"ZScore(Mean(mark_trade_basis_bps,2))",True,0.9992469282600079,1.0,True,-9.61286865420504,9.380035627699119,0.9947745847953484,
a7ls1_47a1ecf8cff70112,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_6a3748c96ea940f9,"Delta(premium_close_bps,48)",True,0.9966146452635751,0.8498275225234854,True,-2162.4330999999997,2157.6656,14.446710672534836,
a7ls1_4b2d749a804f260e,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_68eaaaa4aefb16a7,"Mean(mark_index_basis_bps,168)",True,0.9976426872770511,1.0,True,-137.28132074942863,39.010880747257204,7.639573306386189,
a7ls1_4dc9f4996c103200,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_66e4c8259450d108,"ZScore(Mean(mark_trade_basis_bps,1))",True,0.0,0.0,False,,,,
a7ls1_5bf21b2b8f2278b5,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b18ec72f69cf25f4,"Mean(mark_trade_basis_bps,8)",True,0.9989615537059057,0.9994475039478173,True,-55.70966296604274,83.09803661292847,2.822119946799457,
a7ls1_5dcbce82a0694a57,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_76d04cca8d5bd5e8,"ZScore(Mean(premium_close_bps,72))",True,0.9978874355925486,1.0,True,-9.625611022831862,6.627966152251809,0.9947726876806089,
a7ls1_5fc2416d99a2178f,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_d59fe8a8d8d26846,"Delta(mark_index_basis_bps,8)",True,0.9981807372175981,0.9979163440424712,True,-2221.785211308895,2120.9176010941655,14.06034624111634,
a7ls1_63663d7d6550ab30,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_9c3a435794740a10,"ZScore(Mean(mark_trade_basis_bps,168))",True,0.99824811732065,1.0,True,-7.135484189261406,8.71504074324677,0.9947745813460014,
a7ls1_64ba3e6b4a0e70af,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_157daf9f5a6b44fe,"ZScore(Mean(mark_trade_basis_bps,8))",True,0.9989615537059057,1.0,True,-9.3151792074289,9.38392475176019,0.9947745838105245,
a7ls1_64f4385708e3b520,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b15ff1b0ff7e232b,"Delta(premium_close_bps,24)",True,0.997768034086405,0.846738782309902,True,-2154.4352999999996,2138.3659,13.863634499401137,
a7ls1_723b4f7db4495e34,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_e070e952702b3c88,"Delta(premium_close_bps,4)",True,0.9987291914387634,0.8405643319021646,True,-2157.6656,2106.6155,12.255047357989909,
a7ls1_72c146a23c0455cb,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_8206c0be06282c2b,"Delta(mark_trade_basis_bps,2)",True,0.9991993658343242,0.9028839974930384,True,-494.9510925387246,518.0271280758197,8.00384219783282,
a7ls1_781e40ed8e71618f,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_cd72cd86dd7a5bd6,"Mean(mark_index_basis_bps,48)",True,0.9975237812128419,1.0,True,-243.3146262708868,47.8087806963728,8.573240390398343,
a7ls1_79f837386b625308,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_fe4914cd85b22a97,"Delta(mark_trade_basis_bps,4)",True,0.9991042409829568,0.9038005704674025,True,-515.1912628182242,518.0271280758197,8.085981486381261,
a7ls1_7c82b77fcb487367,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_0379e4d08ca96a33,"Mean(mark_trade_basis_bps,24)",True,0.9982005548949663,1.0,True,-36.32978897637425,49.361983480420804,2.1331677213781983,
a7ls1_7f03951e0f6aff50,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_9cb7f3a43cbe1abb,"Delta(mark_index_basis_bps,24)",True,0.9974038842647641,0.9980095968527092,True,-2221.8833516817426,2219.9942134002204,14.941929839422304,
a7ls1_83940f11a20c52ae,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b5584bee26119edb,"Delta(mark_trade_basis_bps,24)",True,0.9981529924692826,0.9055682513084016,True,-521.385727739404,518.0271280758197,8.220870131889273,
a7ls1_849c0654d5ec6587,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_85596541b1dec878,"Mean(premium_close_bps,12)",True,0.9983927863654379,0.989654895204143,True,-640.8548333333333,55.0306166666669,8.131720277454527,
a7ls1_863cbcd7c72eacad,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_14327809eedfbb04,"Delta(mark_index_basis_bps,2)",True,0.9984720570749108,0.9990884804169669,True,-2234.93166509676,2135.0539646473276,12.5294531503203,
a7ls1_8b1e9075f9f04c0a,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_fb58588215c912e1,"ZScore(Mean(premium_close_bps,24))",True,0.997816091954023,1.0,True,-9.678600655594419,7.024600998983913,0.9947725625146088,
a7ls1_8b4e7cfb67867b9c,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_f7fa189d8fb2e77b,"ZScore(Mean(premium_close_bps,1))",True,0.0,0.0,False,,,,
a7ls1_8c25611ad120f7a9,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b47a56dec4735b06,"Delta(premium_close_bps,12)",True,0.9983447284978201,0.8446204304687853,True,-2157.6656,2012.8763,13.202861032440266,
a7ls1_8dfef6fb4d378c9b,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_e416ca0a9cae78a2,"Mean(mark_trade_basis_bps,2)",True,0.9992469282600079,0.9015856173892348,True,-169.1416286366475,317.1458305712258,4.52460662370645,
a7ls1_8f6955f36db79478,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_b3fe69c4d2a37f16,"ZScore(Mean(premium_close_bps,48))",True,0.9978755449861276,1.0,True,-9.654333990703288,6.802734549665556,0.9947726252287095,
a7ls1_8ff4e27a890db16e,A7LS_D,basis_premium_like,single,skel_ca36cd3eaf5a3a94,prod_d9a80b7f79976d28,premium_close_bps,True,0.998921422909235,0.6808473070687121,True,-2157.6656,417.8422,11.519164744269853,
a7ls1_9029394b435d5fc7,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_b3e0a677e6aa90ba,"ZScore(Mean(premium_close_bps,12))",True,0.9983927863654379,1.0,True,-9.688520324404454,7.6389740074999795,0.9947725968519769,
a7ls1_92259a00c7f4a957,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_ec1c8b50c571e4da,"Delta(premium_close_bps,8)",True,0.9985369599682917,0.8426602138384189,True,-2155.6911,2063.4896999999996,13.019969306977721,
a7ls1_937c8018e0dbfd02,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_9d67b1e3fd2864aa,"ZScore(Mean(mark_index_basis_bps,2))",True,0.9985206103844629,1.0,True,-9.69080792558158,8.322945330018314,0.9947707738696159,
a7ls1_944f12c926db8aff,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_caa67e65fa9d397c,"Mean(mark_index_basis_bps,72)",True,0.9975475624256838,1.0,True,-192.47484984741484,44.27354930365012,8.244469053100099,
a7ls1_94937412ac075453,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_e23fa82c64e23fa6,"Mean(premium_close_bps,2)",True,0.9988733650416172,0.835845081111002,True,-1388.5462499999999,208.92109999999957,10.322469406351367,
a7ls1_9acdaa28155345c1,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_48d6badeec7e41ab,"ZScore(Mean(mark_index_basis_bps,168))",True,0.9976426872770511,1.0,True,-9.313004531076801,6.405427282856601,0.9947714019115155,
a7ls1_9c43db34829b18d0,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_609b7fa8dd000896,"Delta(premium_close_bps,168)",True,0.9908477011494253,0.855365720848811,True,-2151.3327999999997,2157.6656,14.881934428342477,
a7ls1_9d612d919f83771c,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_af372de5b38af924,"Delta(premium_close_bps,72)",True,0.9954612564407451,0.8517881645737515,True,-2150.7758999999996,2157.6656,14.62003885718864,
a7ls1_a30a53c0b41a53d0,A7LS_D,basis_premium_like,single,skel_ca36cd3eaf5a3a94,prod_232ce28859095655,mark_index_basis_bps,True,0.998569163694015,0.9880859057152723,True,-2236.5719900454283,288.78896560908805,13.191242440078065,
a7ls1_a3ec4a51814357ef,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_df14f4a339081f67,"Mean(premium_close_bps,24)",True,0.997816091954023,0.9977457705889596,True,-387.56132916666667,34.84351250000024,7.486609065396777,
a7ls1_a8eff583bc00e4b3,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_26b4cdb08ea191ee,"Mean(premium_close_bps,8)",True,0.9985850178359096,0.9778337758937538,True,-856.3622999999999,57.770112499999414,8.563215986869643,
a7ls1_aad9f680cbd3621e,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_e53c5ba02f8b793c,"ZScore(Mean(mark_trade_basis_bps,4))",True,0.9991518034086405,1.0,True,-9.477141440501669,9.355200248397232,0.9947745844671363,
a7ls1_ab8317ef7ecdb99f,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_58682ac9280a6852,"ZScore(Mean(mark_trade_basis_bps,48))",True,0.99824811732065,1.0,True,-8.459407434857352,8.78568838815818,0.9947745813460014,
a7ls1_af39552e61606cfc,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_fabbb47a45dab340,"Mean(mark_trade_basis_bps,1)",True,0.0,0.0,False,,,,
a7ls1_b541407fc001a01f,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_07e2a6563c2bb19c,"Mean(mark_trade_basis_bps,12)",True,0.9987713040031708,0.9999717250684551,True,-47.74870691938122,74.11666182498175,2.5219982481933103,
a7ls1_c157968519a3cb20,A7LS_D,basis_premium_like,single,skel_1d39996e97d5ace0,prod_cd9b576ce708227f,"Delta(mark_trade_basis_bps,48)",True,0.9970114942528736,0.9058869948240084,True,-516.2414469110232,518.0271280758197,8.244271231110053,
a7ls1_d8f03caec3208b55,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_c1f87f667ced35f9,"ZScore(Mean(mark_trade_basis_bps,12))",True,0.9987713040031708,1.0,True,-9.059024350025426,9.322238289741172,0.9947745831536625,
a7ls1_da0560054a1b3e46,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_6a74fe29fde8601a,"ZScore(Mean(mark_trade_basis_bps,24))",True,0.9982005548949663,1.0,True,-8.529028343705615,9.188040670440524,0.9947745811815746,
a7ls1_dbc0ea0d795e63a4,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_c3f81c6ff1079df5,"ZScore(Mean(premium_close_bps,4))",True,0.9987772493063813,1.0,True,-9.693339712345434,9.2296996104335,0.9947726197215256,
a7ls1_dfaebe682adfc876,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_da7ae42b94abc57b,"ZScore(Mean(mark_index_basis_bps,48))",True,0.9975237812128419,1.0,True,-9.608994110153919,6.844175954387572,0.9947707770180427,
a7ls1_eabcd13e84adcf7f,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_55c582fe517ad74e,"ZScore(Mean(mark_index_basis_bps,8))",True,0.9982292905271503,1.0,True,-9.687679298862731,7.335270227706502,0.9947707405682512,
a7ls1_f0334ef83af4f635,A7LS_D,basis_premium_like,single,skel_a311ee3fdacdeca2,prod_c316ab8571a92564,"ZScore(Mean(premium_close_bps,168))",True,0.9979349980182323,1.0,True,-9.506608350709696,6.146565252980561,0.9947729374732851,
a7ls1_070401165964f607,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_93bb068dde654655,"ZScore(Mean(log_quote_volume_168h,24))",True,0.968569163694015,1.0,True,-1.899725103297013,4.231227141048402,0.9947744756047612,
a7ls1_091dffaabd80b2f4,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_f10bb952b562b996,"ZScore(Mean(trade_quote_volume,8))",True,0.9989615537059057,1.0,True,-0.37882444471619986,9.495302053164238,0.9947745838105245,
a7ls1_10e48337e2404eba,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_63fc3f3767dc93b0,"ZScore(Mean(trade_quote_volume,24))",True,0.9982005548949663,1.0,True,-0.35662014652385343,9.376510758454035,0.9947745811815746,
a7ls1_14f562276e3fd69b,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_7528619bb1cb191e,"ZScore(Mean(trade_count,4))",True,0.9991518034086405,1.0,True,-0.8921403706520653,9.565002166191217,0.9947745844671363,
a7ls1_1bbe9d82fdaa6797,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_8bf4d9241a41fc0e,"ZScore(Mean(trade_quote_volume,2))",True,0.9992469282600079,1.0,True,-0.4312452578249935,9.591185421938905,0.9947745847953484,
a7ls1_28adeabebba4b6a9,A7LS_D,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_85fe0bc6b2f2162b,trade_quote_volume,True,0.9992944906856916,0.9999524039948914,True,0.0,14480884725.8013,126987053.96605588,
a7ls1_2b236dfa5db2f4ed,A7LS_D,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_2ff8da3a356b6fe2,log_quote_volume_168h,True,0.9696630994847404,1.0,True,9.374003275810729,20.913332368650448,1.8526990762340165,
a7ls1_3194651d6ea9ad87,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_68303d75d286191a,"ZScore(Mean(trade_volume,2))",True,0.9992469282600079,1.0,True,-0.25107751294303504,9.695894208872614,0.9947745847953484,
a7ls1_3feda871a288649d,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_5da3a0ec30cbb82f,"ZScore(Mean(trade_quote_volume,12))",True,0.9987713040031708,1.0,True,-0.3740768486966511,9.458946704863656,0.9947745831536626,
a7ls1_40f28212261fa41b,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_0d8e8e4b256216a4,"ZScore(Mean(trade_count,12))",True,0.9987713040031708,1.0,True,-0.8313657099307001,9.452342620765394,0.9947745831536626,
a7ls1_43ef009774ae6baf,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_a397f751b5c6eb08,"ZScore(Mean(volume_volatility_ratio_168h,2))",True,0.9684264764169639,1.0,True,-2.7939200424321,8.288944286803236,0.994774475080735,
a7ls1_478d7d3abeab9966,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_3c73e020d684c5d9,"ZScore(Mean(volume_volatility_ratio_168h,8))",True,0.9681411018628616,1.0,True,-2.7890904078695855,8.268136315638552,0.9947744740322194,
a7ls1_4cf4bf4d3b9b3a98,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_65139d0f7049f03d,"ZScore(Mean(log_quote_volume_168h,4))",True,0.9695204122076893,1.0,True,-1.9051956279421967,4.233526210272481,0.9947744790943268,
a7ls1_4fc80f2a4c02c18d,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_0651bade43ebc395,"ZScore(Mean(median_quote_volume_168h,2))",True,0.9696155370590567,1.0,True,-0.2520150374558748,9.092234182827406,0.9947744794429068,
a7ls1_5168815274ed2806,A7LS_D,liquidity_like,single,skel_a311ee3fdacdeca2,prod_16b016daa47d5ec8,"ZScore(Mean(trade_volume,168))",True,0.99824811732065,1.0,True,-0.18202470754396768,9.694965039070155,0.9947745813460014,
a7ls1_709ca700a66f267e,A7LS_D,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_ff686f384e7662f1,volume_volatility_ratio_168h,True,0.9684740388426476,1.0,True,146.93866950752587,9545.109536642067,655.2345747171569,
a7ls1_7685fe280ea57570,A7LS_D,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_0b41238c8eff4347,liquidity_rank_active_universe,True,0.9696630994847404,1.0,True,0.0021645021645021645,1.0,0.2943977642961839,
a7ls1_e1bd72bd52b73f90,A7LS_D,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_9ddae49a7de71126,median_quote_volume_168h,True,0.9696630994847404,1.0,True,11777.172105,1209330052.77,65573568.95049615,
a7ls1_f6371ce07f731fc5,A7LS_D,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_10094eaf99fae8f7,trade_count,True,0.9992944906856916,0.9999524039948914,True,0.0,4350774.0,47723.611346181715,
a7ls1_fc0b21a12b762a0f,A7LS_D,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_8715eb5f57605ea8,trade_volume,True,0.9992944906856916,0.9999524039948914,True,0.0,2503928353006.0,5940332487.28053,
a7ls1_1daddabba5ffa858,A7LS_D,low_prior_axes,single,skel_ca36cd3eaf5a3a94,prod_e0ae786b8c04b6cf,source_market_funding,True,0.9993420531113754,0.9999524062601632,True,0.0,1.0,0.006898657454366162,
a7ls1_7571c0d99fc8018e,A7LS_D,low_prior_axes,single,skel_ca36cd3eaf5a3a94,prod_7e92e60c1734b812,premium_count,True,0.998921422909235,1.0,True,68.0,720.0,2.656181633261107,
a7ls1_dd28088c105987ba,A7LS_D,low_prior_axes,single,skel_ca36cd3eaf5a3a94,prod_0432c561c26ef64b,funding_interval_hours,True,0.14980083234244945,1.0,False,1.0,8.0,2.0072241224234735,
a7ls1_00131df27613465b,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_6973b6ef87ba0b0d,prod_19b5ca9ab5547eed,"Neg(Mul(Abs(ZScore(Mean(premium_count,24))),Mean(premium_close_bps,24)))",True,0.5639580856123663,0.9977193921073045,True,-142.6196946510649,413.3045506272323,5.39353984610438,
a7ls1_00307ac2c66788e3,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_7a46080bacc0bcf0,prod_2c42b3ba0f7a11cf,"Neg(Mul(Delta(premium_count,4),ZScore(Mean(mark_index_basis_bps,24))))",True,0.9970818470075307,0.012100312545030831,True,-756.8993347633971,784.9267064823481,3.0276117357464227,
a7ls1_008ea275829ed0fc,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_5aa3c6bd7cbc604b,prod_55ccac9d8f2f0294,"Neg(Mul(Delta(premium_count,12),Delta(mark_trade_basis_bps,1)))",True,0.9983447284978201,0.010927719734260882,True,-35800.72200834538,15489.88234340689,34.486394969019535,
a7ls1_008fa0511b7f36e3,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_8111e3c5d7b74d6e,prod_8dada93f5880be7a,"Neg(Mul(ZScore(Mean(premium_count,168)),Abs(ZScore(Mean(mark_index_basis_bps,24)))))",True,0.9653299643281807,0.9999661264346225,True,-11.534436633040634,47.991122816301164,1.0642944655608653,
a7ls1_0092207a67c6f460,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_7a46080bacc0bcf0,prod_c8d795ac208192f8,"Neg(Mul(Mean(premium_count,168),ZScore(Mean(premium_close_bps,48))))",True,0.9978755449861276,1.0,True,-4897.9688757592,6951.120473306367,716.1841580229581,
a7ls1_0096e6b8f4db334d,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_5aa3c6bd7cbc604b,prod_f53af2a830e41c62,"Neg(Mul(Delta(premium_count,8),Mean(mark_index_basis_bps,8)))",True,0.9978046967895363,0.012100980700298762,True,-11010.888780660742,8089.602260695489,31.25779383866824,
a7ls1_00993d7588a16777,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_faecf1a8e834b946,prod_8750a91560a23b5b,"Neg(Mul(ZScore(Mean(premium_count,48)),ZScore(Mean(mark_trade_basis_bps,4))))",True,0.7627531708283789,0.9999616768894105,True,-74.64032096300521,48.38217964400764,0.8761409437991798,
a7ls1_00a84c4956b463ec,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_7a46080bacc0bcf0,prod_db8e7fe0cbdc4a13,"Neg(Mul(Delta(premium_count,72),ZScore(Mean(mark_trade_basis_bps,2))))",True,0.9954612564407451,0.012189689728300118,True,-2151.9312455123345,1069.6084248339057,3.8632629659205375,
a7ls1_00b6b7909c3c1989,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_5aa3c6bd7cbc604b,prod_d646751cb789fa8e,"Neg(Mul(Mean(premium_count,1),Mean(mark_trade_basis_bps,4)))",True,0.0,0.0,False,,,,
a7ls1_00bdd0b9190ffa3a,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_5aa3c6bd7cbc604b,prod_d1c543297c586866,"Neg(Mul(Mean(premium_count,48),Delta(premium_close_bps,168)))",True,0.9908477011494253,0.855365720848811,True,-1553519.2319999998,1548959.6159999997,10714.373038304433,
a7ls1_00cb73f9a7c9175a,A7LS_D,low_prior_axes|basis_premium_like,control_flip,skel_5aa3c6bd7cbc604b,prod_265eb77e66a2c53b,"Neg(Mul(Mean(premium_count,2),Mean(mark_index_basis_bps,24)))",True,0.9970833333333333,1.0,True,-37601.03789579269,277947.7841016283,6585.705704943585,
