blueprint_id,semantic_pair,motif,skeleton_key,expression,horizon_h,variant,split,n_obs,net_mean,net_median,net_std,sharpe,sortino,nonoverlap_median_sortino,nonoverlap_floor_sortino,nonoverlap_median_sharpe,nonoverlap_floor_sharpe,max_drawdown,positive_rate,avg_cost,avg_turnover,ic_mean,rankic_mean,capacity_proxy_median_quote_volume,orientation_train_hours,orientation_extension_hours,orientation_extension_crash_like_hours,train_crash_like_hours,may_stress_hours,orientation_extension_requested_hours
a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",1,original,train_2024,2160,3.3249764527836665e-06,0.0,0.0011918045142487424,0.2611172726999542,0.36672625252331914,0.36672625252331914,0.36672625252331914,0.2611172726999542,0.2611172726999542,-0.07485773394564688,0.4986111111111111,2.271813914609064e-06,0.004543627829218128,0.004209678922004033,0.010127501439764592,26125195.68225046,2880,720,0,100,336,720
a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",1,original,recent_oos_2026JanApr,288,4.8747965490957954e-05,4.072536240551472e-05,0.0012491278416543576,3.6525961726188814,5.326997988091813,5.326997988091813,5.326997988091813,3.6525961726188814,3.6525961726188814,-0.01851280006707079,0.5173611111111112,2.72096233603396e-06,0.00544192467206792,0.005680834317532055,0.013512772633285625,14192884.871766914,2880,720,0,100,336,720
a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",1,original,known_may2026_stress,336,1.3966574120795992e-05,5.194459803817797e-06,0.0008395530267498008,1.5570186404400412,2.2991773948281193,2.2991773948281193,2.2991773948281193,1.5570186404400412,1.5570186404400412,-0.011744587393430206,0.5029761904761905,2.716548859126995e-06,0.00543309771825399,0.001413637230904579,0.00854966334659985,11283039.05919091,2880,720,0,100,336,720
a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",1,one_bar_lag,train_2024,2160,2.6957148437287927e-06,0.0,0.001191709625305048,0.21171691447152785,0.29719389002350566,0.29719389002350566,0.29719389002350566,0.21171691447152785,0.21171691447152785,-0.07433653180615074,0.49907407407407406,2.271311567644044e-06,0.004542623135288088,0.004070232985495101,0.009963931829677137,26142744.440218326,2880,720,0,100,336,720
a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",1,one_bar_lag,recent_oos_2026JanApr,288,4.788763821529271e-05,4.2564082660811485e-05,0.0012508588371652823,3.5831679957979983,5.212753315072529,5.212753315072529,5.212753315072529,3.5831679957979983,3.5831679957979983,-0.018337138469459724,0.5208333333333334,2.7367862654321086e-06,0.0054735725308642175,0.005579655337974347,0.013470864307954905,14181707.854411244,2880,720,0,100,336,720
a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",1,one_bar_lag,known_may2026_stress,336,1.4703735744877083e-05,2.2586102469530064e-05,0.0008413028244552265,1.6357894207390016,2.4142406258633917,2.4142406258633917,2.4142406258633917,1.6357894207390016,1.6357894207390016,-0.011612530823352896,0.5059523809523809,2.713965360449746e-06,0.005427930720899492,0.0015357695804317408,0.008760315316657356,11283259.113449523,2880,720,0,100,336,720
a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",1,stale_168h,train_2024,2160,3.1441164196526017e-06,0.0,0.0011335312495561892,0.2596074637369132,0.366036515766613,0.366036515766613,0.366036515766613,0.2596074637369132,0.2596074637369132,-0.062130619170326806,0.4564814814814815,2.1424093364197633e-06,0.004284818672839526,0.002952195720826876,0.007583355412118232,25058101.61540302,2880,720,0,100,336,720
a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",1,stale_168h,recent_oos_2026JanApr,288,-2.5991404506970396e-05,-5.7665433632402105e-05,0.0009455183999394192,-2.5728342982038757,-3.7007438974350992,-3.7007438974350992,-3.7007438974350992,-2.5728342982038757,-2.5728342982038757,-0.015108629439375298,0.46875,3.2559618537808744e-06,0.006511923707561749,-0.004910778492427436,0.0049346454018811894,14014942.945639584,2880,720,0,100,336,720
a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",1,stale_168h,known_may2026_stress,336,-1.563324060660988e-05,4.932852306915174e-06,0.0010238189992262052,-1.4291502201302904,-1.8832652606160178,-1.8832652606160178,-1.8832652606160178,-1.4291502201302904,-1.4291502201302904,-0.02079433109337503,0.5059523809523809,2.637106274801597e-06,0.005274212549603194,0.0017406800948661235,0.004197813189923378,11291073.720742162,2880,720,0,100,336,720
a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",1,sign_flip,train_2024,2160,-7.86860428200182e-06,-2.3543623093197302e-07,0.0011920604908408645,-0.6178050640312562,-0.8776149596928146,-0.8776149596928146,-0.8776149596928146,-0.6178050640312562,-0.6178050640312562,-0.0718022831343249,0.4888888888888889,2.271813914609065e-06,0.00454362782921813,-0.004209678922004034,-0.010127501439764581,26125195.68225046,2880,720,0,100,336,720
a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",1,sign_flip,recent_oos_2026JanApr,288,-5.4189890163025884e-05,-4.491216479051296e-05,0.0012490571010062724,-4.060579624972587,-5.5697650989372445,-5.5697650989372445,-5.5697650989372445,-4.060579624972587,-4.060579624972587,-0.03568083750274931,0.4722222222222222,2.7209623360339567e-06,0.005441924672067913,-0.005680834317532055,-0.013512772633285616,14192884.871766914,2880,720,0,100,336,720
