candidate_id,family,object_type,signal_mode,component_raw_validation,component_raw_recent,component_residual_funding_validation,component_residual_funding_recent,component_residual_core4_recent,component_cost20_recent,component_execution_lag_recent,component_drawdown_penalty,rank_score,rank_uses_validation,rank_uses_recent_oos,rank_excludes_known_adversarial_stress,rank_order,arm,expression,expr_hash,horizon,source_fields,selected_for_replay,raw_10bp__fresh_forward_2026May__annualized_mean,raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_10bp__train_2024__annualized_mean,raw_10bp__validation_2025H1__annualized_mean,raw_10bp__fresh_forward_2026May__compounded_max_dd,raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_10bp__train_2024__compounded_max_dd,raw_10bp__validation_2025H1__compounded_max_dd,raw_20bp__fresh_forward_2026May__annualized_mean,raw_20bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_20bp__train_2024__annualized_mean,raw_20bp__validation_2025H1__annualized_mean,raw_20bp__fresh_forward_2026May__compounded_max_dd,raw_20bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_20bp__train_2024__compounded_max_dd,raw_20bp__validation_2025H1__compounded_max_dd,residual_vs_funding_10bp__fresh_forward_2026May__annualized_mean,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_funding_10bp__train_2024__annualized_mean,residual_vs_funding_10bp__validation_2025H1__annualized_mean,residual_vs_funding_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_funding_10bp__train_2024__compounded_max_dd,residual_vs_funding_10bp__validation_2025H1__compounded_max_dd,residual_vs_core4_10bp__fresh_forward_2026May__annualized_mean,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_core4_10bp__train_2024__annualized_mean,residual_vs_core4_10bp__validation_2025H1__annualized_mean,residual_vs_core4_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_core4_10bp__train_2024__compounded_max_dd,residual_vs_core4_10bp__validation_2025H1__compounded_max_dd,execution_lag_1bar_raw_10bp__fresh_forward_2026May__annualized_mean,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,execution_lag_1bar_raw_10bp__train_2024__annualized_mean,execution_lag_1bar_raw_10bp__validation_2025H1__annualized_mean,execution_lag_1bar_raw_10bp__fresh_forward_2026May__compounded_max_dd,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,execution_lag_1bar_raw_10bp__train_2024__compounded_max_dd,execution_lag_1bar_raw_10bp__validation_2025H1__compounded_max_dd,candidate_decision,reject_reasons
i2_microstructure_lite_113,microstructure_lite,generated_candidate,original,0.35703539862297007,0.2655878686712248,0.36759947240844154,0.5614991374567987,0.5143789029525937,-0.11659582216306584,0.13202018835717505,-0.23470839136899904,1.8468167549371388,True,True,True,154,I2_microstructure_lite,"Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_12))",3f5b5dcd4a8d511a,12,quote_volume_mean_12;realized_vol_6;volume,True,-0.4978876854301183,0.2655878686712248,-0.27855560962721965,0.35703539862297007,-0.23920705551860355,-0.36105765787368693,-0.7288720049187307,-0.5777759076023092,-0.9671733997158317,-0.23319164432613168,-0.7327567320031179,-0.110860474473361,-0.2442739196925604,-0.42744831150142415,-0.7678384801000668,-0.6150046380177844,0.6780796432981011,0.5614991374567987,-9.46282124697678e-16,0.36759947240844154,-0.22743714127115855,-0.33451101970663943,-0.6919755247503567,-0.5454578871833973,0.07185064507028777,0.5143789029525937,1.4472550142435075e-15,0.5596813580383971,-0.2331600396972755,-0.34718824568299267,-0.701752225273228,-0.5596158131927086,-1.0388361151696155,0.2640403767143501,-0.22745378874786557,0.43528588605525975,-0.2582247342569619,-0.3618057913881011,-0.7095324594044063,-0.5815323914861639,A7I_RESEARCH_CANDIDATE,
