candidate_id,family,object_type,signal_mode,component_raw_validation,component_raw_recent,component_residual_funding_validation,component_residual_funding_recent,component_residual_core4_recent,component_cost20_recent,component_execution_lag_recent,component_drawdown_penalty,rank_score,rank_uses_validation,rank_uses_recent_oos,rank_excludes_known_adversarial_stress,rank_order,arm,expression,expr_hash,horizon,source_fields,selected_for_replay,raw_10bp__fresh_forward_2026May__annualized_mean,raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_10bp__train_2024__annualized_mean,raw_10bp__validation_2025H1__annualized_mean,raw_10bp__fresh_forward_2026May__compounded_max_dd,raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_10bp__train_2024__compounded_max_dd,raw_10bp__validation_2025H1__compounded_max_dd,raw_20bp__fresh_forward_2026May__annualized_mean,raw_20bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_20bp__train_2024__annualized_mean,raw_20bp__validation_2025H1__annualized_mean,raw_20bp__fresh_forward_2026May__compounded_max_dd,raw_20bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_20bp__train_2024__compounded_max_dd,raw_20bp__validation_2025H1__compounded_max_dd,residual_vs_funding_10bp__fresh_forward_2026May__annualized_mean,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_funding_10bp__train_2024__annualized_mean,residual_vs_funding_10bp__validation_2025H1__annualized_mean,residual_vs_funding_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_funding_10bp__train_2024__compounded_max_dd,residual_vs_funding_10bp__validation_2025H1__compounded_max_dd,residual_vs_core4_10bp__fresh_forward_2026May__annualized_mean,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_core4_10bp__train_2024__annualized_mean,residual_vs_core4_10bp__validation_2025H1__annualized_mean,residual_vs_core4_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_core4_10bp__train_2024__compounded_max_dd,residual_vs_core4_10bp__validation_2025H1__compounded_max_dd,execution_lag_1bar_raw_10bp__fresh_forward_2026May__annualized_mean,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,execution_lag_1bar_raw_10bp__train_2024__annualized_mean,execution_lag_1bar_raw_10bp__validation_2025H1__annualized_mean,execution_lag_1bar_raw_10bp__fresh_forward_2026May__compounded_max_dd,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,execution_lag_1bar_raw_10bp__train_2024__compounded_max_dd,execution_lag_1bar_raw_10bp__validation_2025H1__compounded_max_dd,candidate_decision,reject_reasons
i1_flow_liquidity_237,flow_liquidity,generated_candidate,original,1.6198371792010586,0.9517668897739339,2.0,2.0,2.0,0.42592759499734234,0.4517201170065723,-0.22724266522701783,9.222009115751888,True,True,True,1,I1_flow_liquidity,"Mul(ZScore(quote_volume_mean_12),ZScore(quote_volume_mean_6))",d81f3ac177592cd1,12,quote_volume_mean_12;quote_volume_mean_6;volume,True,-5.963341027849613,0.9517668897739339,-2.9269788066956623,1.6198371792010586,-0.28121292599470915,-0.4874797184123707,-0.9728090467500787,-0.4214909424957006,-6.089973680910836,0.8518551899946847,-3.0570202323748243,1.5352245070923152,-0.2840897259327402,-0.4899955108730857,-0.9759228034589008,-0.42928024420182986,-2.215079226661637,3.8946290501428034,-5.566365439398106e-16,4.301558556814793,-0.22741400074221696,-0.3131768983907487,-0.7737721876101309,-0.3179711409569359,-2.4346379930238924,3.817237698770099,2.2265461757592425e-15,4.389949961895227,-0.22970198446257106,-0.3538752353610196,-0.7976279133914083,-0.31927575794918883,-6.043810216295957,0.9034402340131445,-2.8495935860229653,1.654348956599557,-0.28275767741651936,-0.48761465802193804,-0.9705453718205634,-0.4214254326681075,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_021,flow_liquidity,generated_candidate,original,1.482097501965157,0.9415127259758176,2.0,2.0,2.0,0.4339969003113512,0.4877980006983051,-0.29711471112514787,9.048290417825482,True,True,True,2,I1_flow_liquidity,volume,62d7a6b1211d6276,12,volume,True,-5.281552218244906,0.9415127259758176,-2.1771068008687227,1.482097501965157,-0.228144607055633,-0.7151736392711359,-0.9742878924003903,-0.4732852052294555,-5.50315936110205,0.8679938006227024,-2.3538742250747706,1.405751215067262,-0.23404734853688625,-0.7155067596804137,-0.9764591553909749,-0.4732852052294556,-1.701038668710512,3.145760970032707,-2.0038915581833184e-15,3.2401088954746395,-0.20891501007815882,-0.5785683767844443,-0.907748677985415,-0.40572398294952994,-2.408270522508005,3.047456821687944,2.6718554109110914e-15,3.4777155366145034,-0.1984938240664832,-0.6406181358767498,-0.9332129766577621,-0.4437942885147441,-5.0050419590692865,0.9755960013966102,-2.1512908401623156,1.5003180785762433,-0.21742542380698182,-0.7147433464504072,-0.9745345520387312,-0.47308453521997285,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative;funding_beta_too_high;core4_beta_too_high
i1_flow_liquidity_023,flow_liquidity,generated_candidate,original,1.4820975019651572,0.9415127259758175,2.0,2.0,2.0,0.4339969003113512,0.48779800069830426,-0.29711471112514787,9.048290417825482,True,True,True,3,I1_flow_liquidity,ZScore(volume),15835793bcd9d848,12,volume,True,-5.281552218244906,0.9415127259758175,-2.1679599444552093,1.4820975019651572,-0.228144607055633,-0.7151736392711359,-0.9740512809961968,-0.4732852052294555,-5.50315936110205,0.8679938006227024,-2.344296558947078,1.4057512150672622,-0.23404734853688625,-0.7155067596804137,-0.9762322308075303,-0.4732852052294557,-1.7107600879028524,3.1366030017565536,-8.90618470303697e-16,3.2311336191266173,-0.20895586434936086,-0.5788223274941486,-0.9072007787653814,-0.4057805351408935,-2.4178997076960536,3.038359268719045,3.785128498790712e-15,3.4686944205212016,-0.19853876553709426,-0.6408225981350786,-0.9328078819426353,-0.44384069619200706,-5.0050419590692865,0.9755960013966085,-2.1429873509779678,1.5003180785762442,-0.21742542380698182,-0.7147433464504072,-0.9743219757754772,-0.4730845352199726,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative;funding_beta_too_high;core4_beta_too_high
i2_microstructure_lite_167,microstructure_lite,generated_candidate,original,0.4658138451675246,1.2922409106692063,2.0,2.0,2.0,0.48597972701596087,0.6773609529556139,-0.27166792115723903,8.649727514651067,True,True,True,4,I2_microstructure_lite,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_12))",c25834d0a68bcdc4,12,quote_volume_mean_12;realized_vol_24;volume,True,-6.820872465872915,1.2922409106692063,-2.1064203353657214,0.4658138451675246,-0.31887169342914556,-0.5890412911427925,-0.9595661031244008,-0.49763039348616356,-7.116969404648424,0.9719594540319217,-2.3921212583488276,0.20421162803404136,-0.3206349294776394,-0.59435601293417,-0.9686473911404045,-0.5124844807467268,-3.810177690118481,3.416149628055079,-3.339819263638864e-16,2.3021932495489983,-0.3188726437222662,-0.4511575608501187,-0.8597848742060856,-0.4674182100071054,-4.038964600435601,3.3296131946131013,1.4472550142435075e-15,2.3961384905953316,-0.3166380027987913,-0.488337714062539,-0.8817423270321009,-0.46158750223534906,-7.36929960838815,1.3547219059112279,-1.995939695259671,0.4267722741676261,-0.32364742114787837,-0.5836516939235803,-0.9559673348533182,-0.5184251542957882,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_203,flow_liquidity,generated_candidate,original,1.381474562173013,0.8375455529561141,2.0,2.0,2.0,0.14114797128430892,0.42437207692290796,-0.21958251075936167,8.56495765257698,True,True,True,5,I1_flow_liquidity,"Mul(Rank(quote_volume_mean_6),ZScore(avg_trade_size_quote))",b5c1c3c54e8fe661,12,avg_trade_size_quote;quote_volume_mean_6;volume,True,-4.926100283192914,0.8375455529561141,-2.3426762584753282,1.381474562173013,-0.28696674353829776,-0.43135764428641066,-0.9445788333803913,-0.446972398751036,-5.363727834213322,0.28229594256861784,-2.7291171342395515,1.0069656645029539,-0.2961314547161972,-0.4423053638649561,-0.9594370026150647,-0.4881308969380298,-1.8170929295540041,3.195042412730734,-4.453092351518485e-16,3.4953035225966618,-0.2556968558641033,-0.2962466304866048,-0.8486416819660023,-0.4100976867019521,-2.3059365502959515,3.151857158421866,2.449200793335167e-15,3.651811441929942,-0.2487682559938419,-0.32674147588811975,-0.8733914931875515,-0.4076551059654694,-5.251274278806663,0.8487441538458159,-2.3583242416520642,1.2906318098137712,-0.2941663099023172,-0.41678498612851833,-0.9454553212104337,-0.4590880960499596,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_235,flow_liquidity,generated_candidate,original,1.26249297647719,0.8034164684621583,2.0,2.0,2.0,0.1383686234985148,0.3949058825826005,-0.2371808507183959,8.362003100302067,True,True,True,6,I1_flow_liquidity,"Mul(Rank(quote_volume_mean_12),ZScore(avg_trade_size_quote))",5ae01a6de0d3a075,12,avg_trade_size_quote;quote_volume_mean_12;volume,True,-4.928021311647785,0.8034164684621583,-2.176103351999508,1.26249297647719,-0.2840671018049111,-0.4417821174823844,-0.9431455964455036,-0.5069412853911992,-5.341439678994723,0.2767372469970296,-2.5350630534952563,0.914878965353733,-0.2912431768530386,-0.4526648979066754,-0.9513876176483279,-0.5403270506081659,-1.9650138933380734,2.994738296524007,-1.1132730878796212e-15,3.2036053819556907,-0.2567575101135364,-0.33027521845559793,-0.8526667182200618,-0.4132738826382041,-2.425073018433668,2.946109867941065,6.679638527277728e-16,3.3533897438047306,-0.250995161221617,-0.338948114894316,-0.8750134322832697,-0.41012590183937414,-5.107681185780785,0.789811765165201,-2.1342093875446726,1.1510448696235263,-0.2901262389689685,-0.4344403406991051,-0.9420950849223882,-0.5250424915456474,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_113,flow_liquidity,generated_candidate,original,1.2435673025551877,0.7178776681893418,2.0,2.0,2.0,0.19683411555162447,0.3774910314835149,-0.22643519742979185,8.309334920349878,True,True,True,7,I1_flow_liquidity,"Mul(ZScore(quote_asset_volume),ZScore(quote_volume_mean_12))",26feb667cf273101,12,quote_asset_volume;quote_volume_mean_12;volume,True,-5.678266561248807,0.7178776681893418,-3.22531408997634,1.2435673025551877,-0.26852005407187474,-0.4904384356925221,-0.9770154460341355,-0.4153023540266453,-6.074924724514114,0.39366823110324894,-3.6178702176345054,0.9773884560509533,-0.2766549906221034,-0.497906633869892,-0.9840704689968027,-0.4418107232965839,-1.6094854693336464,3.959504143535057,-1.0019457790916592e-15,4.216999215744421,-0.21267446745988017,-0.3035166142270921,-0.7615590159405071,-0.30803651935567145,-1.8685969784840353,3.8834591852928595,4.453092351518485e-16,4.316543297318011,-0.2113281297285432,-0.3512243454120817,-0.7883224174978375,-0.3110339312677458,-5.708136646986997,0.7549820629670299,-3.020360743521124,1.2503008552072317,-0.26930804586230495,-0.4878246017834382,-0.9722278522515506,-0.42945443524427784,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_227,flow_liquidity,generated_candidate,original,1.2435673025551877,0.7178776681893418,2.0,2.0,2.0,0.19683411555162447,0.3774910314835149,-0.22643519742979185,8.309334920349878,True,True,True,8,I1_flow_liquidity,"Mul(ZScore(quote_volume_mean_12),ZScore(quote_asset_volume))",cfa5fecaf1e0562d,12,quote_asset_volume;quote_volume_mean_12;volume,True,-5.678266561248807,0.7178776681893418,-3.22531408997634,1.2435673025551877,-0.26852005407187474,-0.4904384356925221,-0.9770154460341355,-0.4153023540266453,-6.074924724514114,0.39366823110324894,-3.6178702176345054,0.9773884560509533,-0.2766549906221034,-0.497906633869892,-0.9840704689968027,-0.4418107232965839,-1.6094854693336464,3.959504143535057,-1.0019457790916592e-15,4.216999215744421,-0.21267446745988017,-0.3035166142270921,-0.7615590159405071,-0.30803651935567145,-1.8685969784840353,3.8834591852928595,4.453092351518485e-16,4.316543297318011,-0.2113281297285432,-0.3512243454120817,-0.7883224174978375,-0.3110339312677458,-5.708136646986997,0.7549820629670299,-3.020360743521124,1.2503008552072317,-0.26930804586230495,-0.4878246017834382,-0.9722278522515506,-0.42945443524427784,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_207,flow_liquidity,generated_candidate,original,1.3710747415406679,0.6536150433845537,2.0,2.0,2.0,0.2135326864006496,0.2941279169093063,-0.2268219066803879,8.305528481554788,True,True,True,9,I1_flow_liquidity,"Mul(Rank(quote_volume_mean_6),ZScore(quote_volume_mean_12))",32aa65e3c40505bb,12,quote_volume_mean_12;quote_volume_mean_6;volume,True,-3.6383705767659635,0.6536150433845537,-1.6227218768093783,1.3710747415406679,-0.22383774078657437,-0.45257399663663733,-0.8806515749015815,-0.4547136300849143,-3.94191649513331,0.4270653728012992,-1.822600161896649,1.1745077191949111,-0.22913286881950723,-0.47790396807641744,-0.9003511242705118,-0.46247522945659747,-1.6333795617255968,2.2837298845699068,7.792911615157349e-16,2.8796406615256265,-0.198785842104382,-0.28862084277784417,-0.7445208447469818,-0.40534068490213915,-1.7791518639677955,2.2521623130169184,2.2265461757592425e-15,2.9321432618518672,-0.19953602356088918,-0.3152735029762912,-0.7356030412321026,-0.3955363277638203,-4.145017329705981,0.5882558338186126,-1.531535047737655,1.288145833465796,-0.24082689417529335,-0.4525496114668024,-0.8739372022987214,-0.4643143438884014,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_141,flow_liquidity,generated_candidate,original,1.3958233557929278,0.6695964769013292,2.0,2.0,2.0,0.06271007619900905,0.33873781999226993,-0.20208977517473098,8.264777953710805,True,True,True,10,I1_flow_liquidity,"Mul(Rank(number_of_trades),ZScore(quote_volume_mean_6))",160989d8cf7d0542,12,number_of_trades;quote_volume_mean_6;volume,True,-4.963957922766348,0.6695964769013292,-1.739742170483689,1.3958233557929278,-0.26549598300577815,-0.4098648774830901,-0.8921714136245082,-0.39849422321583383,-5.550565065623492,0.1254201523980181,-2.29370829534213,0.8825560965926879,-0.27969787032156745,-0.4357497995198373,-0.9362882185542902,-0.41463895747120305,-2.6489243967852762,2.420464600467916,-3.339819263638864e-16,2.9637678879856098,-0.24275482965606765,-0.3036744927913797,-0.7132050410054918,-0.3410979171297096,-2.933291055682885,2.379600447171951,2.894510028487015e-15,3.059723141499678,-0.2431977946254722,-0.321849652030879,-0.7007003954301795,-0.3272129697563647,-5.4219183445014885,0.6774756399845399,-1.502070779526913,1.3536294643479874,-0.2801859208103641,-0.39830214639338946,-0.8619354612817578,-0.4100891578055398,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_107,flow_liquidity,generated_candidate,original,1.5583286519210122,0.5519067444466722,2.0,2.0,2.0,-0.058332072205866066,0.28791980505041875,-0.21615660617884538,8.12366652303339,True,True,True,11,I1_flow_liquidity,"Mul(Rank(quote_asset_volume),ZScore(avg_trade_size_quote))",9ee3543832c7e1b7,12,avg_trade_size_quote;quote_asset_volume;volume,True,-4.536981493679106,0.5519067444466722,-2.5713754517607113,1.5583286519210122,-0.27400166164272033,-0.4519905311023431,-0.9539327349452237,-0.41263589361303843,-5.086343738577066,-0.11666414441173213,-3.074123544113729,1.0781163161477831,-0.2856590938203444,-0.4649092928977612,-0.9709153098904634,-0.46084356706831775,-1.114803183335947,3.139736454726876,-5.566365439398106e-16,3.875631240672455,-0.24624606446373065,-0.290222870648717,-0.8119576445222217,-0.3901473989018793,-1.6164778149664158,3.087594455584197,4.453092351518485e-16,4.038688395374875,-0.2442919876384183,-0.3375144398023058,-0.8437063186243703,-0.37991037344145195,-4.8889745998007745,0.5758396101008375,-2.416278749936466,1.4614387772621533,-0.28067742783876637,-0.4492808019831843,-0.9477629750435368,-0.41968213269247767,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_239,flow_liquidity,generated_candidate,original,1.125710247286604,0.5955427098144261,2.0,2.0,2.0,0.17036379420081127,0.29859541825899016,-0.2579404191173027,7.93227175044353,True,True,True,12,I1_flow_liquidity,"Mul(Rank(quote_volume_mean_12),Rank(volume))",64392565b1e9ee94,12,quote_volume_mean_12;volume,True,-5.13797965464329,0.5955427098144261,-2.5672272728350465,1.125710247286604,-0.23643653671890297,-0.6195741382671749,-0.9649594342661201,-0.4121875382020358,-5.445250062806554,0.34072758840162254,-2.844975449683441,0.8317230515854709,-0.24183370042495245,-0.6278365056384032,-0.9720196755099532,-0.4173640762034495,-1.729791064758132,3.1790339088646378,4.453092351518485e-16,3.441803608960419,-0.1802808959506712,-0.4859048944982908,-0.8287736131540666,-0.35673903267828544,-1.9114093159723353,3.095372211576426,2.2265461757592425e-15,3.5210505985794445,-0.17960810554128848,-0.5140486785763541,-0.8531035256176409,-0.3386269050614259,-4.883487468081541,0.5971908365179803,-2.413035059576678,1.1946797468221704,-0.2269591178536019,-0.6199337532624352,-0.9616041033410281,-0.41158438866019276,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_145,flow_liquidity,generated_candidate,original,1.1070384072041224,0.49719208714865754,2.0,2.0,2.0,-0.005286101776181049,0.27194286565507886,-0.2717888995033134,7.599098358728364,True,True,True,13,I1_flow_liquidity,"Mul(Rank(number_of_trades),Rank(volume))",11b5026a2ebdaa1b,12,number_of_trades;volume,True,-6.587590098088487,0.49719208714865754,-2.8945043976881797,1.1070384072041224,-0.287463325855446,-0.6127172016521866,-0.9720087279149898,-0.4744383963610671,-7.140676832782365,-0.010572203552362098,-3.5641065758133124,0.5181332451749472,-0.29761605909717226,-0.6284429992533842,-0.9852223265259347,-0.5129406641688783,-2.576829737822386,3.4132845225319453,6.679638527277728e-16,3.6681984285747724,-0.2787681337967812,-0.443044239374915,-0.8561093218197793,-0.353981940960027,-2.9387905100747846,3.3145927475060954,3.785128498790712e-15,3.8049024139984176,-0.2742809359398781,-0.49496084750414704,-0.8847579433327757,-0.34669420897771375,-6.475003306541564,0.5438857313101577,-2.73629627422073,1.1934840090509615,-0.2822455083743315,-0.6039130552056531,-0.9680805945213742,-0.4677553432652628,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_173,flow_liquidity,generated_candidate,original,1.3265978401472944,0.41515007029577566,2.0,2.0,2.0,-0.07287264481295613,0.1642132864919584,-0.2720595100848075,7.561029042037265,True,True,True,14,I1_flow_liquidity,"Mul(ZScore(avg_trade_size_quote),Rank(ret_12))",f5066feeca09b97b,12,avg_trade_size_quote;ret_1;ret_12,True,-6.118816512277283,0.41515007029577566,-2.5961485368944093,1.3265978401472944,-0.3094419664541539,-0.4417742469796254,-0.9595283172477127,-0.6464637933596046,-6.655143042889525,-0.14574528962591227,-3.0894437113742783,0.8434249940536226,-0.3186566341849909,-0.5069024274269631,-0.9744802324548493,-0.6587667369284012,-2.7055840620406197,3.0271007519604223,-1.3359277054555457e-15,3.6787429077449842,-0.26605989835307453,-0.2563277614134012,-0.826619607671596,-0.533410540875559,-3.2548185622404344,2.983919152753765,8.90618470303697e-16,3.8529195851218243,-0.2698234756421044,-0.24919224825712294,-0.8572980708140114,-0.5487376666918595,-6.173679231963701,0.3284265729839168,-2.2131153981916407,1.5156898051053693,-0.3123152710908924,-0.45223186496310697,-0.941952891071683,-0.6213759526831713,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_206,flow_liquidity,generated_candidate,original,0.7394459501339469,0.3941642414976726,2.0,2.0,2.0,0.1471262708592115,0.2049280931187717,-0.14890493908734911,7.336759616522254,True,True,True,15,I1_flow_liquidity,"Mul(ZScore(quote_volume_mean_6),ZScore(quote_volume_mean_12))",43ea582db8002bce,6,quote_volume_mean_12;quote_volume_mean_6;volume,True,-3.4708000244451798,0.3941642414976726,-1.792048082521309,0.7394459501339469,-0.17639775611365593,-0.2980616436624609,-0.8873278823201376,-0.29755811268693555,-3.5974326775064043,0.294252541718423,-1.9299435540396894,0.6522741624244496,-0.17968911559334177,-0.31293701583293876,-0.9008713324536037,-0.30750218871800383,-1.0077416175458114,2.199189451722762,1.1132730878796212e-16,2.331112108095715,-0.14025426048691225,-0.1886999745056651,-0.5606226840580253,-0.1837305097704911,-1.2787683712087787,2.145326171530431,1.2246003966675835e-15,2.4272206305371746,-0.14075122025389875,-0.1805431004415281,-0.6120651313993732,-0.1892087130854564,-3.5699258381000982,0.4098561862375434,-1.7646954370894252,0.7577700016707171,-0.17932879044309136,-0.29044859803671885,-0.8849282209307776,-0.2943551671799761,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_137,flow_liquidity,generated_candidate,original,0.8465741460958216,0.4899631456730421,2.0,2.0,2.0,-0.14368702539747466,0.2604236547216682,-0.22067597992569865,7.232597941167358,True,True,True,16,I1_flow_liquidity,"Mul(ZScore(number_of_trades),ZScore(avg_trade_size_quote))",be4d4688164ce735,12,avg_trade_size_quote;number_of_trades,True,-7.1852418662359545,0.4899631456730421,-2.915642435862413,0.8465741460958216,-0.31370597212722284,-0.42871469393315553,-0.9740407750708115,-0.45398922576963907,-7.918966356031876,-0.2873740507949493,-3.6704169663823745,0.1564666816640628,-0.32681382667030767,-0.4985630457847381,-0.9867102527038717,-0.5353234489602352,-3.491021873959865,3.4206630255267116,1.1132730878796212e-16,3.5297121576520327,-0.26666386946586007,-0.28702438704491684,-0.8492835924969218,-0.3278794519083261,-3.690628353373962,3.346423401381545,3.6738011900027504e-15,3.611282172780419,-0.26905080650670743,-0.2807795089688866,-0.8617534907834548,-0.32320166050728827,-7.341586028539713,0.5208473094433363,-2.587327293923285,0.983386939278986,-0.31989242305509225,-0.42960165691869745,-0.9661759868723421,-0.4423154710454711,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_143,flow_liquidity,generated_candidate,original,0.7598740241340747,0.4494033785651289,2.0,2.0,2.0,-0.04627858113686171,0.2169673180576969,-0.2408986787333611,7.139067460886679,True,True,True,17,I1_flow_liquidity,"Mul(ZScore(number_of_trades),ZScore(quote_volume_mean_12))",c3a593b7dfae3ebd,12,number_of_trades;quote_volume_mean_12;volume,True,-5.97437383001272,0.4494033785651289,-2.9946390155844766,0.7598740241340747,-0.2836809522339607,-0.4864749170930378,-0.9765064150672865,-0.4771197978404066,-6.458557503482107,-0.09255716227372342,-3.5419945998656406,0.1661361306542146,-0.29257974312950386,-0.5419135968395077,-0.9855283352277278,-0.5553195519405568,-2.1591744459962685,3.45991177246308,-4.453092351518485e-16,3.509471406423136,-0.27219053223082956,-0.2805709118195596,-0.7863213703427339,-0.31644118335958893,-2.3853202983537978,3.383281592144219,3.005837337274977e-15,3.5995526153475104,-0.26981702359286186,-0.2684896773918535,-0.803026765081217,-0.3095566131739368,-6.1942415092301415,0.4339346361153938,-2.784330104515046,0.7874604945851668,-0.2866706257041044,-0.4725406746088874,-0.9718653898979155,-0.454442105867115,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i1_flow_liquidity_199,flow_liquidity,generated_candidate,original,0.8881895137465851,0.3763608983132136,2.0,2.0,2.0,-0.09277084775288531,0.16855057866839887,-0.2314960203807118,7.1088341225946,True,True,True,18,I1_flow_liquidity,"Mul(ZScore(quote_volume_mean_6),ZScore(number_of_trades))",fe2c2618b1986e8b,12,number_of_trades;quote_volume_mean_6;volume,True,-5.799985602689525,0.3763608983132136,-2.7171221716932976,0.8881895137465851,-0.2778978870013945,-0.44854171470422677,-0.9686724116882739,-0.4774423668186204,-6.287893765954832,-0.18554169550577063,-3.288100210794505,0.29107502871279756,-0.28528227656178295,-0.5248387618902383,-0.9811117001997905,-0.5434535828414593,-2.22162759025682,3.11013909910518,-1.1132730878796212e-16,3.3481232503335026,-0.2713458750128357,-0.2648142670932815,-0.7975591285164392,-0.31120726457400216,-2.4735118355166996,3.0311954060222743,4.007783116366637e-15,3.446457250911147,-0.2685009249628332,-0.2602641377975835,-0.8142956476965648,-0.3040778084394613,-6.006543792435659,0.33710115733679774,-2.4879510943399574,0.9224564522991648,-0.28138293365593536,-0.44461333965405836,-0.9611143232134388,-0.451722924595075,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
i2_microstructure_lite_013,microstructure_lite,generated_candidate,original,0.18553492654421164,0.9600776226749815,1.3945099736051465,2.0,2.0,0.3380310179405905,0.4993223228752022,-0.30109986137486666,7.076376002265266,True,True,True,19,I2_microstructure_lite,Rank(realized_vol_24),85c297a2ba4a424b,12,realized_vol_24,True,-5.928501387459718,0.9600776226749815,-1.605218839023183,0.18553492654421164,-0.37932973695232897,-0.5914436735650778,-0.9405162589276892,-0.612955771934389,-6.232047305827066,0.676062035881181,-1.819774867705135,-0.017604058596458423,-0.3834164860196081,-0.6107326147828892,-0.9448156173143912,-0.6296552845744463,-2.9963980204941234,2.590957989310633,-8.90618470303697e-16,1.3945099736051465,-0.35295489513710643,-0.43496904966946437,-0.8563418569266297,-0.46424112733082834,-3.6777760148693583,2.4993130551382423,2.1152188669712805e-15,1.6224739479134749,-0.3579687739866966,-0.495991487262306,-0.8933837077288228,-0.4815610513827948,-6.060635645539649,0.9986446457504043,-1.5257348681705356,0.12213777575914617,-0.3781738886152619,-0.5954769963144855,-0.9393181747369056,-0.6290243014184974,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative;funding_beta_too_high
i1_flow_liquidity_022,flow_liquidity,generated_candidate,original,0.7602458026210724,0.4538578287244291,1.8951917546626647,1.893308378050573,1.8274976910033986,0.1898648967021703,0.22842584515781572,-0.20370856646645746,7.044683630455666,True,True,True,20,I1_flow_liquidity,Rank(volume),eaac032e23d29323,6,volume,True,-3.019401263202997,0.4538578287244291,-1.4209296803804345,0.7602458026210724,-0.13621542938850417,-0.47184025680318087,-0.8897831423775686,-0.342994009062649,-3.2410084060601396,0.3797297934043406,-1.6036371789465604,0.6819502657963237,-0.14288760467247996,-0.4724574740474481,-0.899218807494444,-0.34299400906264865,-0.6408101832661747,1.893308378050573,-4.453092351518485e-16,1.8951917546626647,-0.12937714029615577,-0.31245850752436655,-0.7490252884382751,-0.2858483071055108,-1.1358418377520745,1.8274976910033986,1.3359277054555457e-15,2.0605705857721617,-0.12066189784279646,-0.38471971517807957,-0.7990498736715457,-0.3170219102711056,-3.027294110761816,0.45685169031563144,-1.3655062768629729,0.7270122751747606,-0.13833749587153055,-0.4705467479499643,-0.8899076705503604,-0.3429224799233245,HOLD_A7I1_MAY_STRESS_FAIL,raw_may_severely_negative;residual_funding_may_negative
