blueprint_id,semantic_pair,motif,mutation_kind,field_count,fields,expression,unresolved_fields,contract_drift_fields,field_routes,gate_decision
a7ls29_007409233d042927,basis_premium_like|positioning_like,spread_rank,same_type_field_swap,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,3))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls29_035463011a84b1df,basis_premium_like|positioning_like,spread_rank,same_type_field_swap,2,account_position_divergence;mark_index_basis_bps,"Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(ZScore(Mean(account_position_divergence,3))))",,,account_position_divergence:derived_dep_generated;mark_index_basis_bps:base_schema,PASS
a7ls29_07cd78a7b29152e1,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,48))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls29_08c83684beb69afe,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,3))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls29_097c7654e8e50f4d,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Sub(CSRank(Delta(mark_index_basis_bps,3)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,3))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls29_098eb02c2e32d9e1,basis_premium_like|positioning_like,spread_rank,same_type_field_swap,2,mark_index_basis_bps;top_long_short_account_ratio_mean,"Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(ZScore(Mean(top_long_short_account_ratio_mean,3))))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_mean:base_schema,PASS
a7ls29_107c674703249060,basis_premium_like|positioning_like,spread_rank,direction_probe,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Sign(Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,3)))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls29_111558bebc760d1e,basis_premium_like|positioning_like,spread_rank,wrapper_probe,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Neg(Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,3)))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls29_13019e16a2ece466,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Sub(CSRank(Delta(mark_index_basis_bps,36)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,3))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls29_15c09587bf13c5a0,basis_premium_like|positioning_like,spread_rank,same_type_field_swap,2,basis_abs_168h;global_long_short_account_ratio_last,"Sub(CSRank(Delta(basis_abs_168h,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,3))))",,,basis_abs_168h:latent_schema;global_long_short_account_ratio_last:base_schema,PASS
a7ls29_1759446c6d998af3,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Sub(CSRank(Delta(mark_index_basis_bps,96)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,3))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls29_1ebe0a431c8757f9,basis_premium_like|positioning_like,spread_rank,magnitude_probe,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Abs(Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,3)))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls29_205f451bff6abe46,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,3))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls29_259b3399651f9cce,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,504))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls29_28a4ca9bd96014cb,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,12))))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls29_2a375af159bcf9b4,basis_premium_like|positioning_like,spread_rank,same_type_field_swap,2,mark_index_basis_bps;top_long_short_position_ratio_last,"Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(ZScore(Mean(top_long_short_position_ratio_last,3))))",,,mark_index_basis_bps:base_schema;top_long_short_position_ratio_last:base_schema,PASS
