label_family,selected_count,keep_review_allowed_count,median_control_ratio,max_score_no_may,selected_share
L5_vol_adjusted_return,8,7,0.7228342882293664,363.4709848668255,0.6153846153846154
L7_ranked_future_return,3,0,0.3522323717086043,64.58467813257965,0.23076923076923078
L3_liquidity_tier_relative_return,1,0,0.7136356048782919,7.142656507081118,0.07692307692307693
L1_cross_sectional_relative_return,1,0,0.7816908994460204,8.188190611140778,0.07692307692307693
