field_name,field_family,source_family,feature_class,transform,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,atlas_candidate,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error,strict_non_basis_candidate,near_miss_non_basis,lane
top_long_short_position_ratio_last,positioning,metrics_positioning,raw_source,spread_short_long,L3_liquidity_tier_relative_return,24,1.0,3,True,0.9833479027691002,0.0067755062048474,True,True,A7FFCORE16E_ATLAS_CANDIDATE_LAG_OK,672,0.0024572615740732,4.168597219914882,0.8879780990100494,-0.1830159600946385,0.5327380952380952,696,0.0023387813393138,5.904874451239086,1.468884412874654,-0.1224894526242256,0.610632183908046,696,0.0038980305695154,7.170001187942376,1.405998251932243,1.0928466452015515,0.5387931034482759,696,0.0069304510201859,7.509182688586428,1.559046098011453,0.737760300758789,0.6422413793103449,92.8,,True,False,strict_non_basis_candidate
trade_return_1h,price_return,derived_replay_base,derived_rolling,level,L0_raw_forward_return,4,-1.0,3,True,0.533585494700558,0.0001812735500588,False,True,A7FFCORE16E_ATLAS_CANDIDATE_LAG_FRAGILE,716,-0.0019572482194887,-4.023343256537129,-1.8183974304530155,-3.6195294862104217,0.4106145251396648,716,-0.0007897954303678,-2.534563769978183,-1.2417442572320283,-1.846775676227019,0.4385474860335195,716,-0.0013636789372808,-3.8522535299758425,-2.080918068542174,-2.5185636901609376,0.4036312849162011,716,-0.000948387012012,-1.4020516877216755,-0.7152602765399185,-2.0044262577692207,0.435754189944134,95.46666666666668,,True,False,strict_non_basis_candidate
trade_return_1h,price_return,derived_replay_base,derived_rolling,level,L1_cross_sectional_relative_return,4,-1.0,3,True,0.5335854947005579,0.0001812735500588,False,True,A7FFCORE16E_ATLAS_CANDIDATE_LAG_FRAGILE,716,-0.0019572482194887,-4.023343256537129,-1.8183974304530155,-3.6195294862104217,0.4106145251396648,716,-0.0007897954303678,-2.534563769978184,-1.2417442572320287,-1.846775676227019,0.4385474860335195,716,-0.0013636789372808,-3.8522535299758434,-2.080918068542175,-2.5185636901609385,0.4036312849162011,716,-0.000948387012012,-1.4020516877216762,-0.7152602765399185,-2.004426257769221,0.435754189944134,95.46666666666668,,True,False,strict_non_basis_candidate
trade_return_1h,price_return,derived_replay_base,derived_rolling,level,L3_liquidity_tier_relative_return,4,-1.0,3,True,0.645321148463181,0.0001517678565616,False,True,A7FFCORE16E_ATLAS_CANDIDATE_LAG_FRAGILE,716,-0.0017798165546533,-4.032500447171958,-2.106912677104712,-3.397777001311097,0.4064245810055866,716,-0.0007409159798416,-2.5192683106954306,-1.266049961519466,-1.670167837243495,0.4273743016759777,716,-0.0013575217452272,-4.082719001163579,-2.2206648864408622,-2.724192262930924,0.4092178770949721,716,-0.0009091674340916,-1.3980347512291136,-0.7468808965535246,-2.0645339671457306,0.4245810055865922,95.46666666666668,,True,False,strict_non_basis_candidate
trade_return_1h,price_return,derived_replay_base,derived_rolling,zscore_72h,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.9821730999248652,0.0004824875917544,True,True,A7FFCORE16E_ATLAS_CANDIDATE_LAG_OK,696,-0.000943968009257,-4.011331562994936,-4.011331562994936,-4.011331562994936,0.3936781609195402,719,-0.0002641895967846,-1.726894383376482,-1.726894383376482,-1.726894383376482,0.4422809457579972,719,-0.0005291213802567,-2.982113724845709,-2.982113724845709,-2.982113724845709,0.3936022253129346,719,-0.000745292430285,-2.551667687297837,-2.551667687297837,-2.551667687297837,0.4200278164116829,95.86666666666666,,True,False,strict_non_basis_candidate
