candidate_id,split,offset,n_dates,mean_spread,tstat,positive
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,10,119,0.0016320171616770094,1.544456148286712,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,11,119,0.001676715961662933,1.548756804391087,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,12,119,0.0020129564819974044,1.7768320666181754,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,13,119,0.001974655614903433,1.9481887136313334,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,14,119,0.001831862757631214,1.7618230045248209,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,15,119,0.0018745546964097407,1.708035481949294,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,16,119,0.00205193763395035,1.8744643944732056,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,17,119,0.0019933783296040793,1.7935560619639381,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,18,119,0.001994224420453334,1.7232544508458352,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,19,119,0.001953607940932834,1.7009018233114062,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,20,119,0.001844322699448206,1.6430286776013363,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,21,119,0.001947690483590604,1.7017425193733329,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,22,119,0.0019982027681800284,1.6979711665146553,True
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,23,118,0.0017857596501078639,1.7010081869307778,True
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,0,24,-0.0008681731433743791,-0.35022532420142244,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,1,24,-0.0010609963138586015,-0.4286657052566447,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,2,24,-0.0009918702222688897,-0.3802137769267379,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,3,24,-0.0010292539695420635,-0.42141197429306365,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,4,24,-0.001158164477073092,-0.45435409030069246,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,5,24,-0.0011823828082462024,-0.4379953521420633,False
