candidate_id,split,rank,raw_latent_state_id,abs_contribution,abs_contribution_share
a7al2q_f00f22bbcc48dc2c,validation_2025H1,12,lv_69eca819b6,6.372196349741858,0.020331030877352208
a7al2q_f00f22bbcc48dc2c,test_2025H2,1,lv_04c5ba0d83,57.33986086222156,0.20462594298810213
a7al2q_f00f22bbcc48dc2c,test_2025H2,2,lv_06020f9b07,40.73403265574012,0.14536554010685876
a7al2q_f00f22bbcc48dc2c,test_2025H2,3,lv_231f4a30f4,22.77120748041697,0.08126248884444046
a7al2q_f00f22bbcc48dc2c,test_2025H2,4,lv_3b49ac5b71,14.306837436181723,0.051056107523361406
a7al2q_f00f22bbcc48dc2c,test_2025H2,5,lv_1c45188236,13.31641325118769,0.04752162941746573
a7al2q_f00f22bbcc48dc2c,test_2025H2,6,lv_df179999cb,9.015092855243177,0.03217171874661514
a7al2q_f00f22bbcc48dc2c,test_2025H2,7,lv_96c26a261d,8.926363153386362,0.03185507342099897
a7al2q_f00f22bbcc48dc2c,test_2025H2,8,lv_971bea937b,7.0139757447120346,0.025030430476732923
a7al2q_f00f22bbcc48dc2c,test_2025H2,9,lv_09a7839df2,6.900688749171629,0.02462614874423194
a7al2q_f00f22bbcc48dc2c,test_2025H2,10,lv_1474e8a39c,6.618712252429021,0.02361987308051729
a7al2q_f00f22bbcc48dc2c,test_2025H2,11,lv_55243c3046,6.282619136709637,0.022420474098696602
a7al2q_f00f22bbcc48dc2c,test_2025H2,12,lv_235777120f,6.033539510141217,0.021531595878567057
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,1,lv_04c5ba0d83,26.61957366847229,0.16378167268915395
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,2,lv_1c45188236,19.53372779221114,0.12018474268249096
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,3,lv_231f4a30f4,14.80978796814548,0.09111986073869296
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,4,lv_971bea937b,11.604307007563833,0.07139756766083286
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,5,lv_06020f9b07,10.637927895223038,0.06545174788767498
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,6,lv_1474e8a39c,9.344507044140444,0.057493745512444086
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,7,lv_fdbc06969e,8.561503519411014,0.05267617673396375
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,8,lv_f4eec9cde6,8.432308812262885,0.05188128326561467
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,9,lv_f93252378d,6.946339546697478,0.04273859244306314
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,10,lv_55243c3046,6.299155471407472,0.03875667704092726
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,11,lv_6c171a5bf2,4.480075477979386,0.027564463078767074
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,12,lv_e626529216,3.3537971992106286,0.020634835177600362
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,1,__missing__,27.678486224459903,1.0
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,1,lv_06020f9b07,53.60461106458729,0.17102902890945873
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,2,lv_04c5ba0d83,42.58361858243664,0.13586582924423637
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,3,lv_3b49ac5b71,27.883092060709476,0.08896283479028161
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,4,lv_231f4a30f4,19.4848445676931,0.06216767510632717
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,5,lv_4fb8ef3adb,12.300133228401954,0.039244382147943645
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,6,lv_39df6193ca,10.304839697930651,0.03287826721625125
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,7,lv_55243c3046,10.03544042888458,0.032018731171518974
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,8,lv_1c45188236,9.00973648583324,0.028746155438858462
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,9,lv_96c26a261d,7.518606280457074,0.02398860667694747
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,10,lv_88725ec87a,6.4981306568335615,0.020732712240481656
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,11,lv_28e72bcb07,6.384660992135038,0.020370679829861463
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,12,lv_69eca819b6,6.3755130309147825,0.02034149265933771
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,1,lv_04c5ba0d83,57.32190522356658,0.20460411514145277
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,2,lv_06020f9b07,40.825536971593316,0.14572217784229094
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,3,lv_231f4a30f4,22.77120748041697,0.08127927254095646
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,4,lv_3b49ac5b71,14.264087843913888,0.05091406261221205
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,5,lv_1c45188236,13.314080066914455,0.04752311634424755
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,6,lv_df179999cb,8.961756519781698,0.031987985320648976
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,7,lv_96c26a261d,8.875363416341951,0.03167961482223878
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,8,lv_971bea937b,7.024370994135753,0.02507270485994863
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,9,lv_09a7839df2,6.857323967845306,0.024476449224901872
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,10,lv_1474e8a39c,6.6755952197755155,0.02382778882972546
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,11,lv_55243c3046,6.281040849717709,0.022419471233755504
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,12,lv_235777120f,6.067148806666276,0.021656007562517593
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,1,lv_04c5ba0d83,26.618987967205562,0.16376069940560986
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,2,lv_1c45188236,19.5332430515927,0.12016901422884538
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,3,lv_231f4a30f4,14.80978796814548,0.09111019692785455
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,4,lv_971bea937b,11.60899900009529,0.07141886077700517
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,5,lv_06020f9b07,10.640239402310224,0.06545902678614762
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,6,lv_1474e8a39c,9.326069264029995,0.057374218255940766
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,7,lv_fdbc06969e,8.562084457749313,0.05267416405531077
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,8,lv_f4eec9cde6,8.466915124797818,0.052088679868409954
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,9,lv_f93252378d,6.941246040665412,0.042702724377282855
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,10,lv_55243c3046,6.297844485154389,0.03874450144037218
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,11,lv_6c171a5bf2,4.495561926400346,0.027656812730654564
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,12,lv_e626529216,3.350774942486052,0.02061405372767493
a7al2q_d6f7ebc0dbbdda7a,known_may2026_stress,1,__missing__,27.71897217850593,1.0
a7al2q_6671d1fac5e57efe,validation_2025H1,1,lv_06020f9b07,53.97528428648183,0.17253625326646482
a7al2q_6671d1fac5e57efe,validation_2025H1,2,lv_04c5ba0d83,42.73469037822277,0.1366048082901464
a7al2q_6671d1fac5e57efe,validation_2025H1,3,lv_3b49ac5b71,27.950333517183445,0.08934544553775903
a7al2q_6671d1fac5e57efe,validation_2025H1,4,lv_231f4a30f4,19.418623078516852,0.0620731602223375
a7al2q_6671d1fac5e57efe,validation_2025H1,5,lv_4fb8ef3adb,11.940012058501939,0.03816719025686142
a7al2q_6671d1fac5e57efe,validation_2025H1,6,lv_39df6193ca,10.180009193994088,0.03254120228857788
a7al2q_6671d1fac5e57efe,validation_2025H1,7,lv_55243c3046,9.41032571361754,0.030080848338417742
a7al2q_6671d1fac5e57efe,validation_2025H1,8,lv_1c45188236,9.287838817931194,0.02968930931578298
a7al2q_6671d1fac5e57efe,validation_2025H1,9,lv_96c26a261d,7.469614514835183,0.023877211927112372
a7al2q_6671d1fac5e57efe,validation_2025H1,10,lv_88725ec87a,6.574040975609666,0.02101444047485978
a7al2q_6671d1fac5e57efe,validation_2025H1,11,lv_28e72bcb07,6.447426750127247,0.020609708117008293
a7al2q_6671d1fac5e57efe,validation_2025H1,12,lv_69eca819b6,6.3269101632683205,0.02022446734193915
a7al2q_6671d1fac5e57efe,test_2025H2,1,lv_04c5ba0d83,58.01720000807385,0.20698635823036174
a7al2q_6671d1fac5e57efe,test_2025H2,2,lv_06020f9b07,41.25848292577837,0.14719674727025744
a7al2q_6671d1fac5e57efe,test_2025H2,3,lv_231f4a30f4,22.77120748041697,0.08124020649434234
a7al2q_6671d1fac5e57efe,test_2025H2,4,lv_3b49ac5b71,13.830747779100701,0.04934357593955457
a7al2q_6671d1fac5e57efe,test_2025H2,5,lv_1c45188236,13.33611157206689,0.04757887603799848
a7al2q_6671d1fac5e57efe,test_2025H2,6,lv_df179999cb,8.889449919649671,0.03171464436897003
a7al2q_6671d1fac5e57efe,test_2025H2,7,lv_96c26a261d,8.527668756802504,0.030423927730392854
a7al2q_6671d1fac5e57efe,test_2025H2,8,lv_971bea937b,6.760575939671185,0.024119519609660703
a7al2q_6671d1fac5e57efe,test_2025H2,9,lv_28e72bcb07,6.4583476903068995,0.023041268251760883
a7al2q_6671d1fac5e57efe,test_2025H2,10,lv_1474e8a39c,6.364806548329304,0.022707544109265947
a7al2q_6671d1fac5e57efe,test_2025H2,11,lv_235777120f,6.350263680222879,0.022655659921350043
a7al2q_6671d1fac5e57efe,test_2025H2,12,lv_55243c3046,6.267199555726051,0.022359314344059186
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,1,lv_04c5ba0d83,26.519934443255877,0.1637832496687031
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,2,lv_1c45188236,18.924978961542948,0.11687791162777861
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,3,lv_231f4a30f4,14.80978796814548,0.09146309186839506
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,4,lv_971bea937b,11.547773634711282,0.07131736680490017
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,5,lv_06020f9b07,10.849562540608035,0.06700531685652439
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,6,lv_1474e8a39c,9.406760591970878,0.05809478231950464
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,7,lv_fdbc06969e,8.59913142185137,0.05310698228204832
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,8,lv_f4eec9cde6,8.195544112943132,0.05061448588770495
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,9,lv_f93252378d,7.043106948451911,0.04349720193501562
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,10,lv_55243c3046,5.970598450903605,0.03687354577924294
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,11,lv_6c171a5bf2,4.279819814803827,0.02643154336466829
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,12,lv_e626529216,3.525488881411146,0.02177290546867237
a7al2q_6671d1fac5e57efe,known_may2026_stress,1,__missing__,27.600340752236093,1.0
