field_name,field_family,source_family,feature_class,transform,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,atlas_candidate,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,level,L0_raw_forward_return,1,-1.0,1,False,6.785635578347198,0.00014888981471792973,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,719,-3.161456557014434e-05,-0.16171656488307787,-0.16171656488307787,-0.16171656488307787,0.48678720445062584,719,9.321584139425213e-05,0.6175409278924435,0.6175409278924435,0.6175409278924435,0.521557719054242,719,-4.0729452272607904e-05,-0.24328146634143524,-0.24328146634143524,-0.24328146634143524,0.5034770514603616,719,0.00010764241304239027,0.30530269179856057,0.30530269179856057,0.30530269179856057,0.4937413073713491,95.85833333333333,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,level,L1_cross_sectional_relative_return,1,-1.0,1,False,6.7856355783471916,0.00014888981471792987,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,719,-3.161456557014436e-05,-0.16171656488307798,-0.16171656488307798,-0.16171656488307798,0.48678720445062584,719,9.321584139425205e-05,0.6175409278924432,0.6175409278924432,0.6175409278924432,0.521557719054242,719,-4.0729452272607985e-05,-0.24328146634143571,-0.24328146634143571,-0.24328146634143571,0.5034770514603616,719,0.00010764241304239038,0.30530269179856095,0.30530269179856095,0.30530269179856095,0.4937413073713491,95.85833333333333,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,level,L3_liquidity_tier_relative_return,1,-1.0,1,False,4.555724144274742,0.00011493386593298747,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,719,-5.0190419093386357e-05,-0.2766171137044004,-0.2766171137044004,-0.2766171137044004,0.48817802503477054,719,8.622172762107914e-05,0.5802238075839595,0.5802238075839595,0.5802238075839595,0.5006954102920723,719,-4.607153481157075e-05,-0.29048483368598077,-0.29048483368598077,-0.29048483368598077,0.48817802503477054,719,0.00017110780016373357,0.5034927428522481,0.5034927428522481,0.5034927428522481,0.4937413073713491,95.85833333333333,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,level,L5_vol_adjusted_return,1,-1.0,1,False,267.8265701968701,-0.015301863515191267,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,719,-0.006802803119554226,-0.5896914696760646,-0.5896914696760646,-0.5896914696760646,0.4993045897079277,719,0.0124737931491555,0.8521936078517085,0.8521936078517085,0.8521936078517085,0.5034770514603616,719,-0.00015861708242161703,-0.009904464198549737,-0.009904464198549737,-0.009904464198549737,0.48678720445062584,719,0.01362632436702532,0.5888672407502702,0.5888672407502702,0.5888672407502702,0.5118219749652295,95.85833333333333,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,level,L0_raw_forward_return,4,1.0,1,False,17.63225098572547,0.0002771240448682913,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,716,6.978461472041766e-05,0.165179669037309,0.16522086953174223,-0.5507256510667112,0.49860335195530725,716,-0.00011748319786488766,-0.45282796581879436,-0.18853366641024277,-1.1345584558770792,0.4594972067039106,716,-0.0005986033557160961,-1.788644273332026,-0.8670885391958465,-1.3640619744130964,0.4650837988826816,716,0.00027675023954698964,0.41012945910417586,0.2001327727217653,-0.08118945211418367,0.49441340782122906,95.45833333333333,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,level,L1_cross_sectional_relative_return,4,1.0,1,False,17.632250985725474,0.0002771240448682914,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,716,6.978461472041762e-05,0.16517966903730888,0.16522086953174198,-0.550725651066711,0.49860335195530725,716,-0.00011748319786488764,-0.45282796581879425,-0.18853366641024272,-1.134558455877079,0.4594972067039106,716,-0.0005986033557160963,-1.7886442733320267,-0.867088539195847,-1.3640619744130964,0.4650837988826816,716,0.00027675023954698975,0.41012945910417603,0.2001327727217655,-0.08118945211418399,0.49441340782122906,95.45833333333333,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,level,L3_liquidity_tier_relative_return,4,1.0,1,False,22.989452945747594,0.0005454184730063653,True,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,716,0.00010852003043631763,0.275653092068318,0.10182458421600482,-0.4044294040125969,0.48044692737430167,716,-8.79042926992589e-05,-0.3500535415284759,-0.06959599402783903,-1.1435378248775179,0.47067039106145253,716,-0.0005994786546213101,-1.897934696689151,-0.9032788971295049,-1.4813542539739462,0.46089385474860334,716,0.0005200401307123916,0.7919621559062112,0.41037603939542994,0.10820795404212173,0.4958100558659218,95.45833333333333,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,level,L5_vol_adjusted_return,4,-1.0,1,False,173.01522559645315,-0.07034654697986685,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,716,-0.0029490389143247146,-0.12110676456407662,0.049349131308809246,-0.8320111184905827,0.4958100558659218,716,0.0013721783463453675,0.05614700552528028,0.18022252886609313,-0.9138432907816485,0.4860335195530726,716,-0.05043736421532316,-1.5669024554548392,-0.8460713240358136,-1.2829098609531073,0.473463687150838,716,0.06949050357926857,1.5176437634969744,0.715195770044227,0.5007567628208957,0.4972067039106145,95.45833333333333,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,level,L0_raw_forward_return,8,1.0,1,False,161.0253461123454,-0.0003410723520705095,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,712,0.0007492276772833863,1.2896869866001004,0.583175356719477,-0.4825683392470093,0.5112359550561798,712,-0.0004241060349947352,-1.2174464820193514,-0.34032499380052117,-1.750260893200831,0.4508426966292135,712,-0.000872633147154602,-1.8742961054865588,-0.7794118667822112,-2.0437423754223247,0.46207865168539325,712,3.220969785607485e-05,0.03422029687825308,0.08940505646764967,-0.5676040777797953,0.5042134831460674,94.925,
oi_x_price_move_24h,open_interest_interaction,"metrics_positioning,trade_ohlcv",derived_interaction,level,L1_cross_sectional_relative_return,8,1.0,1,False,161.02534611234734,-0.0003410723520705096,False,False,HOLD_A7FFCORE16E_PREMAY_UNSTABLE,712,0.0007492276772833862,1.2896869866001004,0.5831753567194768,-0.48256833924700987,0.5112359550561798,712,-0.0004241060349947352,-1.2174464820193514,-0.34032499380052084,-1.750260893200831,0.4508426966292135,712,-0.000872633147154602,-1.8742961054865588,-0.779411866782211,-2.0437423754223247,0.46207865168539325,712,3.2209697856074464e-05,0.034220296878252676,0.08940505646764957,-0.567604077779795,0.5042134831460674,94.925,
