candidate_id,variant,split,n_dates,btc_beta,eth_beta,beta_residual_alpha,beta_residual_alpha_tstat,raw_mean_spread
a7al2k_134ec76b5d7444f9,exclude_multiplier,recent_oos_2026JanApr,2856,0.0963062913299586,0.010897051092339752,0.002874887353429726,10.147992046631309,0.0027318829921550852
a7al2k_134ec76b5d7444f9,exclude_multiplier,known_may2026_stress,576,-0.07998034063583523,0.012428646101480492,0.004558289015436007,10.943525970940408,0.0045288792809387085
a7al2k_134ec76b5d7444f9,exclude_major,validation_2025H1,4320,-0.16590980962904242,-0.07154617085183704,0.0017106122286935008,7.735208448189323,0.0017049842724155525
a7al2k_134ec76b5d7444f9,exclude_major,test_2025H2,4392,0.07833441607526903,-0.18087483976122848,0.004052351795935935,19.329642822186802,0.003776145177966573
a7al2k_134ec76b5d7444f9,exclude_major,recent_oos_2026JanApr,2856,0.08526022908416415,-0.017087107105730637,0.0028724607026230703,8.778616030255618,0.002808660050548404
a7al2k_134ec76b5d7444f9,exclude_major,known_may2026_stress,576,-0.05599435803975517,-0.043258918745140165,0.003795845930976181,8.058313291936889,0.0039482990775867
a7al2k_01298a6b5902f416,original,validation_2025H1,4320,0.3643953946076007,-0.12137218412564121,0.0003542317980230327,1.8373925420372854,0.0008302323846803897
a7al2k_01298a6b5902f416,original,test_2025H2,4392,0.003694298054866975,0.005606291443279419,0.0017409191230775675,9.554208820896655,0.001743216305030764
a7al2k_01298a6b5902f416,original,recent_oos_2026JanApr,2856,0.08108344262182923,-0.04786547678516715,0.0015796302062718638,6.424205164768307,0.0015932228720284688
a7al2k_01298a6b5902f416,original,known_may2026_stress,576,0.09270984565976144,0.11600692883077246,0.002112389984914014,6.172689664760227,0.0017121643358003165
a7al2k_01298a6b5902f416,one_bar_lag,validation_2025H1,4320,0.3634272446195935,-0.12158822906221362,0.00035119513994900757,1.8256350044043232,0.0008268275221003559
a7al2k_01298a6b5902f416,one_bar_lag,test_2025H2,4392,0.002674603575229519,0.0059964402615876175,0.0017499229705835269,9.65247198297432,0.0017536863425689057
a7al2k_01298a6b5902f416,one_bar_lag,recent_oos_2026JanApr,2856,0.0787867417270846,-0.04691519887261119,0.0015646904128447338,6.3659788567572875,0.0015788506685906413
a7al2k_01298a6b5902f416,one_bar_lag,known_may2026_stress,576,0.10316295019959487,0.10673736200490339,0.002117010737399109,6.188607072065467,0.0017460895765252565
a7al2k_01298a6b5902f416,neutral_liquidity_tier,validation_2025H1,4320,0.27821629798123615,-0.08303351965143055,3.615222081069553e-05,0.19354737965246008,0.00038354101770870136
a7al2k_01298a6b5902f416,neutral_liquidity_tier,test_2025H2,4392,-0.05452081515265035,-0.01265157763383385,0.0018475157741935097,10.907064523555105,0.001889584325179817
a7al2k_01298a6b5902f416,neutral_liquidity_tier,recent_oos_2026JanApr,2856,0.04466114914587664,0.005567147329828076,0.0009371172664190088,3.867303669377975,0.000869593492165961
a7al2k_01298a6b5902f416,neutral_liquidity_tier,known_may2026_stress,576,0.19885016737091304,-0.0358312856451089,-0.0005034447082334813,-1.4077621220845777,-0.00041390437520998254
a7al2k_01298a6b5902f416,neutral_meme_contract_group,validation_2025H1,4320,0.32472195991177555,-0.09917649296786069,0.0004239078230431388,2.034179116097524,0.0008331327659540414
a7al2k_01298a6b5902f416,neutral_meme_contract_group,test_2025H2,4392,-0.08425258414257687,0.032943400453908,0.0021048112726291365,10.957704592929092,0.0022267222980619
a7al2k_01298a6b5902f416,neutral_meme_contract_group,recent_oos_2026JanApr,2856,0.06071887658377631,-0.003441757625319161,0.001113886328328448,4.3854689642257085,0.0010479495361351045
a7al2k_01298a6b5902f416,neutral_meme_contract_group,known_may2026_stress,576,0.029715702151234008,0.14430246361107135,0.001797659306848779,5.002786181888774,0.001312637898535557
a7al2k_01298a6b5902f416,neutral_multiplier_flag,validation_2025H1,4320,0.24864310906140638,-0.08527397661157529,0.0007563391902745539,4.074981919271258,0.0010852245701549502
a7al2k_01298a6b5902f416,neutral_multiplier_flag,test_2025H2,4392,-0.09471099144301365,0.05663285383830341,0.001687294882028971,9.460669289056797,0.0018455845388832463
a7al2k_01298a6b5902f416,neutral_multiplier_flag,recent_oos_2026JanApr,2856,0.15869395210028067,-0.09242098772349411,0.00011217283612936602,0.45658674688764994,0.00013581655103821576
a7al2k_01298a6b5902f416,neutral_multiplier_flag,known_may2026_stress,576,0.06611661346642314,0.1869814660665052,0.001832962696670748,4.633561162425479,0.001200354601151431
a7al2k_01298a6b5902f416,neutral_major_flag,validation_2025H1,4320,0.361762146689424,-0.12264624832710203,0.0001940902183372758,1.0053053856253018,0.0006702320659844543
a7al2k_01298a6b5902f416,neutral_major_flag,test_2025H2,4392,-0.00958166542881951,0.01193737141968951,0.0019160175697454916,10.25839153343442,0.0019387604726493902
a7al2k_01298a6b5902f416,neutral_major_flag,recent_oos_2026JanApr,2856,0.10225297774671699,-0.06833873305865662,0.0014889036732109717,6.102057912585443,0.0015247824592064696
a7al2k_01298a6b5902f416,neutral_major_flag,known_may2026_stress,576,0.16540579443171619,0.04659880621306803,0.0026907557849498898,7.890180163501362,0.002510789610558927
a7al2k_01298a6b5902f416,neutral_dominant_latent_state,validation_2025H1,4320,0.13493340807730175,-0.09508747662295011,0.0002208408422330675,0.9598227317397454,0.0004805758710627873
a7al2k_01298a6b5902f416,neutral_dominant_latent_state,test_2025H2,4392,-0.05657102594061042,0.03432672318286462,0.0006565269296958196,2.3617686916617893,0.0007516153851797037
a7al2k_01298a6b5902f416,neutral_dominant_latent_state,recent_oos_2026JanApr,2856,0.18446905513344408,-0.020838549740187645,-0.002292853629843336,-5.584062821892471,-0.002468786335147228
a7al2k_01298a6b5902f416,neutral_dominant_latent_state,known_may2026_stress,576,0.39417791795414703,-0.23684664401495298,0.001260819808815812,2.2323484523696995,0.0019905399734611254
a7al2k_01298a6b5902f416,exclude_meme,validation_2025H1,4320,0.32503123021997926,-0.10773612601627336,0.0004993002445300159,2.5051366022676578,0.0009230069219748562
a7al2k_01298a6b5902f416,exclude_meme,test_2025H2,4392,-0.06508418785780523,0.022972193538852513,0.002172235205720688,11.19976138765946,0.0022637260186077687
a7al2k_01298a6b5902f416,exclude_meme,recent_oos_2026JanApr,2856,0.07404598106034864,-0.022675909225257432,0.001415869828689185,5.709926486013039,0.0013788690119846975
a7al2k_01298a6b5902f416,exclude_meme,known_may2026_stress,576,0.09607582535292207,0.07004328669581557,0.0014650157794596484,4.127986301983196,0.0012173584205101722
a7al2k_01298a6b5902f416,exclude_multiplier,validation_2025H1,4320,0.31535005062297056,-0.10668384678212592,0.0010383438103904346,5.255802743541669,0.0014530204527043217
a7al2k_01298a6b5902f416,exclude_multiplier,test_2025H2,4392,-0.04575476636793218,0.015294793166826984,0.0019126022770559168,10.208968091326783,0.001975994504443875
a7al2k_01298a6b5902f416,exclude_multiplier,recent_oos_2026JanApr,2856,0.05835586540596574,-0.008175941587293713,0.0007498263528846039,3.0996382656190584,0.0006978913523823828
a7al2k_01298a6b5902f416,exclude_multiplier,known_may2026_stress,576,0.13785119485814712,0.053965545529164854,0.0015353443070183306,4.522808697658039,0.001334972486461329
a7al2k_01298a6b5902f416,exclude_major,validation_2025H1,4320,0.361762146689424,-0.12264624832710203,0.0001940902183372758,1.0053053856253018,0.0006702320659844543
a7al2k_01298a6b5902f416,exclude_major,test_2025H2,4392,-0.00958166542881951,0.01193737141968951,0.0019160175697454916,10.25839153343442,0.0019387604726493902
a7al2k_01298a6b5902f416,exclude_major,recent_oos_2026JanApr,2856,0.10225297774671699,-0.06833873305865662,0.0014889036732109717,6.102057912585443,0.0015247824592064696
a7al2k_01298a6b5902f416,exclude_major,known_may2026_stress,576,0.16540579443171619,0.04659880621306803,0.0026907557849498898,7.890180163501362,0.002510789610558927
