interaction_family,left_field,left_family,right_field,right_family,transform,operator,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,probe_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
I6_volatility_state_x_basis_or_OI,realized_vol_24h,volatility,premium_close_bps,basis_premium,zscore_72h,Mul,core16ge_I6_volatility_state_x_basis_or_OI_realized_vol_24h_Mul_premium_close_bps_zscore_72h,L0_raw_forward_return,1,1.0,2,False,1.29871848483342,2.1430029126616896e-05,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,696,0.0002612032985428204,1.4593338379375946,1.4593338379375946,1.4593338379375946,0.5387931034482759,719,0.00013028143996150039,1.1689210539851695,1.1689210539851695,1.1689210539851695,0.5173852573018081,719,9.891047230842753e-05,0.71168741128181,0.71168741128181,0.71168741128181,0.5299026425591099,719,-0.00034636799234250216,-1.2068167778431296,-1.2068167778431296,-1.2068167778431296,0.5062586926286509,95.59583333333333,
I6_volatility_state_x_basis_or_OI,realized_vol_24h,volatility,premium_close_bps,basis_premium,zscore_72h,Mul,core16ge_I6_volatility_state_x_basis_or_OI_realized_vol_24h_Mul_premium_close_bps_zscore_72h,L1_cross_sectional_relative_return,1,1.0,2,False,1.2987184848334203,2.1430029126616876e-05,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,696,0.00026120329854282035,1.4593338379375937,1.4593338379375937,1.4593338379375937,0.5387931034482759,719,0.00013028143996150036,1.1689210539851693,1.1689210539851693,1.1689210539851693,0.5173852573018081,719,9.891047230842749e-05,0.7116874112818097,0.7116874112818097,0.7116874112818097,0.5299026425591099,719,-0.0003463679923425021,-1.2068167778431296,-1.2068167778431296,-1.2068167778431296,0.5062586926286509,95.59583333333333,
I6_volatility_state_x_basis_or_OI,realized_vol_24h,volatility,premium_close_bps,basis_premium,zscore_72h,Mul,core16ge_I6_volatility_state_x_basis_or_OI_realized_vol_24h_Mul_premium_close_bps_zscore_72h,L3_liquidity_tier_relative_return,1,1.0,2,False,1.8760946944930352,4.290235302302501e-06,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,696,0.0002792872687991772,1.722780649853633,1.722780649853633,1.722780649853633,0.5445402298850575,719,0.0001482188793450028,1.4581908048643586,1.4581908048643586,1.4581908048643586,0.5187760778859527,719,6.734332247387182e-05,0.49633019998200073,0.49633019998200073,0.49633019998200073,0.5285118219749653,719,-0.0004449331978729823,-1.5958236453980406,-1.5958236453980406,-1.5958236453980406,0.4965229485396384,95.59583333333333,
I6_volatility_state_x_basis_or_OI,realized_vol_24h,volatility,premium_close_bps,basis_premium,zscore_72h,Mul,core16ge_I6_volatility_state_x_basis_or_OI_realized_vol_24h_Mul_premium_close_bps_zscore_72h,L5_vol_adjusted_return,1,1.0,2,False,1.513785987382233,0.012173160674263567,True,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,696,0.013343072001914959,1.2403630844909326,1.2403630844909326,1.2403630844909326,0.5201149425287356,719,0.01654919442693688,1.4953553537896342,1.4953553537896342,1.4953553537896342,0.5118219749652295,719,0.013775175900793154,1.0217832900586887,1.0217832900586887,1.0217832900586887,0.5340751043115438,719,-0.03072109987086374,-1.4207802952089417,-1.4207802952089417,-1.4207802952089417,0.4993045897079277,95.59583333333333,
I6_volatility_state_x_basis_or_OI,realized_vol_24h,volatility,premium_close_bps,basis_premium,zscore_72h,Mul,core16ge_I6_volatility_state_x_basis_or_OI_realized_vol_24h_Mul_premium_close_bps_zscore_72h,L0_raw_forward_return,4,1.0,1,False,6.742849762584799,-0.0005114832423707803,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,693,0.000752280610428074,2.2633679872728756,0.906001407420385,0.6841660512089581,0.5238095238095238,716,6.476084740049566e-05,0.30235732457633363,0.06711923630321542,-0.48737544203575817,0.4972067039106145,716,-0.00037479459216908283,-1.3389204942494866,-0.25234449278972915,-2.9402914036279437,0.5097765363128491,716,-0.0005754653957147022,-1.0934089399613207,-0.8099490600953106,-1.2770678092127612,0.5237430167597765,95.19583333333334,
I6_volatility_state_x_basis_or_OI,realized_vol_24h,volatility,premium_close_bps,basis_premium,zscore_72h,Mul,core16ge_I6_volatility_state_x_basis_or_OI_realized_vol_24h_Mul_premium_close_bps_zscore_72h,L1_cross_sectional_relative_return,4,1.0,1,False,6.7428497625848,-0.0005114832423707802,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,693,0.0007522806104280742,2.2633679872728765,0.9060014074203853,0.6841660512089577,0.5238095238095238,716,6.476084740049566e-05,0.30235732457633363,0.06711923630321515,-0.4873754420357578,0.4972067039106145,716,-0.0003747945921690828,-1.3389204942494863,-0.2523444927897291,-2.9402914036279433,0.5097765363128491,716,-0.0005754653957147022,-1.0934089399613207,-0.8099490600953103,-1.2770678092127612,0.5237430167597765,95.19583333333334,
I6_volatility_state_x_basis_or_OI,realized_vol_24h,volatility,premium_close_bps,basis_premium,zscore_72h,Mul,core16ge_I6_volatility_state_x_basis_or_OI_realized_vol_24h_Mul_premium_close_bps_zscore_72h,L3_liquidity_tier_relative_return,4,1.0,1,False,7.2030672370340145,-0.00042980704177540257,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,693,0.0007418615883242911,2.3869962356543426,1.0925597403829734,0.448031235280474,0.5483405483405484,716,6.623590221456211e-05,0.32799783082418255,0.06595332820308342,-0.5536394515614951,0.49022346368715086,716,-0.0004956584917583886,-1.8395316029479112,-0.4873324061162308,-3.2147164793122722,0.505586592178771,716,-0.0006942306266627823,-1.3741835327807286,-0.9689918178023085,-1.3710954764544743,0.5167597765363129,95.19583333333334,
I6_volatility_state_x_basis_or_OI,realized_vol_24h,volatility,premium_close_bps,basis_premium,zscore_72h,Mul,core16ge_I6_volatility_state_x_basis_or_OI_realized_vol_24h_Mul_premium_close_bps_zscore_72h,L5_vol_adjusted_return,4,1.0,1,False,2.2106914603169123,-0.09014581243574654,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,693,0.03808085000777752,1.8211244213982816,1.0273114507770122,0.16768673640193157,0.5122655122655123,716,0.020902472659546305,1.034963278839803,0.4626329251343838,0.10397902428162936,0.5125698324022346,716,-0.034008091362197845,-1.1847519481492987,-0.3872363413901741,-2.953938205910081,0.5027932960893855,716,-0.08577698315520045,-2.076507779778058,-1.2793669217819894,-2.081816188715071,0.5083798882681564,95.19583333333334,
I6_volatility_state_x_basis_or_OI,realized_vol_24h,volatility,premium_close_bps,basis_premium,zscore_72h,Mul,core16ge_I6_volatility_state_x_basis_or_OI_realized_vol_24h_Mul_premium_close_bps_zscore_72h,L0_raw_forward_return,8,1.0,1,False,4.710217917406613,4.707602861264922e-05,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,689,0.0006454880568413163,1.3811000708129932,0.49724953071065353,-1.0227856144796201,0.5123367198838897,712,0.0005812971963085258,1.78739161615006,0.47164755838990624,-0.6275729277249125,0.5280898876404494,712,-0.000931059660074165,-2.327919676477858,-0.26912825615505387,-3.017717623277917,0.4845505617977528,712,-0.00048712727045535805,-0.6387997419901988,-0.25997651123427673,-1.2267275611444064,0.5280898876404494,94.6625,
I6_volatility_state_x_basis_or_OI,realized_vol_24h,volatility,premium_close_bps,basis_premium,zscore_72h,Mul,core16ge_I6_volatility_state_x_basis_or_OI_realized_vol_24h_Mul_premium_close_bps_zscore_72h,L1_cross_sectional_relative_return,8,1.0,1,False,4.710217917406616,4.707602861264922e-05,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,689,0.0006454880568413163,1.3811000708129932,0.4972495307106531,-1.0227856144796204,0.5123367198838897,712,0.0005812971963085257,1.7873916161500596,0.47164755838990646,-0.6275729277249131,0.5280898876404494,712,-0.0009310596600741645,-2.327919676477857,-0.26912825615505404,-3.017717623277916,0.4845505617977528,712,-0.000487127270455358,-0.6387997419901987,-0.2599765112342769,-1.2267275611444064,0.5280898876404494,94.6625,
