blueprint_id,expression,semantic_pair,motif,skeleton_key,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error
a7ff7e_9c045a6f4fea31f7,"Decay(mark_index_basis_bps,8)",basis_premium_like,single,skel_1d39996e97d5ace0,True,0.997701809824763,0.9999970006718495,True,-769.9409292860439,83.25208547321105,11.31055523758647,
a7ff7e_b43e221a6757fcbf,"Delta(mark_index_basis_bps,24)",basis_premium_like,single,skel_1d39996e97d5ace0,True,0.9928181557023844,0.9977424527391975,True,-2221.8833516817426,2219.9942134002204,18.41265985614728,
a7ff7e_cdcf38bf2a58150c,"Mean(mark_index_basis_bps,4)",basis_premium_like,single,skel_1d39996e97d5ace0,True,0.9988509049123815,0.9997453503978525,True,-956.4165749285362,98.62591349901709,12.07291810405784,
a7ff7e_e069ae2e1b7a109e,"Mean(mark_index_basis_bps,24)",basis_premium_like,single,skel_1d39996e97d5ace0,True,0.993105429474289,1.0,True,-375.1823833591966,52.22366374415348,9.799310150624454,
a7ff7e_ea609aca7c31bd4e,"TSRank(mark_index_basis_bps,24)",basis_premium_like,single,skel_1d39996e97d5ace0,True,0.993105429474289,1.0,True,0.041666666666666664,1.0,0.2933605894431051,
a7ff7e_0036a70175a3fc4d,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,gated_sign,skel_ac3a45a1120f7842,True,0.9985636311404769,0.9999910097813579,True,-9.65215213576157,9.685724762082774,0.9947670431677963,
a7ff7e_00458b1756211ded,"Mul(Delta(mark_index_basis_bps,4),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,gated_sign,skel_136259b72205469f,True,0.9985636311404769,0.9979861910241657,True,-2232.507923890864,2123.9480092613157,16.666941641747336,
a7ff7e_00db9c91e482de18,"Mul(Delta(mark_index_basis_bps,4),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,gated_sign,skel_3afee12eb6a9078f,True,0.9859235851766733,0.9983336975524476,True,-2232.507923890864,1009.1025647401474,16.75871477446996,
a7ff7e_01a7c4db6a4c443a,"Mul(Delta(mark_index_basis_bps,4),Sign(Sign(Delta(taker_buy_sell_volume_ratio_last,24))))",basis_premium_like|positioning_like,gated_sign,skel_156d0fafafecde17,True,0.9928181557023844,0.9983512972608025,True,-1009.1025647401474,2232.507923890864,16.709158056065696,
a7ff7e_0332925187994168,"Mul(Delta(mark_index_basis_bps,24),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,gated_sign,skel_3afee12eb6a9078f,True,0.9928181557023844,0.9977334104938271,True,-2221.8833516817426,1444.1707614837362,18.412855954937854,
a7ff7e_045c851a9508a546,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,gated_sign,skel_cef4165a231e27e4,True,0.9997127262280954,1.0,True,-9.685724762082774,9.65215213576157,0.9548431523647963,
a7ff7e_09c74d60d25a4769,"Mul(ZScore(mark_index_basis_bps),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_897201905b87a210,True,0.9997127262280954,1.0,True,-9.65215213576157,9.685724762082774,0.994773410317325,
a7ff7e_0a8af557650d4cf9,"Mul(CSRank(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,1)))",basis_premium_like|positioning_like,gated_sign,skel_1a1b3fb29dff7328,True,0.9994254524561907,0.9999910175337741,True,-1.0,1.0,0.581851103625409,
a7ff7e_0b479d31899791c3,"Mul(mark_index_basis_bps,Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,gated_sign,skel_1c4b9d5957f9af9c,True,0.9997127262280954,0.9874102011494252,True,-840.2385813218038,2236.5719900454283,16.360148326345087,
a7ff7e_0d596b3d6cda062c,"Mul(Delta(mark_index_basis_bps,12),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_069f2015163fa7ef,True,0.9962654409652398,0.9984290897731641,True,-2074.5076036970345,2243.854339580373,17.292173524760866,
a7ff7e_10292002161817c4,"Mul(Delta(mark_index_basis_bps,1),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_069f2015163fa7ef,True,0.9994254524561907,0.9985478346268085,True,-2248.424744016522,1862.7352586359634,14.528202952726959,
a7ff7e_1194937a763a8bd8,"Mul(mark_index_basis_bps,Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_06aed53e0aa5366a,True,0.9997127262280954,0.9874102011494252,True,-840.2385813218038,2236.5719900454283,16.360148326345087,
a7ff7e_18eac1b7714c5136,"Mul(Delta(mark_index_basis_bps,48),Sign(Delta(taker_buy_sell_volume_ratio_last,1)))",basis_premium_like|positioning_like,gated_sign,skel_3afee12eb6a9078f,True,0.9859235851766733,0.9977236305361306,True,-1161.3164239889738,2255.5612101485644,19.13688333240831,
a7ff7e_1a823396309e4dc7,"Mul(Delta(mark_index_basis_bps,24),Sign(Delta(taker_buy_sell_volume_ratio_last,1)))",basis_premium_like|positioning_like,gated_sign,skel_3afee12eb6a9078f,True,0.9928181557023844,0.9977334104938271,True,-2219.9942134002204,2221.8833516817426,18.4124748993338,
a7ff7e_1aa41a656165a9b9,"Mul(Delta(mark_index_basis_bps,1),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_069f2015163fa7ef,True,0.9994254524561907,0.9985478346268085,True,-1862.7352586359634,2248.424744016522,14.52819939930993,
a7ff7e_1c9b88500c7ca5ac,"Mul(Delta(mark_index_basis_bps,4),Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,gated_sign,skel_6a3533b4d89c4d45,True,0.9985636311404769,0.9983607834675873,True,-2123.9480092613157,2232.507923890864,16.668635347984523,
a7ff7e_1cefe876c0638992,"Mul(ZScore(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,gated_sign,skel_1a1b3fb29dff7328,True,0.9859235851766733,0.9999939296814296,True,-9.685724762082774,9.625307794204266,0.9947773415808236,
a7ff7e_1e16a045860c4689,"Mul(Delta(mark_index_basis_bps,1),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,gated_sign,skel_3afee12eb6a9078f,True,0.9859235851766733,0.9985218774281275,True,-2248.424744016522,1862.7352586359634,14.60667293221824,
a7ff7e_2627a7a428d54d20,"Mul(CSRank(mark_index_basis_bps),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_897201905b87a210,True,0.9997127262280954,1.0,True,0.010416666666666666,1.0,0.2886503370765689,
a7ff7e_2d8f984e9a6828e2,"Mul(Delta(mark_index_basis_bps,4),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_069f2015163fa7ef,True,0.9985636311404769,0.9983607834675873,True,-2232.507923890864,2123.9480092613157,16.668618582856684,
a7ff7e_2db929c4bbed3411,"Mul(CSRank(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,24)))",basis_premium_like|positioning_like,gated_sign,skel_1a1b3fb29dff7328,True,0.9928181557023844,1.0,True,-1.0,1.0,0.5818532995598187,
a7ff7e_303a085bd066346e,"Mul(Delta(mark_index_basis_bps,12),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_069f2015163fa7ef,True,0.9962654409652398,0.9984290897731641,True,-2243.854339580373,2074.5076036970345,17.29222015576861,
a7ff7e_306abaa36ac72ce8,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_efac485476658a27,True,0.9997127262280954,1.0,True,2.945656967703727e-06,9.685724762082774,0.7392740808086117,
a7ff7e_30b0a36e2f0d07c0,"Mul(CSRank(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,gated_sign,skel_1a1b3fb29dff7328,True,0.9985636311404769,0.9999910097813579,True,-1.0,1.0,0.5818511352219098,
a7ff7e_31b6ebedd8760de6,"Mul(Delta(mark_index_basis_bps,24),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,gated_sign,skel_3afee12eb6a9078f,True,0.9859235851766733,0.9977236305361306,True,-2221.8833516817426,1175.6259682108584,18.46783000975064,
a7ff7e_38536def0f5a502c,"Mul(CSRank(mark_index_basis_bps),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_897201905b87a210,True,0.9997127262280954,1.0,True,-1.0,1.0,0.5371982823055843,
a7ff7e_3a21367110d300a2,"Mul(Delta(mark_index_basis_bps,48),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,gated_sign,skel_3afee12eb6a9078f,True,0.9859235851766733,0.9977236305361306,True,-2255.5612101485644,1442.3001092230459,19.137237324044644,
a7ff7e_3ab1223528d2dfb0,"Mul(Delta(mark_index_basis_bps,24),Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,gated_sign,skel_6a3533b4d89c4d45,True,0.9928181557023844,0.9977424527391975,True,-2219.9942134002204,2221.8833516817426,18.41286633369833,
a7ff7e_3de5984ae7a1281a,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,gated_sign,skel_f5a350b26e95f33f,True,0.9997127262280954,1.0,True,-5.0,5.0,0.9575767929955582,
a7ff7e_3ecb7243abe7337b,"Mul(Delta(mark_index_basis_bps,48),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_069f2015163fa7ef,True,0.9859235851766733,0.997732736013986,True,-2236.7516029886956,2255.5612101485644,19.13696756154729,
a7ff7e_3f1137a35727a591,"Mul(Delta(mark_index_basis_bps,48),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,gated_sign,skel_136259b72205469f,True,0.9859235851766733,0.9973533411033411,True,-2255.5612101485644,2236.7516029886956,19.133683509554743,
a7ff7e_3f8c2bfce38c52be,"Mul(ZScore(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,12)))",basis_premium_like|positioning_like,gated_sign,skel_1a1b3fb29dff7328,True,0.9962654409652398,0.9999939926951172,True,-9.653608129212063,9.685724762082774,0.994777599174317,
a7ff7e_414d6ca2994c9a60,"Mul(mark_index_basis_bps,Sign(Delta(taker_buy_sell_volume_ratio_last,12)))",basis_premium_like|positioning_like,gated_sign,skel_a2f58ee62d9e7ad2,True,0.9962654409652398,0.9873786524413687,True,-1443.67083298381,2236.5719900454283,16.747103266483577,
a7ff7e_47cf35f52c0cecac,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,gated_sign,skel_084c9fa0938eb532,True,0.9985636311404769,0.9999910097813579,True,-5.0,5.0,0.957527556644974,
a7ff7e_4cfa227198c17bb0,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,gated_sign,skel_084c9fa0938eb532,True,0.9859235851766733,0.9999939296814296,True,-5.0,5.0,0.9570723912306639,
a7ff7e_509f2b110954ea8b,"Mul(Delta(mark_index_basis_bps,12),Sign(Sign(Delta(taker_buy_sell_volume_ratio_last,24))))",basis_premium_like|positioning_like,gated_sign,skel_156d0fafafecde17,True,0.9928181557023844,0.9984236352237654,True,-1121.1840327727218,2243.854339580373,17.316425954131383,
a7ff7e_51d560b3dd217cdf,"Mul(Delta(mark_index_basis_bps,1),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,gated_sign,skel_3afee12eb6a9078f,True,0.9985636311404769,0.9985375911008822,True,-2248.424744016522,1862.7352586359634,14.531728823100918,
a7ff7e_523ba2cd18730994,"Mul(Delta(mark_index_basis_bps,1),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,gated_sign,skel_136259b72205469f,True,0.9994254524561907,0.9981735652007282,True,-2248.424744016522,1862.7352586359634,14.526483767285516,
a7ff7e_5603f55a7b2e7d3c,"Mul(Delta(mark_index_basis_bps,24),Sign(Delta(taker_buy_sell_volume_ratio_last,12)))",basis_premium_like|positioning_like,gated_sign,skel_3afee12eb6a9078f,True,0.9928181557023844,0.9977364245756173,True,-2219.9942134002204,2221.8833516817426,18.412609329470495,
a7ff7e_5d6b53b77aa2e661,"Mul(Delta(mark_index_basis_bps,48),Sign(Delta(taker_buy_sell_volume_ratio_last,12)))",basis_premium_like|positioning_like,gated_sign,skel_3afee12eb6a9078f,True,0.9859235851766733,0.9977266656954157,True,-1442.3001092230459,2255.5612101485644,19.136969622880066,
a7ff7e_5fe1c377d4b70e22,"Mul(Delta(mark_index_basis_bps,24),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_069f2015163fa7ef,True,0.9928181557023844,0.9977424527391975,True,-2219.9942134002204,2221.8833516817426,18.41286633369833,
a7ff7e_6098c7774e8bdabe,"Mul(Delta(mark_index_basis_bps,1),Sign(Sign(Delta(taker_buy_sell_volume_ratio_last,24))))",basis_premium_like|positioning_like,gated_sign,skel_156d0fafafecde17,True,0.9928181557023844,0.9985381703317902,True,-1862.7352586359634,2248.424744016522,14.566326277080497,
a7ff7e_612689182e898b28,"Mul(Delta(mark_index_basis_bps,48),Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,gated_sign,skel_6a3533b4d89c4d45,True,0.9859235851766733,0.997732736013986,True,-2236.7516029886956,2255.5612101485644,19.13696756154729,
a7ff7e_681d8804ebd97cae,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,gated_sign,skel_ac3a45a1120f7842,True,0.9859235851766733,0.9999939296814296,True,-9.625307794204266,9.685724762082774,0.9947773222214159,
a7ff7e_6927d0287435c6ac,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_efac485476658a27,True,0.9997127262280954,1.0,True,-9.685724762082774,9.65215213576157,0.9548431523647963,
a7ff7e_6aea73fdf9264ab5,"Mul(mark_index_basis_bps,Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,gated_sign,skel_d9d4f69744bac825,True,0.9997127262280954,0.987042025862069,True,-2236.5719900454283,175.57105506924574,15.279377689033915,
a7ff7e_6b29fc75102a0926,"Mul(Delta(mark_index_basis_bps,1),Sign(Delta(taker_buy_sell_volume_ratio_last,1)))",basis_premium_like|positioning_like,gated_sign,skel_3afee12eb6a9078f,True,0.9994254524561907,0.9985388521605826,True,-1154.338842305549,2248.424744016522,14.52585081840888,
a7ff7e_6fc881861fc883c3,"Mul(Delta(mark_index_basis_bps,1),Sign(Delta(taker_buy_sell_volume_ratio_last,24)))",basis_premium_like|positioning_like,gated_sign,skel_3afee12eb6a9078f,True,0.9928181557023844,0.9985381703317902,True,-1862.7352586359634,2248.424744016522,14.566326277080497,
a7ff7e_733c54ee5a9e9007,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,gated_sign,skel_ea6cf56ff46594b4,True,0.9997127262280954,0.9996228448275862,True,0.0,9.685724762082774,0.7392717053451391,
a7ff7e_77d52278c03cf651,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(Delta(taker_buy_sell_volume_ratio_last,12)))",basis_premium_like|positioning_like,gated_sign,skel_084c9fa0938eb532,True,0.9962654409652398,0.9999939926951172,True,-5.0,5.0,0.9574449788948886,
a7ff7e_78ae2edf402583da,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(Delta(taker_buy_sell_volume_ratio_last,24)))",basis_premium_like|positioning_like,gated_sign,skel_ac3a45a1120f7842,True,0.9928181557023844,1.0,True,-9.685724762082774,9.65215213576157,0.9947770032836828,
a7ff7e_7c1842bb5bc9bb41,"Mul(Delta(mark_index_basis_bps,24),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_069f2015163fa7ef,True,0.9928181557023844,0.9977424527391975,True,-2221.8833516817426,2219.9942134002204,18.41265985614728,
a7ff7e_7cfb691def6acf14,"Mul(Delta(mark_index_basis_bps,48),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_069f2015163fa7ef,True,0.9859235851766733,0.997732736013986,True,-2255.5612101485644,2236.7516029886956,19.135514429962974,
a7ff7e_8218988802fa8221,"Mul(mark_index_basis_bps,Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,gated_sign,skel_a2f58ee62d9e7ad2,True,0.9985636311404769,0.9873957134637514,True,-2236.5719900454283,1443.67083298381,16.733734707135326,
a7ff7e_829e15d78bf2c128,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(Sign(Delta(taker_buy_sell_volume_ratio_last,24))))",basis_premium_like|positioning_like,gated_sign,skel_834ae9e41baf8417,True,0.9928181557023844,1.0,True,-5.0,5.0,0.957335327901183,
a7ff7e_842ed84868772bb6,"Mul(CSRank(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,gated_sign,skel_1a1b3fb29dff7328,True,0.9859235851766733,0.9999939296814296,True,-1.0,1.0,0.5818530537814588,
a7ff7e_88f9e39368ead09b,"Mul(Delta(mark_index_basis_bps,24),Sign(Sign(Delta(taker_buy_sell_volume_ratio_last,24))))",basis_premium_like|positioning_like,gated_sign,skel_156d0fafafecde17,True,0.9928181557023844,0.9977424527391975,True,-2219.9942134002204,2221.8833516817426,18.411710800406567,
a7ff7e_8d78718453b030a5,"Mul(Delta(mark_index_basis_bps,4),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_069f2015163fa7ef,True,0.9985636311404769,0.9983607834675873,True,-2123.9480092613157,2232.507923890864,16.668635347984523,
a7ff7e_8d977922226182a4,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(Delta(taker_buy_sell_volume_ratio_last,12)))",basis_premium_like|positioning_like,gated_sign,skel_ac3a45a1120f7842,True,0.9962654409652398,0.9999939926951172,True,-9.685724762082774,9.653608129212063,0.9947745990014183,
a7ff7e_8f31949142a32fa4,"Mul(Delta(mark_index_basis_bps,1),Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,gated_sign,skel_6a3533b4d89c4d45,True,0.9994254524561907,0.9985478346268085,True,-1862.7352586359634,2248.424744016522,14.52819939930993,
a7ff7e_8fc88cfd69d2032c,"Mul(ZScore(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,4)))",basis_premium_like|positioning_like,gated_sign,skel_1a1b3fb29dff7328,True,0.9985636311404769,0.9999910097813579,True,-9.685724762082774,9.65215213576157,0.994772863930579,
a7ff7e_988f0c0b85903a05,"Mul(ZScore(mark_index_basis_bps),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,gated_sign,skel_293cae94cfd91548,True,0.9997127262280954,0.9996228448275862,True,-9.685724762082774,8.753356973600026,0.9946064531464298,
a7ff7e_9df866ff735b5309,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(Delta(taker_buy_sell_volume_ratio_last,1)))",basis_premium_like|positioning_like,gated_sign,skel_ac3a45a1120f7842,True,0.9994254524561907,0.9999910175337741,True,-9.685724762082774,9.653608129212063,0.9947752987996877,
a7ff7e_a0f294e17621bb67,"Mul(ZScore(mark_index_basis_bps),Sign(Sign(Delta(taker_buy_sell_volume_ratio_last,24))))",basis_premium_like|positioning_like,gated_sign,skel_a923757a8885923c,True,0.9928181557023844,1.0,True,-9.65215213576157,9.685724762082774,0.9947745459887131,
a7ff7e_a7d03c292ec1b405,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,gated_sign,skel_3363cfb4025bd87d,True,0.9997127262280954,0.9996228448275862,True,-5.0,5.0,0.9573863873647738,
a7ff7e_b244f83f638bb8a8,"Mul(ZScore(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,1)))",basis_premium_like|positioning_like,gated_sign,skel_1a1b3fb29dff7328,True,0.9994254524561907,0.9999910175337741,True,-9.653608129212063,9.685724762082774,0.9947764150071092,
a7ff7e_b41b4285eea05157,"Mul(Abs(ZScore(mark_index_basis_bps)),Sign(Sign(Delta(taker_buy_sell_volume_ratio_last,24))))",basis_premium_like|positioning_like,gated_sign,skel_bee202f15f6c9956,True,0.9928181557023844,1.0,True,-9.685724762082774,9.65215213576157,0.9947770032836828,
a7ff7e_b542fd793bf96942,"Mul(Delta(mark_index_basis_bps,12),Sign(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3)))",basis_premium_like|positioning_like,gated_sign,skel_6a3533b4d89c4d45,True,0.9962654409652398,0.9984290897731641,True,-2074.5076036970345,2243.854339580373,17.292173524760866,
a7ff7e_b9fa4243ef867a60,"Mul(CSRank(mark_index_basis_bps),Sign(Delta(taker_buy_sell_volume_ratio_last,12)))",basis_premium_like|positioning_like,gated_sign,skel_1a1b3fb29dff7328,True,0.9962654409652398,0.9999939926951172,True,-1.0,1.0,0.5818518656493291,
a7ff7e_bcc7c53748a98616,"Mul(Delta(mark_index_basis_bps,24),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,gated_sign,skel_136259b72205469f,True,0.9928181557023844,0.9973656925154321,True,-2221.8833516817426,2219.9942134002204,18.410784265562764,
a7ff7e_c38db92cb686b4c9,"Mul(mark_index_basis_bps,Sign(Delta(taker_buy_sell_volume_ratio_last,24)))",basis_premium_like|positioning_like,gated_sign,skel_a2f58ee62d9e7ad2,True,0.9928181557023844,0.9873408564814815,True,-1159.5484779946585,2236.5719900454283,16.76615569619207,
a7ff7e_c7c73193e6e83999,"Mul(ZScore(mark_index_basis_bps),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_897201905b87a210,True,0.9997127262280954,1.0,True,-9.685724762082774,8.753356973600026,0.9947780321927768,
a7ff7e_c8191379f81427a5,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_99250fb0b3bee329,True,0.9997127262280954,1.0,True,-5.0,5.0,0.9575647842145787,
a7ff7e_c8a5cf22b4a5dce8,"Mul(Delta(mark_index_basis_bps,48),Sign(Sign(Delta(taker_buy_sell_volume_ratio_last,24))))",basis_premium_like|positioning_like,gated_sign,skel_156d0fafafecde17,True,0.9859235851766733,0.997732736013986,True,-1375.7462542144383,2255.5612101485644,19.137063306788118,
a7ff7e_ca00a31aaf39d730,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(Delta(taker_buy_sell_volume_ratio_last,24)))",basis_premium_like|positioning_like,gated_sign,skel_084c9fa0938eb532,True,0.9928181557023844,1.0,True,-5.0,5.0,0.957335327901183,
a7ff7e_db70f01aa6a2fbd2,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(Delta(taker_buy_sell_volume_ratio_last,1)))",basis_premium_like|positioning_like,gated_sign,skel_084c9fa0938eb532,True,0.9994254524561907,0.9999910175337741,True,-5.0,5.0,0.9575641482752134,
a7ff7e_dc9f9bdf6d6ec6f0,"Mul(mark_index_basis_bps,Sign(Delta(taker_buy_sell_volume_ratio_last,48)))",basis_premium_like|positioning_like,gated_sign,skel_a2f58ee62d9e7ad2,True,0.9859235851766733,0.987252331002331,True,-2236.5719900454283,1150.957284950892,16.79656747857206,
a7ff7e_ddf21abfe06bcf75,"Mul(CSRank(mark_index_basis_bps),Sign(Sign(Delta(taker_buy_sell_volume_ratio_last,24))))",basis_premium_like|positioning_like,gated_sign,skel_a923757a8885923c,True,0.9928181557023844,1.0,True,-1.0,1.0,0.5818532995598187,
a7ff7e_debf48d0ab3ed5aa,"Mul(Delta(mark_index_basis_bps,12),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,gated_sign,skel_136259b72205469f,True,0.9962654409652398,0.9980596405228758,True,-2243.854339580373,2074.5076036970345,17.29062745769687,
a7ff7e_e26061c262476c8a,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,skel_99250fb0b3bee329,True,0.9997127262280954,1.0,True,-5.0,5.0,0.9575767929955582,
