blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share
a7ff7e_454b18e00e63d958,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,8,-1.0,3,True,0.7909575038695922,0.24747379537138398,True,0.6269007657003582,2.3257390719032007,True,0.38984782133791823,0.38924782133791824,0.38824782133791824,94.93333333333334,A7FF10S00_NUMERIC_CLUE,700,-0.015016140896440416,-0.519621626564993,-0.17528770953736839,-1.634500348988936,0.48,712,-0.05572624080902695,-2.0187829422163017,-0.6269007657003582,-2.5267199939028933,0.4410112359550562,712,-0.13783164394771266,-3.261928771816353,-1.3296474739505553,-2.3257390719032007,0.4508426966292135,712,-0.39024782133791824,-5.507263806737558,-2.3333393520725183,-3.2785563652734826,0.41151685393258425,1.0,395.45686383404865,skel_1d39996e97d5ace0,0.9962654409652398,0.9984290897731641
a7ff7e_debf48d0ab3ed5aa,"Mul(Delta(mark_index_basis_bps,12),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,gated_sign,L5_vol_adjusted_return,4,-1.0,3,True,0.4922602216516261,0.1395375488676091,True,0.929142926559988,2.2724300570506037,True,0.27379342502568854,0.27319342502568855,0.27219342502568855,95.46666666666667,A7FF10S00_NUMERIC_CLUE,704,-0.015267953651571376,-0.7346261281119532,-0.24535310572601818,-1.1518736274135262,0.48295454545454547,716,-0.05118215761698631,-2.7649156924541782,-0.929142926559988,-3.0480012528335334,0.4581005586592179,716,-0.09643982067088573,-3.1677717989565313,-1.5391073262731223,-2.2724300570506037,0.4092178770949721,716,-0.27419342502568855,-6.038819929484333,-3.1329849502776,-3.6093186054930806,0.4106145251396648,1.0,279.7011648040369,skel_136259b72205469f,0.9962654409652398,0.9980596405228758
a7ff7e_303a085bd066346e,"Mul(Delta(mark_index_basis_bps,12),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,L5_vol_adjusted_return,4,-1.0,3,True,0.394846531728364,0.13917929911693788,True,0.8526160823945341,2.3034674945928035,True,0.2735114070752542,0.2729114070752542,0.2719114070752542,95.46666666666667,A7FF10S00_NUMERIC_CLUE,704,-0.015267953651571376,-0.7346261281119532,-0.24535310572601818,-1.1518736274135262,0.48295454545454547,716,-0.049944594346919405,-2.6999686486417835,-0.8526160823945341,-3.055158664730524,0.46089385474860334,716,-0.09664619804781785,-3.1718341345237664,-1.5438659885563188,-2.3034674945928035,0.4092178770949721,716,-0.2739114070752542,-6.032952949424892,-3.1393728728015606,-3.6093186054930806,0.41201117318435754,1.0,279.5165605435258,skel_069f2015163fa7ef,0.9962654409652398,0.9984290897731641
a7ff7e_10292002161817c4,"Mul(Delta(mark_index_basis_bps,1),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,L5_vol_adjusted_return,8,-1.0,3,True,0.7185687032657634,0.10332346415194016,True,0.5918073083971804,2.256916344286432,True,0.18525644779196293,0.18465644779196294,0.18365644779196294,94.93333333333334,A7FF10S00_NUMERIC_CLUE,711,-0.034334937402804716,-1.2964843762769531,-0.288674972706573,-1.703932455476024,0.4936708860759494,712,-0.08697939358910474,-2.9002613241480737,-1.0832049346261645,-3.06810189724523,0.44241573033707865,712,-0.08862794548337914,-2.3250919182850365,-0.5918073083971804,-2.724180557453245,0.4339887640449438,712,-0.18565644779196294,-2.961401835499631,-1.2063835421628992,-2.256916344286432,0.4648876404494382,1.0,190.93787908869717,skel_069f2015163fa7ef,0.9994254524561907,0.9985478346268085
a7ff7e_5aac42554cb19c48,"Delta(mark_index_basis_bps,1)",basis_premium_like,single,L5_vol_adjusted_return,8,-1.0,3,True,0.7185687032657634,0.10332346415194016,True,0.5918073083971804,2.256916344286432,True,0.18525644779196293,0.18465644779196294,0.18365644779196294,94.93333333333334,A7FF10S00_NUMERIC_CLUE,711,-0.034334937402804716,-1.2964843762769531,-0.288674972706573,-1.703932455476024,0.4936708860759494,712,-0.08697939358910474,-2.9002613241480737,-1.0832049346261645,-3.06810189724523,0.44241573033707865,712,-0.08862794548337914,-2.3250919182850365,-0.5918073083971804,-2.724180557453245,0.4339887640449438,712,-0.18565644779196294,-2.961401835499631,-1.2063835421628992,-2.256916344286432,0.4648876404494382,1.0,190.93787908869717,skel_1d39996e97d5ace0,0.9994254524561907,0.9985478346268085
a7ff7e_523ba2cd18730994,"Mul(Delta(mark_index_basis_bps,1),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,gated_sign,L5_vol_adjusted_return,8,-1.0,3,True,0.6985783096727998,0.10206313319475796,True,0.6614269760528995,2.256916344286432,True,0.1841246393118001,0.1835246393118001,0.1825246393118001,94.93333333333334,A7FF10S00_NUMERIC_CLUE,711,-0.034334937402804716,-1.2964843762769531,-0.288674972706573,-1.703932455476024,0.4936708860759494,712,-0.08799591969325972,-2.932513805690974,-1.115987431806853,-3.06810189724523,0.4410112359550562,712,-0.09268892328274483,-2.4197644756703527,-0.6614269760528995,-2.7368924048150802,0.4339887640449438,712,-0.1845246393118001,-2.945650732075345,-1.2063835421628992,-2.256916344286432,0.4648876404494382,1.0,189.82606100212732,skel_136259b72205469f,0.9994254524561907,0.9981735652007282
a7ff7e_7c1842bb5bc9bb41,"Mul(Delta(mark_index_basis_bps,24),Sign(CSRank(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,L5_vol_adjusted_return,1,-1.0,3,True,0.8310629993440081,0.04946574964928336,True,7.332632447466704,7.332632447466704,True,0.16203951206990624,0.16143951206990625,0.16043951206990625,95.86666666666666,A7FF10S00_NUMERIC_CLUE,695,-0.026784630170554605,-2.5142931198422196,-2.5142931198422196,-2.5142931198422196,0.4287769784172662,719,-0.07639712896042347,-7.950471701452413,-7.950471701452413,-7.950471701452413,0.3588317107093185,719,-0.12753989941910648,-9.024633538457893,-9.024633538457893,-9.024633538457893,0.3282336578581363,719,-0.16243951206990626,-7.332632447466704,-7.332632447466704,-7.332632447466704,0.3810848400556328,1.0,167.60844907056224,skel_069f2015163fa7ef,0.9928181557023844,0.9977424527391975
a7ff7e_b43e221a6757fcbf,"Delta(mark_index_basis_bps,24)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.8310629993440081,0.04946574964928336,True,7.332632447466704,7.332632447466704,True,0.16203951206990624,0.16143951206990625,0.16043951206990625,95.86666666666666,A7FF10S00_NUMERIC_CLUE,695,-0.026784630170554605,-2.5142931198422196,-2.5142931198422196,-2.5142931198422196,0.4287769784172662,719,-0.07639712896042347,-7.950471701452413,-7.950471701452413,-7.950471701452413,0.3588317107093185,719,-0.12753989941910648,-9.024633538457893,-9.024633538457893,-9.024633538457893,0.3282336578581363,719,-0.16243951206990626,-7.332632447466704,-7.332632447466704,-7.332632447466704,0.3810848400556328,1.0,167.60844907056224,skel_1d39996e97d5ace0,0.9928181557023844,0.9977424527391975
a7ff7e_bcc7c53748a98616,"Mul(Delta(mark_index_basis_bps,24),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,gated_sign,L5_vol_adjusted_return,1,-1.0,3,True,0.8315977730584161,0.04910936108049191,True,7.325096178601411,7.325096178601411,True,0.1618183894753013,0.16121838947530132,0.16021838947530131,95.86666666666666,A7FF10S00_NUMERIC_CLUE,695,-0.026784630170554605,-2.5142931198422196,-2.5142931198422196,-2.5142931198422196,0.4287769784172662,719,-0.07626603159447555,-7.944132331927813,-7.944132331927813,-7.944132331927813,0.3588317107093185,719,-0.1275366294841723,-9.029040702929972,-9.029040702929972,-9.029040702929972,0.3282336578581363,719,-0.16221838947530132,-7.325096178601411,-7.325096178601411,-7.325096178601411,0.3810848400556328,1.0,167.3867917022429,skel_136259b72205469f,0.9928181557023844,0.9973656925154321
a7ff7e_ea609aca7c31bd4e,"TSRank(mark_index_basis_bps,24)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.3062989516308478,0.040938117159565454,True,5.66828576444543,5.66828576444543,True,0.11098952458024142,0.11038952458024141,0.10938952458024141,95.86666666666666,A7FF10S00_NUMERIC_CLUE,651,-0.037920278932593775,-3.620169433591172,-3.620169433591172,-3.620169433591172,0.4362519201228879,692,-0.08068918559863615,-7.994483517102976,-7.994483517102976,-7.994483517102976,0.3439306358381503,704,-0.10577367843303512,-8.25162583735009,-8.25162583735009,-8.25162583735009,0.3522727272727273,710,-0.11138952458024141,-5.66828576444543,-5.66828576444543,-5.66828576444543,0.3845070422535211,1.0,117.08322562861056,skel_1d39996e97d5ace0,0.993105429474289,1.0
a7ff7e_0d596b3d6cda062c,"Mul(Delta(mark_index_basis_bps,12),Sign(ZScore(taker_buy_sell_volume_ratio_last)))",basis_premium_like|positioning_like,gated_sign,L5_vol_adjusted_return,1,1.0,3,True,0.6484990571595705,0.0280105222621063,True,1.9529944967117927,1.9529944967117927,True,0.08150713541325506,0.08090713541325506,0.07990713541325506,95.86666666666666,A7FF10S00_NUMERIC_CLUE,707,0.019075537228272026,2.0245119152879965,2.0245119152879965,2.0245119152879965,0.545968882602546,719,0.01851434087476844,1.9529944967117927,1.9529944967117927,1.9529944967117927,0.5354659248956884,719,0.04667445044719131,3.478591041266066,3.478591041266066,3.478591041266066,0.5438108484005564,719,0.08190713541325506,3.8508284352853384,3.8508284352853384,3.8508284352853384,0.5299026425591099,1.0,87.2586363560955,skel_069f2015163fa7ef,0.9962654409652398,0.9984290897731641
