control,median_ratio,max_ratio,rows
one_bar_lag,0.38432273792652316,79.54928068886397,480
same_family_placebo,0.15069605075700976,82.46437471451948,480
sign_flip,1.0132043207165415,6.672291566218717,480
symbol_shuffle,0.2015629569729367,125.05635409564714,480
time_shuffle,0.23291724141279163,92.64355410046994,480
wrong_lag_future_24h,0.5870773898629817,782.6457665877882,480
wrong_lag_stale_168h,0.32088372357876405,111.88163077196488,480
