blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L0_raw_forward_return,1,-1.0,3,True,0.3801724550778971,0.0005607880061809096,True,4.68749662083028,4.68749662083028,True,0.0005174203358210131,-8.257966417898692e-05,-0.001082579664178987,180.7486111111111,A7FF28A_NUMERIC_CLUE,707,-0.00031771686001815327,-2.073182270668963,-2.073182270668963,-2.073182270668963,0.4780763790664781,719,-0.0006250416615431126,-7.241440482676576,-7.241440482676576,-7.241440482676576,0.36856745479833103,719,-0.000819324292996065,-7.491120136350988,-7.491120136350988,-7.491120136350988,0.3657858136300417,719,-0.0009174203358210131,-4.68749662083028,-4.68749662083028,-4.68749662083028,0.4283727399165508
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L1_cross_sectional_relative_return,1,-1.0,3,True,0.3801724550778971,0.0005607880061809096,True,4.68749662083028,4.68749662083028,True,0.0005174203358210131,-8.257966417898692e-05,-0.001082579664178987,180.7486111111111,A7FF28A_NUMERIC_CLUE,707,-0.00031771686001815327,-2.073182270668963,-2.073182270668963,-2.073182270668963,0.4780763790664781,719,-0.0006250416615431125,-7.241440482676576,-7.241440482676576,-7.241440482676576,0.36856745479833103,719,-0.000819324292996065,-7.491120136350988,-7.491120136350988,-7.491120136350988,0.3657858136300417,719,-0.0009174203358210131,-4.68749662083028,-4.68749662083028,-4.68749662083028,0.4283727399165508
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.3696458531743437,0.0005537221561361023,True,4.81963803407016,4.81963803407016,True,0.0005201823329385364,-7.98176670614635e-05,-0.0010798176670614636,180.7486111111111,A7FF28A_NUMERIC_CLUE,707,-0.00030996480795698764,-2.096058595651957,-2.096058595651957,-2.096058595651957,0.48797736916548795,719,-0.0006347079420220282,-7.512127815878158,-7.512127815878158,-7.512127815878158,0.3657858136300417,719,-0.0008109817217113956,-7.541395298527406,-7.541395298527406,-7.541395298527406,0.36300417246175243,719,-0.0009201823329385365,-4.81963803407016,-4.81963803407016,-4.81963803407016,0.41585535465924894
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,1,-1.0,3,True,0.23781228625939813,0.04448639463798724,True,8.052334915629718,8.052334915629718,True,0.11355558604046809,0.11295558604046808,0.11195558604046808,180.7486111111111,A7FF28A_NUMERIC_CLUE,707,-0.026653932528543575,-3.0002143371123537,-3.0002143371123537,-3.0002143371123537,0.4738330975954738,719,-0.07388144838980978,-9.954026030982146,-9.954026030982146,-9.954026030982146,0.35048678720445064,719,-0.09978632459247157,-9.90393986943054,-9.90393986943054,-9.90393986943054,0.33101529902642557,719,-0.11395558604046808,-8.052334915629718,-8.052334915629718,-8.052334915629718,0.3866481223922114
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L7_ranked_future_return,1,-1.0,3,True,0.20115245827194192,0.0029339187442810246,False,8.527960047783019,8.527960047783019,True,0.03539155512938056,0.03479155512938056,0.033791555129380556,180.7486111111111,HOLD_A7FF28A_ONE_BAR_LAG_FRAGILE,707,-0.01569355622888339,-3.4896271497819287,-3.4896271497819287,-3.4896271497819287,0.45544554455445546,719,-0.04846605983912209,-12.926667560595806,-12.926667560595806,-12.926667560595806,0.3101529902642559,719,-0.05981797959707409,-15.75636731404723,-15.75636731404723,-15.75636731404723,0.28929068150208626,719,-0.03579155512938056,-8.527960047783019,-8.527960047783019,-8.527960047783019,0.37273991655076494
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L0_raw_forward_return,4,-1.0,3,True,1.1285432071089487,0.0009853951912011632,True,0.9609414485711593,1.5726569015188672,True,0.0014200857892896403,0.0008200857892896403,-0.00017991421071035974,179.99444444444444,HOLD_A7FF28A_CONTROL_DOMINATED,704,-0.0002935609643458748,-1.016070052706128,-0.6429696569709354,-1.510359245492325,0.49573863636363635,716,-0.0003100239232916323,-1.8189354343848552,-0.9609414485711593,-1.5726569015188672,0.4553072625698324,716,-0.0007643637583836452,-3.719923227258198,-1.7439878844265286,-2.303339307587112,0.43435754189944137,716,-0.0018200857892896403,-4.931178239409578,-2.472152040332519,-2.7783963460811743,0.4245810055865922
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L1_cross_sectional_relative_return,4,-1.0,3,True,0.5890932928012839,0.0009853951912011632,True,0.9609414485711596,1.5726569015188672,True,0.0014200857892896403,0.0008200857892896403,-0.00017991421071035974,179.99444444444444,A7FF28A_NUMERIC_CLUE,704,-0.0002935609643458747,-1.0160700527061277,-0.6429696569709351,-1.5103592454923254,0.49573863636363635,716,-0.00031002392329163237,-1.8189354343848554,-0.9609414485711596,-1.5726569015188672,0.4553072625698324,716,-0.0007643637583836449,-3.7199232272581972,-1.743987884426528,-2.303339307587112,0.43435754189944137,716,-0.0018200857892896403,-4.931178239409578,-2.472152040332518,-2.7783963460811743,0.4245810055865922
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L3_liquidity_tier_relative_return,4,-1.0,3,True,0.7819075601681075,0.0008340458579255496,True,1.0906363382096023,1.6962473902356388,True,0.0013534151590932557,0.0007534151590932556,-0.0002465848409067444,179.99444444444444,A7FF28A_NUMERIC_CLUE,704,-0.00029538634144796194,-1.0772173318929088,-0.824988325960316,-1.3409748484962907,0.4943181818181818,716,-0.0003149159350609932,-1.880795785589649,-1.0906363382096023,-1.6962473902356388,0.45391061452513964,716,-0.0007686974631498512,-3.797824196148163,-1.7691363442739068,-2.3371923885926607,0.4441340782122905,716,-0.0017534151590932556,-4.859601876962078,-2.38887168439249,-2.7938188977055667,0.43435754189944137
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,4,-1.0,3,True,0.3322997959843234,0.07698314621235629,True,1.400535357651163,2.10559490196877,True,0.1825056264930573,0.1819056264930573,0.1809056264930573,179.99444444444444,A7FF28A_NUMERIC_CLUE,704,-0.01876153404284817,-1.0509791685993286,-0.8245709405229883,-1.5700542778261093,0.4744318181818182,716,-0.04069716556438385,-2.701262485120971,-1.400535357651163,-2.10559490196877,0.441340782122905,716,-0.10128825711935925,-4.64103435546482,-2.410114245073008,-2.9421302859925933,0.3952513966480447,716,-0.1829056264930573,-6.253190845748151,-3.071745974448177,-3.564193731197097,0.3924581005586592
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L7_ranked_future_return,4,-1.0,3,True,0.2719518690629069,0.006643757415081578,True,2.4974885526752773,4.117443366732116,True,0.02456587911799313,0.02396587911799313,0.02296587911799313,179.99444444444444,A7FF28A_RANK_LABEL_DIAGNOSTIC_CLUE,704,-0.004644839552107289,-1.0750160320776316,-0.5707610211290713,-1.2644509329372013,0.48295454545454547,716,-0.019993893754211244,-5.531249774301757,-2.4974885526752773,-4.117443366732116,0.41899441340782123,716,-0.030649150513453502,-8.652050799681737,-4.309318743230579,-4.481004651650301,0.3770949720670391,716,-0.024965879117993132,-6.3665242375139774,-2.8689815172793107,-4.74375070015939,0.4106145251396648
