candidate_id,cell,family,expression,fields,field_families,operators,windows,feature_role,diagnostic_only,static_valid,static_reject_reasons,expression_key,skeleton_key,production_key,label_or_future_field_count,lineage_allowed_fields,base_field_count,overlay_field_count,selected_for_a7al2l_replay_preflight,selector_reason
a7al2k_6b5186486ecad8b2,J1_vol_range_structure,derived_vol_range_state,"ZScore(Delta(Sub(mark_high,trade_low),72))",mark_high|trade_low,volatility,Delta|Sub|ZScore,72,derived_rolling,False,True,,expr-19e988474e563001,skeleton-b955b6174c225bbd,a7al2k_derived_generator::derived_vol_range_state::volatility::72,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_7be82fabf86f3d80,J1_vol_range_structure,derived_vol_range_state,"Add(Rank(Delta(trade_close,720)),Neg(Rank(Mean(Sub(trade_high,trade_low),720))))",trade_close|trade_high|trade_low,price|volatility,Add|Delta|Mean|Neg|Rank|Sub,720,derived_rolling,False,True,,expr-45a6e50cacee4ef3,skeleton-35d255b2372c2837,a7al2k_derived_generator::derived_vol_range_state::price|volatility::720,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_93f438d0a1e257b8,J1_vol_range_structure,derived_vol_range_state,"Add(Rank(Delta(index_close,168)),Neg(Rank(Mean(Sub(index_high,mark_low),4))))",index_close|index_high|mark_low,price|volatility,Add|Delta|Mean|Neg|Rank|Sub,4|168,derived_rolling,False,True,,expr-0ddd03a9be4c0fed,skeleton-35d255b2372c2837,a7al2k_derived_generator::derived_vol_range_state::price|volatility::4|168,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_f1fb21235cac1b61,J1_vol_range_structure,derived_vol_range_state,"Sub(ZScore(Mean(Sub(mark_high,trade_low),96)),ZScore(Mean(Sub(mark_high,trade_low),336)))",mark_high|trade_low,volatility,Mean|Sub|ZScore,96|336,derived_rolling,False,True,,expr-00a2bc5f556b7548,skeleton-0832df95e6e6cca1,a7al2k_derived_generator::derived_vol_range_state::volatility::96|336,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_f3a025fc106c3498,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Mean(Sub(trade_high,index_low),24)),Rank(Mean(Abs(Delta(trade_close,168)),72)))",index_low|trade_close|trade_high,price|volatility,Abs|Delta|Mean|Rank|Sub,24|72|168,derived_rolling,False,True,,expr-d75714cb3c8b8ac2,skeleton-7051ccc9cc143da1,a7al2k_derived_generator::derived_vol_range_state::price|volatility::24|72|168,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_89491182c98becc4,J1_vol_range_structure,derived_vol_range_state,"Sub(ZScore(Mean(Sub(trade_high,mark_low),72)),ZScore(Mean(Sub(trade_high,mark_low),504)))",mark_low|trade_high,volatility,Mean|Sub|ZScore,72|504,derived_rolling,False,True,,expr-31b321cd3ac1de9f,skeleton-0832df95e6e6cca1,a7al2k_derived_generator::derived_vol_range_state::volatility::72|504,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_10e6baac843a433b,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Mean(Sub(trade_high,trade_low),720)),Rank(Mean(Abs(Delta(mark_close,24)),336)))",mark_close|trade_high|trade_low,price|volatility,Abs|Delta|Mean|Rank|Sub,24|336|720,derived_rolling,False,True,,expr-0626c1e7915c1339,skeleton-7051ccc9cc143da1,a7al2k_derived_generator::derived_vol_range_state::price|volatility::24|336|720,0,3,3,0,True,selected_diversity_capped
a7al2k_32e7080a2cf0e2f9,J1_vol_range_structure,derived_vol_range_state,"Mul(Sign(Delta(Sub(mark_high,mark_low),12)),ZScore(Mean(Sub(mark_high,mark_low),720)))",mark_high|mark_low,volatility,Delta|Mean|Mul|Sign|Sub|ZScore,12|720,derived_rolling,False,True,,expr-97719a0374558731,skeleton-b7bb5c50c8251e82,a7al2k_derived_generator::derived_vol_range_state::volatility::12|720,0,2,2,0,True,selected_diversity_capped
a7al2k_f43eb9f60bab38a4,J1_vol_range_structure,derived_vol_range_state,"Mul(Abs(ZScore(Mean(Sub(trade_high,mark_low),168))),Rank(Delta(index_close,720)))",index_close|mark_low|trade_high,price|volatility,Abs|Delta|Mean|Mul|Rank|Sub|ZScore,168|720,derived_rolling,False,True,,expr-94484180deb781f8,skeleton-f1b3e29ecd096841,a7al2k_derived_generator::derived_vol_range_state::price|volatility::168|720,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_8289a6eb1c80eb00,J1_vol_range_structure,derived_vol_range_state,"Mul(Rank(Mean(Sub(trade_high,trade_low),24)),Sign(Delta(Sub(trade_high,trade_low),12)))",trade_high|trade_low,volatility,Delta|Mean|Mul|Rank|Sign|Sub,12|24,derived_rolling,False,True,,expr-56125e22ad1eeebc,skeleton-866a23554f015e28,a7al2k_derived_generator::derived_vol_range_state::volatility::12|24,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_6837618bf63631d0,J1_vol_range_structure,derived_vol_range_state,"ZScore(Delta(Sub(trade_high,mark_low),4))",mark_low|trade_high,volatility,Delta|Sub|ZScore,4,derived_rolling,False,True,,expr-0112e4e247613f51,skeleton-b955b6174c225bbd,a7al2k_derived_generator::derived_vol_range_state::volatility::4,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_44add5b1d157f1c8,J1_vol_range_structure,derived_vol_range_state,"Mul(Sign(Delta(index_close,24)),Abs(ZScore(Mean(Sub(trade_high,trade_low),96))))",index_close|trade_high|trade_low,price|volatility,Abs|Delta|Mean|Mul|Sign|Sub|ZScore,24|96,derived_rolling,False,True,,expr-fed9f2f83cf18243,skeleton-12ffbf7356c826e6,a7al2k_derived_generator::derived_vol_range_state::price|volatility::24|96,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_8b9c99dc89a2f450,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Delta(Sub(index_high,trade_low),12)),Rank(Mean(Sub(index_high,trade_low),72)))",index_high|trade_low,volatility,Delta|Mean|Rank|Sub,12|72,derived_rolling,False,True,,expr-34031f61fde7a88e,skeleton-3954fd8199a8cff1,a7al2k_derived_generator::derived_vol_range_state::volatility::12|72,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_da25d2b19b51d7c4,J1_vol_range_structure,derived_vol_range_state,"Mul(Sign(Delta(mark_close,12)),Abs(ZScore(Mean(Sub(index_high,trade_low),168))))",index_high|mark_close|trade_low,price|volatility,Abs|Delta|Mean|Mul|Sign|Sub|ZScore,12|168,derived_rolling,False,True,,expr-d23265129612c223,skeleton-12ffbf7356c826e6,a7al2k_derived_generator::derived_vol_range_state::price|volatility::12|168,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_27c0ed15319449fa,J1_vol_range_structure,derived_vol_range_state,"Mul(ZScore(Mean(Sub(trade_high,mark_low),72)),Neg(ZScore(Delta(index_close,4))))",index_close|mark_low|trade_high,price|volatility,Delta|Mean|Mul|Neg|Sub|ZScore,4|72,derived_rolling,False,True,,expr-d27e0e8fe8881300,skeleton-35efa2009f945bfc,a7al2k_derived_generator::derived_vol_range_state::price|volatility::4|72,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_870d2a770f1d613b,J1_vol_range_structure,derived_vol_range_state,"Sub(Abs(ZScore(Delta(index_close,168))),Abs(ZScore(Delta(Sub(index_high,trade_low),72))))",index_close|index_high|trade_low,price|volatility,Abs|Delta|Sub|ZScore,72|168,derived_rolling,False,True,,expr-555bd40b1ee6ce43,skeleton-05f47470b9ac0543,a7al2k_derived_generator::derived_vol_range_state::price|volatility::72|168,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_4aab404ff3d7881d,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Mean(Sub(index_high,mark_low),168)),Rank(Mean(Abs(Delta(trade_close,24)),24)))",index_high|mark_low|trade_close,price|volatility,Abs|Delta|Mean|Rank|Sub,24|168,derived_rolling,False,True,,expr-90eb21018adf56db,skeleton-7051ccc9cc143da1,a7al2k_derived_generator::derived_vol_range_state::price|volatility::24|168,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_bf1ea8b075817ec8,J1_vol_range_structure,derived_vol_range_state,"ZScore(Delta(Sub(trade_high,mark_low),720))",mark_low|trade_high,volatility,Delta|Sub|ZScore,720,derived_rolling,False,True,,expr-ea07116a9ec10c4a,skeleton-b955b6174c225bbd,a7al2k_derived_generator::derived_vol_range_state::volatility::720,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_bd880c231fd456ea,J1_vol_range_structure,derived_vol_range_state,"Add(Rank(Mean(Abs(Delta(trade_close,96)),336)),Neg(ZScore(Mean(Sub(trade_high,trade_low),504))))",trade_close|trade_high|trade_low,price|volatility,Abs|Add|Delta|Mean|Neg|Rank|Sub|ZScore,96|336|504,derived_rolling,False,True,,expr-1d17b29c467376f0,skeleton-4895e75e04d1e9ff,a7al2k_derived_generator::derived_vol_range_state::price|volatility::96|336|504,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_f32dda08d9fc119e,J1_vol_range_structure,derived_vol_range_state,"Mul(ZScore(Mean(Sub(index_high,mark_low),504)),Neg(ZScore(Delta(trade_close,12))))",index_high|mark_low|trade_close,price|volatility,Delta|Mean|Mul|Neg|Sub|ZScore,12|504,derived_rolling,False,True,,expr-4927555f3ae50195,skeleton-35efa2009f945bfc,a7al2k_derived_generator::derived_vol_range_state::price|volatility::12|504,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_8c2054e0e8bfcbf6,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Delta(Sub(mark_high,index_low),504)),Rank(Mean(Sub(mark_high,index_low),504)))",index_low|mark_high,volatility,Delta|Mean|Rank|Sub,504,derived_rolling,False,True,,expr-97f47e1fb4dc152f,skeleton-3954fd8199a8cff1,a7al2k_derived_generator::derived_vol_range_state::volatility::504,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_3180625580513b9e,J1_vol_range_structure,derived_vol_range_state,"Mul(Rank(Mean(Sub(trade_high,mark_low),12)),Sign(Delta(Sub(trade_high,mark_low),4)))",mark_low|trade_high,volatility,Delta|Mean|Mul|Rank|Sign|Sub,4|12,derived_rolling,False,True,,expr-a8166f9b7b26a784,skeleton-866a23554f015e28,a7al2k_derived_generator::derived_vol_range_state::volatility::4|12,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_f875a0f1c2ecf15f,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Mean(Sub(mark_high,mark_low),96)),Rank(Mean(Abs(Delta(mark_close,168)),720)))",mark_close|mark_high|mark_low,price|volatility,Abs|Delta|Mean|Rank|Sub,96|168|720,derived_rolling,False,True,,expr-28485f2594ec84f0,skeleton-7051ccc9cc143da1,a7al2k_derived_generator::derived_vol_range_state::price|volatility::96|168|720,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_4e83dfa39ab8a588,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Delta(Sub(trade_high,mark_low),24)),Rank(Mean(Sub(trade_high,mark_low),720)))",mark_low|trade_high,volatility,Delta|Mean|Rank|Sub,24|720,derived_rolling,False,True,,expr-c92f123595c2b5de,skeleton-3954fd8199a8cff1,a7al2k_derived_generator::derived_vol_range_state::volatility::24|720,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_7aa1a642ed98cc03,J1_vol_range_structure,derived_vol_range_state,"Add(Rank(Delta(index_close,504)),Neg(Rank(Mean(Sub(index_high,index_low),24))))",index_close|index_high|index_low,price|volatility,Add|Delta|Mean|Neg|Rank|Sub,24|504,derived_rolling,False,True,,expr-e01d42d20816de64,skeleton-35d255b2372c2837,a7al2k_derived_generator::derived_vol_range_state::price|volatility::24|504,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_1ef0ef6dd094b526,J1_vol_range_structure,derived_vol_range_state,"Mul(Sign(Delta(mark_close,72)),Abs(ZScore(Mean(Sub(trade_high,mark_low),8))))",mark_close|mark_low|trade_high,price|volatility,Abs|Delta|Mean|Mul|Sign|Sub|ZScore,8|72,derived_rolling,False,True,,expr-680f5fd91956c4f9,skeleton-12ffbf7356c826e6,a7al2k_derived_generator::derived_vol_range_state::price|volatility::8|72,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_8a561aa7ed3659fe,J1_vol_range_structure,derived_vol_range_state,"Mul(Sign(Delta(Sub(index_high,trade_low),72)),ZScore(Mean(Sub(index_high,trade_low),48)))",index_high|trade_low,volatility,Delta|Mean|Mul|Sign|Sub|ZScore,48|72,derived_rolling,False,True,,expr-56a778962c7e50d8,skeleton-b7bb5c50c8251e82,a7al2k_derived_generator::derived_vol_range_state::volatility::48|72,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_f3f67a1fd6036a32,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Delta(Sub(mark_high,index_low),12)),Rank(Mean(Sub(mark_high,index_low),168)))",index_low|mark_high,volatility,Delta|Mean|Rank|Sub,12|168,derived_rolling,False,True,,expr-67b2e8151c348c81,skeleton-3954fd8199a8cff1,a7al2k_derived_generator::derived_vol_range_state::volatility::12|168,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_b62cabbf71d6d8d6,J1_vol_range_structure,derived_vol_range_state,"Sub(Abs(ZScore(Delta(trade_close,504))),Abs(ZScore(Delta(Sub(mark_high,trade_low),336))))",mark_high|trade_close|trade_low,price|volatility,Abs|Delta|Sub|ZScore,336|504,derived_rolling,False,True,,expr-53fbdfb22fa4db5e,skeleton-05f47470b9ac0543,a7al2k_derived_generator::derived_vol_range_state::price|volatility::336|504,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_ffebd967bbd4e270,J1_vol_range_structure,derived_vol_range_state,"Mul(Sign(Delta(Sub(mark_high,mark_low),168)),ZScore(Mean(Sub(mark_high,mark_low),24)))",mark_high|mark_low,volatility,Delta|Mean|Mul|Sign|Sub|ZScore,24|168,derived_rolling,False,True,,expr-0ffb53ab47560cb0,skeleton-b7bb5c50c8251e82,a7al2k_derived_generator::derived_vol_range_state::volatility::24|168,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_34da176722cd66ba,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Delta(Sub(index_high,mark_low),48)),Rank(Mean(Sub(index_high,mark_low),720)))",index_high|mark_low,volatility,Delta|Mean|Rank|Sub,48|720,derived_rolling,False,True,,expr-4c1dc2c89772710b,skeleton-3954fd8199a8cff1,a7al2k_derived_generator::derived_vol_range_state::volatility::48|720,0,2,2,0,True,selected_diversity_capped
a7al2k_5c6122c63bb9f4ba,J1_vol_range_structure,derived_vol_range_state,"Sub(ZScore(Mean(Sub(trade_high,trade_low),96)),ZScore(Mean(Sub(trade_high,trade_low),48)))",trade_high|trade_low,volatility,Mean|Sub|ZScore,48|96,derived_rolling,False,True,,expr-a308e1e5ac75b3eb,skeleton-0832df95e6e6cca1,a7al2k_derived_generator::derived_vol_range_state::volatility::48|96,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_d82a2813bafa4609,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Mean(Sub(trade_high,mark_low),48)),Rank(Mean(Abs(Delta(mark_close,48)),336)))",mark_close|mark_low|trade_high,price|volatility,Abs|Delta|Mean|Rank|Sub,48|336,derived_rolling,False,True,,expr-64ab4f2beaa6e9fa,skeleton-7051ccc9cc143da1,a7al2k_derived_generator::derived_vol_range_state::price|volatility::48|336,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_92609c20344fee0a,J1_vol_range_structure,derived_vol_range_state,"Add(Rank(Mean(Abs(Delta(mark_close,24)),504)),Neg(ZScore(Mean(Sub(index_high,index_low),12))))",index_high|index_low|mark_close,price|volatility,Abs|Add|Delta|Mean|Neg|Rank|Sub|ZScore,12|24|504,derived_rolling,False,True,,expr-b14181dfd5da34f3,skeleton-4895e75e04d1e9ff,a7al2k_derived_generator::derived_vol_range_state::price|volatility::12|24|504,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_97b80cd0c98e02d6,J1_vol_range_structure,derived_vol_range_state,"Mul(Sign(Delta(mark_close,8)),Abs(ZScore(Mean(Sub(mark_high,index_low),336))))",index_low|mark_close|mark_high,price|volatility,Abs|Delta|Mean|Mul|Sign|Sub|ZScore,8|336,derived_rolling,False,True,,expr-2fd336bfa21edf6b,skeleton-12ffbf7356c826e6,a7al2k_derived_generator::derived_vol_range_state::price|volatility::8|336,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_c7de63fbd05d0e09,J1_vol_range_structure,derived_vol_range_state,"Sub(Abs(ZScore(Delta(trade_close,24))),Abs(ZScore(Delta(Sub(mark_high,index_low),504))))",index_low|mark_high|trade_close,price|volatility,Abs|Delta|Sub|ZScore,24|504,derived_rolling,False,True,,expr-f3ee49d6f5370263,skeleton-05f47470b9ac0543,a7al2k_derived_generator::derived_vol_range_state::price|volatility::24|504,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_7ce86ba2cdea67e9,J1_vol_range_structure,derived_vol_range_state,"Sub(Abs(ZScore(Delta(mark_close,12))),Abs(ZScore(Delta(Sub(index_high,trade_low),168))))",index_high|mark_close|trade_low,price|volatility,Abs|Delta|Sub|ZScore,12|168,derived_rolling,False,True,,expr-9de1440b977a3972,skeleton-05f47470b9ac0543,a7al2k_derived_generator::derived_vol_range_state::price|volatility::12|168,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_c32f83dd7e926f45,J1_vol_range_structure,derived_vol_range_state,"Add(Rank(Mean(Abs(Delta(mark_close,720)),168)),Neg(ZScore(Mean(Sub(index_high,index_low),24))))",index_high|index_low|mark_close,price|volatility,Abs|Add|Delta|Mean|Neg|Rank|Sub|ZScore,24|168|720,derived_rolling,False,True,,expr-0801b58c26fd3288,skeleton-4895e75e04d1e9ff,a7al2k_derived_generator::derived_vol_range_state::price|volatility::24|168|720,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_2c68e9cdef6dcade,J1_vol_range_structure,derived_vol_range_state,"Add(Rank(Delta(index_close,4)),Neg(Rank(Mean(Sub(trade_high,trade_low),72))))",index_close|trade_high|trade_low,price|volatility,Add|Delta|Mean|Neg|Rank|Sub,4|72,derived_rolling,False,True,,expr-3f5e451209709536,skeleton-35d255b2372c2837,a7al2k_derived_generator::derived_vol_range_state::price|volatility::4|72,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_82dd2521c6c8a7ad,J1_vol_range_structure,derived_vol_range_state,"Mul(Abs(ZScore(Mean(Sub(trade_high,trade_low),168))),Rank(Delta(trade_close,8)))",trade_close|trade_high|trade_low,price|volatility,Abs|Delta|Mean|Mul|Rank|Sub|ZScore,8|168,derived_rolling,False,True,,expr-46df62e3a7f7de40,skeleton-f1b3e29ecd096841,a7al2k_derived_generator::derived_vol_range_state::price|volatility::8|168,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_f561f6094d57b5b4,J1_vol_range_structure,derived_vol_range_state,"Add(ZScore(Mean(Sub(mark_high,mark_low),720)),Neg(Rank(Delta(Sub(mark_high,mark_low),96))))",mark_high|mark_low,volatility,Add|Delta|Mean|Neg|Rank|Sub|ZScore,96|720,derived_rolling,False,True,,expr-83186193e2c09202,skeleton-ad318e3c41b7b533,a7al2k_derived_generator::derived_vol_range_state::volatility::96|720,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_be619e61808587e1,J1_vol_range_structure,derived_vol_range_state,"Mul(ZScore(Mean(Sub(mark_high,trade_low),336)),Neg(ZScore(Delta(trade_close,504))))",mark_high|trade_close|trade_low,price|volatility,Delta|Mean|Mul|Neg|Sub|ZScore,336|504,derived_rolling,False,True,,expr-2f67064d460d8eba,skeleton-35efa2009f945bfc,a7al2k_derived_generator::derived_vol_range_state::price|volatility::336|504,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_90d058ab5cf34740,J1_vol_range_structure,derived_vol_range_state,"Sub(Abs(ZScore(Delta(mark_close,720))),Abs(ZScore(Delta(Sub(index_high,mark_low),720))))",index_high|mark_close|mark_low,price|volatility,Abs|Delta|Sub|ZScore,720,derived_rolling,False,True,,expr-86066f7e052af3a8,skeleton-05f47470b9ac0543,a7al2k_derived_generator::derived_vol_range_state::price|volatility::720,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_91383509e4fb5ad5,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Mean(Sub(trade_high,trade_low),504)),Rank(Mean(Abs(Delta(trade_close,336)),336)))",trade_close|trade_high|trade_low,price|volatility,Abs|Delta|Mean|Rank|Sub,336|504,derived_rolling,False,True,,expr-c5c72708dfa8e907,skeleton-7051ccc9cc143da1,a7al2k_derived_generator::derived_vol_range_state::price|volatility::336|504,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_d27441e1ce471880,J1_vol_range_structure,derived_vol_range_state,"Mul(Rank(Mean(Sub(trade_high,mark_low),96)),Sign(Delta(Sub(trade_high,mark_low),720)))",mark_low|trade_high,volatility,Delta|Mean|Mul|Rank|Sign|Sub,96|720,derived_rolling,False,True,,expr-ce14bec17e155161,skeleton-866a23554f015e28,a7al2k_derived_generator::derived_vol_range_state::volatility::96|720,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_e8a7aa86c8c60ca5,J1_vol_range_structure,derived_vol_range_state,"Mul(Abs(ZScore(Mean(Sub(index_high,index_low),72))),Rank(Delta(index_close,72)))",index_close|index_high|index_low,price|volatility,Abs|Delta|Mean|Mul|Rank|Sub|ZScore,72,derived_rolling,False,True,,expr-dd09df4d341d5f1a,skeleton-f1b3e29ecd096841,a7al2k_derived_generator::derived_vol_range_state::price|volatility::72,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_11f0ef256d5c12b9,J1_vol_range_structure,derived_vol_range_state,"ZScore(Delta(Sub(index_high,index_low),12))",index_high|index_low,volatility,Delta|Sub|ZScore,12,derived_rolling,False,True,,expr-90c0f7c87bb65479,skeleton-b955b6174c225bbd,a7al2k_derived_generator::derived_vol_range_state::volatility::12,0,2,2,0,True,selected_diversity_capped
a7al2k_6d81861b74a66bbc,J1_vol_range_structure,derived_vol_range_state,"Sub(ZScore(Mean(Sub(trade_high,trade_low),48)),ZScore(Mean(Sub(trade_high,trade_low),504)))",trade_high|trade_low,volatility,Mean|Sub|ZScore,48|504,derived_rolling,False,True,,expr-23f22ad82ac81ddf,skeleton-0832df95e6e6cca1,a7al2k_derived_generator::derived_vol_range_state::volatility::48|504,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_be65e36e621752db,J1_vol_range_structure,derived_vol_range_state,"Add(Rank(Mean(Abs(Delta(mark_close,168)),24)),Neg(ZScore(Mean(Sub(index_high,trade_low),12))))",index_high|mark_close|trade_low,price|volatility,Abs|Add|Delta|Mean|Neg|Rank|Sub|ZScore,12|24|168,derived_rolling,False,True,,expr-f9b5dd6df1b717f6,skeleton-4895e75e04d1e9ff,a7al2k_derived_generator::derived_vol_range_state::price|volatility::12|24|168,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_b03757949a3cf2f1,J1_vol_range_structure,derived_vol_range_state,"Mul(Abs(ZScore(Mean(Sub(mark_high,mark_low),168))),Rank(Delta(index_close,4)))",index_close|mark_high|mark_low,price|volatility,Abs|Delta|Mean|Mul|Rank|Sub|ZScore,4|168,derived_rolling,False,True,,expr-b1cd337d1b5cd67d,skeleton-f1b3e29ecd096841,a7al2k_derived_generator::derived_vol_range_state::price|volatility::4|168,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_b28fa78144f252a2,J1_vol_range_structure,derived_vol_range_state,"ZScore(Delta(Sub(index_high,trade_low),8))",index_high|trade_low,volatility,Delta|Sub|ZScore,8,derived_rolling,False,True,,expr-a5686b7a22c50293,skeleton-b955b6174c225bbd,a7al2k_derived_generator::derived_vol_range_state::volatility::8,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_1934357b4ab7b4c2,J1_vol_range_structure,derived_vol_range_state,"Add(Rank(Delta(mark_close,168)),Neg(Rank(Mean(Sub(trade_high,index_low),24))))",index_low|mark_close|trade_high,price|volatility,Add|Delta|Mean|Neg|Rank|Sub,24|168,derived_rolling,False,True,,expr-2eae99287d522049,skeleton-35d255b2372c2837,a7al2k_derived_generator::derived_vol_range_state::price|volatility::24|168,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_36de4216af1cb76e,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Mean(Sub(mark_high,trade_low),168)),Rank(Mean(Abs(Delta(index_close,720)),48)))",index_close|mark_high|trade_low,price|volatility,Abs|Delta|Mean|Rank|Sub,48|168|720,derived_rolling,False,True,,expr-50f1bab5dbea7da9,skeleton-7051ccc9cc143da1,a7al2k_derived_generator::derived_vol_range_state::price|volatility::48|168|720,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_2b7ee40687b19615,J1_vol_range_structure,derived_vol_range_state,"Sub(Rank(Delta(Sub(index_high,index_low),48)),Rank(Mean(Sub(index_high,index_low),168)))",index_high|index_low,volatility,Delta|Mean|Rank|Sub,48|168,derived_rolling,False,True,,expr-af90f4a237b12e24,skeleton-3954fd8199a8cff1,a7al2k_derived_generator::derived_vol_range_state::volatility::48|168,0,2,2,0,True,selected_diversity_capped
a7al2k_a6303bdb46e5380b,J1_vol_range_structure,derived_vol_range_state,"ZScore(Delta(Sub(mark_high,trade_low),8))",mark_high|trade_low,volatility,Delta|Sub|ZScore,8,derived_rolling,False,True,,expr-6f6bd266ddb49b93,skeleton-b955b6174c225bbd,a7al2k_derived_generator::derived_vol_range_state::volatility::8,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_4d5f6f4fe3f7823a,J1_vol_range_structure,derived_vol_range_state,"Mul(Sign(Delta(index_close,4)),Abs(ZScore(Mean(Sub(trade_high,index_low),504))))",index_close|index_low|trade_high,price|volatility,Abs|Delta|Mean|Mul|Sign|Sub|ZScore,4|504,derived_rolling,False,True,,expr-3d92dca69b329add,skeleton-12ffbf7356c826e6,a7al2k_derived_generator::derived_vol_range_state::price|volatility::4|504,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_849db38246324158,J1_vol_range_structure,derived_vol_range_state,"Add(Rank(Delta(index_close,504)),Neg(Rank(Mean(Sub(index_high,trade_low),168))))",index_close|index_high|trade_low,price|volatility,Add|Delta|Mean|Neg|Rank|Sub,168|504,derived_rolling,False,True,,expr-090e9825f9e1b7cf,skeleton-35d255b2372c2837,a7al2k_derived_generator::derived_vol_range_state::price|volatility::168|504,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_a4ed5df1fa160dea,J1_vol_range_structure,derived_vol_range_state,"Sub(Abs(ZScore(Delta(mark_close,8))),Abs(ZScore(Delta(Sub(mark_high,trade_low),24))))",mark_close|mark_high|trade_low,price|volatility,Abs|Delta|Sub|ZScore,8|24,derived_rolling,False,True,,expr-bc8882e1be455e71,skeleton-05f47470b9ac0543,a7al2k_derived_generator::derived_vol_range_state::price|volatility::8|24,0,3,3,0,False,eligible_not_selected_by_budget_or_caps
