timestamp,active_symbols,market_ret_1h,neg_asset_share,cs_dispersion_1h,log_quote_volume_median,log_quote_volume_mean,oi_value_sum,oi_value_median,funding_rate_median,funding_rate_p90,funding_interval_hours_median,mark_index_basis_bps_median,mark_index_basis_bps_abs_median,mark_index_basis_bps_abs_p90,mark_trade_basis_bps_abs_median,premium_close_bps_abs_median,top_long_short_account_ratio_last_log_abs_median,top_long_short_position_ratio_last_log_abs_median,global_long_short_account_ratio_last_log_abs_median,taker_share_abs_imbalance_median,split,market_ret_24h,market_ret_168h,vol_24h,vol_168h,drawdown_30d_log,volume_z_168h,oi_value_log_delta_24h,oi_value_log_delta_168h,session,is_weekend,funding_boundary_8h_proxy,pre_funding_1h_proxy,post_funding_1h_proxy,us_equity_open_proxy,us_equity_close_proxy,weekly_boundary_utc,monthly_boundary_utc,market_crash_like,extreme_vol_168h_p95,extreme_drawdown_30d_p05,liquidity_shock_low_volume,volume_burst,funding_abs_extreme_p90,funding_positive_extreme,funding_negative_extreme,basis_dislocation_p90,basis_dislocation_p95,oi_expansion_24h_p90,oi_contraction_24h_p10,positioning_crowding_p90,taker_flow_imbalance_p90,crowded_long_unwind_proxy,forced_deleveraging_proxy,derivative_dislocation_proxy,perp_pressure_proxy
2024-01-01 00:00:00+00:00,176,,0.0,,14.266411086731027,14.502256520905393,10001049228.222939,11963258.064719774,0.000264195,0.000469825,8.0,9.884580616601468,10.434882620339314,15.476445454207788,0.25918065424013204,7.0931999999999995,1.056198558592641,0.25662069185478453,1.1412367598965305,0.029439893800475764,train_2024,,,,,,,,,asia_utc_00_07,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
2024-01-01 01:00:00+00:00,176,0.004478333469856058,0.18181818181818182,0.017237386842178654,13.840781476015344,14.031363627740104,10086934907.476015,11932884.40817895,,,,10.109121786332498,10.423363857827717,17.420825955148935,0.7361688923068765,8.0795,1.0421124057602862,0.25000144274347424,1.1558783825134902,0.029255964530196993,train_2024,,,,,,,,,asia_utc_00_07,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-01-01 02:00:00+00:00,176,-0.004941751301894559,0.8579545454545454,0.01425555915365384,13.751169763473523,13.98615611905679,9999847392.784233,11967483.283629695,,,,9.955150308366134,10.143825912433124,16.520674489650666,0.7367558981197231,7.53185,1.0401127778296788,0.24166823906683382,1.1450306898534113,0.04827528965952693,train_2024,,,,,,,,,asia_utc_00_07,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-01-01 03:00:00+00:00,176,-0.012153998954358203,0.9602272727272727,0.015480555721924055,14.128027188035936,14.33759297350589,9856297695.740332,11829239.616793836,,,,9.432885474275343,9.586056364214723,16.4446651129313,1.5353063474676798,6.23335,1.0540420083635025,0.2465689343788031,1.155597927111379,0.0461080151443794,train_2024,,,,,,,,,asia_utc_00_07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-01 04:00:00+00:00,176,-0.003724336361375369,0.7784090909090909,0.013828489221614448,14.146106488259383,14.528429208995936,9841939266.481997,11656317.33207141,0.00010253,0.00037072399999999996,4.0,11.93082528741729,12.39728916216598,19.1829301601365,1.7444374666525375,9.87605,1.0367067538579597,0.24838963771105335,1.1575478029998951,0.029386430320538587,train_2024,,,,,,,,,asia_utc_00_07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2024-01-01 05:00:00+00:00,176,-0.0043965492020365815,0.8693181818181818,0.011865900209800662,13.808234747441706,14.11552948900284,9793954153.480608,11640480.703831319,,,,9.719485185015753,9.92313070860229,15.996902195395402,2.715228003738468,7.561,1.040594853988546,0.2450550928027535,1.169792407407728,0.033086440914748744,train_2024,,,,,,,,,asia_utc_00_07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-01 06:00:00+00:00,176,0.00739153023963024,0.05113636363636364,0.013486352175047456,13.670832560965854,13.89250193918805,9885511826.027594,11666976.298305001,,,,8.070836125074754,8.145992358665755,14.190534836949764,0.0,5.442349999999999,1.029500851200332,0.23987699214029967,1.157624256142574,0.0357737083256936,train_2024,,,,,,,,,asia_utc_00_07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-01 07:00:00+00:00,176,0.0018128107762772627,0.32954545454545453,0.014214176080278862,13.730524572925322,13.975531869607522,9914502161.165392,11678517.010466479,,,,10.87044828662953,10.931760065636675,16.338099378464534,1.9843687721432524,9.0166,1.0419974337100069,0.23979615993181075,1.145483791579983,0.028659305827556825,train_2024,,,,,,,,,asia_utc_00_07,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-01-01 08:00:00+00:00,176,0.0010427237291501523,0.3977272727272727,0.014470727025132524,13.567396923274323,13.953084575262416,9945258820.265211,11768057.42483,0.00026658499999999996,0.000444165,8.0,11.964695162774985,11.997378675155934,16.864224849535425,1.1994777787743827,10.032499999999999,1.0399453003732995,0.23600586224365028,1.1593305274279408,0.026948688286022537,train_2024,-0.010491237604751,,0.006218020011656345,,,,,,europe_utc_08_13,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
2024-01-01 09:00:00+00:00,176,0.0031788745016083086,0.2215909090909091,0.016254692985483737,13.638314362810707,13.938760928566351,10019361691.911186,11818318.088178884,,,,10.62950819339381,10.753757246121376,15.249991876320479,1.9506222932091921,9.401399999999999,1.0202872114685912,0.2356618190766976,1.1495729468561104,0.0315284319422649,train_2024,-0.007312363103142691,,0.006005921324718999,,,,,,europe_utc_08_13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-01-01 10:00:00+00:00,176,0.0012337663558563694,0.3352272727272727,0.014591287297696168,13.633542322752543,13.859879731924188,10074937848.282862,11777386.553665575,,,,10.890001810870409,11.046059113311024,15.975144267669217,0.6314652497202422,7.84145,1.0139217174171637,0.23555039135116726,1.1436315692757462,0.038580288946985786,train_2024,-0.006078596747286322,,0.005699289985443953,,,,,,europe_utc_08_13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-01-01 11:00:00+00:00,176,0.0019897207002033124,0.30113636363636365,0.01341062244293742,13.62583072022166,13.853406928970378,10115020839.281094,11802154.077010594,,,,12.880780015112059,12.968666926969075,18.32516225001246,0.6200472613804298,10.96325,1.0199959698295564,0.22600079313053678,1.140553044722763,0.04487995471377482,train_2024,-0.004088876047083009,,0.005463251583844974,,,,,,europe_utc_08_13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
