blueprint_id,semantic_pair,motif,label_family,label_horizon_h,score_no_may,control_ratio_premay_max,cost10_recent_oriented,robust_median_tstat_floor,skeleton_key,expression
a7ls29_f1417fb89e74cb8f,basis_premium_like|age_x_volatility|positioning_like,seed_sub,L7_ranked_future_return,24,90.44830206402771,0.9236321068004236,0.0843719341708281,2.4553343669354133,basis_premium_like|age_x_volatility|positioning_like|seed_sub|d097e66ef985,"CSRank(CSRank(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))))"
a7ls29_981ad39943e48a9b,basis_premium_like|age_x_volatility|positioning_like,seed_sub,L7_ranked_future_return,24,90.44830206402771,0.9236321068004236,0.0843719341708281,2.4553343669354133,basis_premium_like|age_x_volatility|positioning_like|seed_sub|72f982013fac,"ZScore(CSRank(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))))"
a7ls29_7756094701a781b2,basis_premium_like|age_x_volatility|positioning_like,seed_sub,L7_ranked_future_return,24,90.44830206402771,0.9236321068004236,0.0843719341708281,2.4553343669354133,basis_premium_like|age_x_volatility|positioning_like|seed_sub|b8a2d38609ad,"Abs(CSRank(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))))"
a7ls29_94da969e9569b9e7,basis_premium_like|age_x_volatility|positioning_like,seed_sub,L7_ranked_future_return,24,90.44830206402771,0.9236321068004236,0.0843719341708281,2.4553343669354133,basis_premium_like|age_x_volatility|positioning_like|seed_sub|503ed3579c5d,"Clip(ZScore(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))),-3,3)"
a7ls29_694c3f404786a63a,basis_premium_like|age_x_volatility|positioning_like,seed_sub,L7_ranked_future_return,24,89.88829775822273,0.8457618807701965,0.0837340596389929,2.637157051007794,basis_premium_like|age_x_volatility|positioning_like|seed_sub|1e4396b31b6e,"Neg(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,72)))"
a7ls29_8a0ba5a09f3455c7,basis_premium_like|age_x_volatility|positioning_like,seed_mul,L7_ranked_future_return,24,89.75333323434077,0.9180335034175656,0.0836713667377583,2.509901806511076,basis_premium_like|age_x_volatility|positioning_like|seed_mul|5c4ab312651c,"CSRank(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,336)))))"
a7ls29_f6c7123ec59ad429,basis_premium_like|age_x_volatility|positioning_like,seed_mul,L7_ranked_future_return,24,89.75333323434077,0.9180335034175656,0.0836713667377583,2.509901806511076,basis_premium_like|age_x_volatility|positioning_like|seed_mul|31577b713ecd,"Clip(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,336)))),-3,3)"
a7ls29_d501a662ec75920f,basis_premium_like|age_x_volatility|positioning_like,seed_mul,L7_ranked_future_return,24,89.75333323434077,0.9180335034175656,0.0836713667377583,2.509901806511076,basis_premium_like|age_x_volatility|positioning_like|seed_mul|617bbdb24c40,"ZScore(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,336)))))"
a7ls29_a447b9ced232c406,basis_premium_like|age_x_volatility|positioning_like,seed_mul,L7_ranked_future_return,24,86.38925746048886,0.8733385566424772,0.0802625960171313,2.527134193919993,basis_premium_like|age_x_volatility|positioning_like|seed_mul|c504841feb68,"Neg(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,336)))))"
a7ls29_76ddbf388c70cee7,open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,8,84.85456782007651,0.8881808168789205,0.0777427486369554,0.6808810143979898,open_interest_like|positioning_like|smooth_mul|13f78e123c67,"Mean(Mul(Mean(open_interest_mean,72),Delta(top_long_short_position_ratio_last,3)),4)"
a7ls29_3e96ae8fd1b34172,basis_premium_like|age_x_volatility|positioning_like,seed_mul,L7_ranked_future_return,24,83.5071868918052,0.9918551043107522,0.0774990419961159,2.4052089359815136,basis_premium_like|age_x_volatility|positioning_like|seed_mul|c504841feb68,"Neg(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,48)))))"
a7ls29_c665bc03af4b04de,open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,8,81.55924953956743,0.852041514818467,0.0744112910543859,0.6967189275803001,open_interest_like|positioning_like|smooth_mul|94f2d5b6eddd,"ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,3)),4))"
a7ls29_d3885bcebd5fb368,open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,8,81.39455191100943,0.8243495138026266,0.074218901424812,0.7040625390507811,open_interest_like|positioning_like|smooth_mul|e9558253ebda,"CSRank(Mean(Mul(Mean(open_interest_mean,3),Delta(top_long_short_position_ratio_last,3)),4))"
a7ls29_f529042d9a117a45,basis_premium_like|age_x_volatility|positioning_like,seed_sub,L7_ranked_future_return,24,77.60066802365768,0.9137486343392656,0.0715144166579969,2.70572513342709,basis_premium_like|age_x_volatility|positioning_like|seed_sub|aceb38a55e7c,"SafeDiv(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(global_long_short_account_ratio_last,3)),Abs(ZScore(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(global_long_short_account_ratio_last,3)))))"
a7ls29_b840122fa441bde0,open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,4,72.16620340818726,0.7763152153591104,0.0649425186235463,1.6997138547334467,open_interest_like|positioning_like|smooth_mul|b77a0097f99b,"Neg(Mean(Mul(Mean(open_interest_mean,168),Delta(top_long_short_position_ratio_last,4)),4))"
a7ls29_1c1cb0cdf1adff1c,open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,4,71.86224286679811,0.5124917191233305,0.0643747345859214,1.5724384523758697,open_interest_like|positioning_like|smooth_mul|f494e8463f61,"Neg(ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,4)),4)))"
a7ls29_f58c52e473fb7a30,open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,4,71.71430848473524,0.4153486461105183,0.0641296571308457,1.5647392877237436,open_interest_like|positioning_like|smooth_mul|c2f8d9d18d7f,"Neg(CSRank(Mean(Mul(Mean(open_interest_mean,3),Delta(top_long_short_position_ratio_last,4)),4)))"
a7ls29_f172ff6c252e6e06,basis_premium_like|age_x_volatility|positioning_like,seed_mul,L7_ranked_future_return,24,71.5451223871316,0.9656226451197476,0.0655107450322513,2.543309338613411,basis_premium_like|age_x_volatility|positioning_like|seed_mul|a3b908853656,"Neg(Neg(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_long_short_account_ratio_last,12))))))"
a7ls29_8fc6c821668e4e34,basis_premium_like|age_x_volatility|positioning_like,seed_mul,L7_ranked_future_return,24,70.84266680718876,0.8943871357991613,0.0647370539429879,2.8470031139342824,basis_premium_like|age_x_volatility|positioning_like|seed_mul|544dbb747250,"CSRank(Neg(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_long_short_account_ratio_last,12))))))"
a7ls29_b91c45a591f6a32d,basis_premium_like|age_x_volatility|positioning_like,seed_mul,L7_ranked_future_return,24,70.84266680718876,0.8943871357991613,0.0647370539429879,2.8470031139342824,basis_premium_like|age_x_volatility|positioning_like|seed_mul|7def2273dad5,"ZScore(Neg(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_long_short_account_ratio_last,12))))))"
a7ls29_d472c186c3902d20,basis_premium_like|age_x_volatility|positioning_like,seed_mul,L7_ranked_future_return,24,70.84266680718876,0.8943871357991613,0.0647370539429879,2.8470031139342824,basis_premium_like|age_x_volatility|positioning_like|seed_mul|f4ff9d7396d0,"Clip(Neg(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_long_short_account_ratio_last,12))))),-3,3)"
a7ls29_335f387ed21df140,open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,4,67.7552479958501,0.4465396936197351,0.0602017876894698,1.3372188242785454,open_interest_like|positioning_like|smooth_mul|9b9798e65481,"ZScore(ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,4)),4)))"
a7ls29_7ffe56ff53ca7cf0,open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,4,67.74719805761819,0.4545896318516368,0.0602017876894698,1.3372188242785454,open_interest_like|positioning_like|smooth_mul|2ce0f2277d7f,"CSRank(ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,4)),4)))"
a7ls29_85b9d6718b2e8e8b,open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,4,67.688195957226,0.5135917322438375,0.0602017876894698,1.3372188242785454,open_interest_like|positioning_like|smooth_mul|c93c5cfd67b2,"Clip(ZScore(Mean(Mul(Mean(open_interest_mean,2),Delta(top_long_short_position_ratio_last,4)),4)),-3,3)"
a7ls29_bd5fd30eec92bc41,open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,4,66.34534745961892,0.5642097426032091,0.0589095572022221,1.44478327704814,open_interest_like|positioning_like|smooth_mul|f86e7e6aacf7,"CSRank(CSRank(Mean(Mul(Mean(open_interest_mean,3),Delta(top_long_short_position_ratio_last,4)),4)))"
a7ls29_2bc8c35f705172d9,open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,4,66.33348427040411,0.5760729318180199,0.0589095572022221,1.44478327704814,open_interest_like|positioning_like|smooth_mul|79de632c7507,"ZScore(CSRank(Mean(Mul(Mean(open_interest_mean,3),Delta(top_long_short_position_ratio_last,4)),4)))"
a7ls29_8998d45ce3c677c3,open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,4,66.25288965648765,0.6566675457344734,0.0589095572022221,1.44478327704814,open_interest_like|positioning_like|smooth_mul|1943e6492ec0,"Clip(CSRank(Mean(Mul(Mean(open_interest_mean,3),Delta(top_long_short_position_ratio_last,4)),4)),-3,3)"
a7ls29_211130b11fe4c081,basis_premium_like|age_x_volatility|positioning_like,seed_sub,L7_ranked_future_return,24,65.94636677325899,0.6609231594640116,0.0596072899327229,2.920671261948676,basis_premium_like|age_x_volatility|positioning_like|seed_sub|9f8e50e79df8,"Neg(SafeDiv(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_last,2)),Abs(ZScore(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_last,2))))))"
a7ls29_c7cd37e0f50f4252,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,1,64.8595209011648,0.295521227632963,0.0571550421287977,4.435230057233364,basis_premium_like|positioning_like|safe_div_abs|a3e7e8059994,"CSRank(SafeDiv(TSRank(mark_index_basis_bps,4),Abs(ZScore(Mean(global_long_short_account_ratio_last,168)))))"
a7ls29_c7021644039a2212,basis_premium_like|age_x_volatility|positioning_like,seed_sub,L7_ranked_future_return,24,64.33817981284298,0.6055266218220162,0.0579437064346649,3.1010433305907803,basis_premium_like|age_x_volatility|positioning_like|seed_sub|ff27269f502b,"CSRank(SafeDiv(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_mean,3)),Abs(ZScore(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_mean,3))))))"
a7ls29_f4adf9739d62f1a1,basis_premium_like|age_x_volatility|positioning_like,seed_sub,L7_ranked_future_return,24,64.33817981284298,0.6055266218220162,0.0579437064346649,3.1010433305907803,basis_premium_like|age_x_volatility|positioning_like|seed_sub|d30747a4ae31,"ZScore(SafeDiv(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_mean,3)),Abs(ZScore(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_mean,3))))))"
a7ls29_6757b50a28bb49a9,basis_premium_like|age_x_volatility|positioning_like,seed_sub,L7_ranked_future_return,24,61.50374857099487,0.5947459324036424,0.0550984945033985,2.5169266158612578,basis_premium_like|age_x_volatility|positioning_like|seed_sub|d743b90bb82a,"Abs(SafeDiv(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_last,2)),Abs(ZScore(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_last,2))))))"
a7ls29_24ce88672de4f983,open_interest_like|positioning_like|listing_age_like,seed_sub,L7_ranked_future_return,24,61.3050308911228,0.9028104356909044,0.0552078413268137,0.5302124895254808,open_interest_like|positioning_like|listing_age_like|seed_sub|89083b6cada9,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,168)),Mean(age_x_volatility,8))"
a7ls29_9000bd24d2b37bda,open_interest_like|positioning_like|listing_age_like,seed_sub,L7_ranked_future_return,24,60.200296811373256,0.9616513610501068,0.0541619481724233,0.6073789335734805,open_interest_like|positioning_like|listing_age_like|seed_sub|cd6d8507334b,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,240)),Decay(age_x_volatility,24))"
a7ls29_6ec61db813261fec,open_interest_like|positioning_like|listing_age_like,seed_sub,L7_ranked_future_return,24,59.14759159232442,0.5067196418966983,0.0526543112342211,1.0565392957154347,open_interest_like|positioning_like|listing_age_like|seed_sub|cd6d8507334b,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,24)),Decay(age_x_volatility,8))"
a7ls29_df52b1ba0040c35f,open_interest_like|positioning_like|listing_age_like,seed_sub,L7_ranked_future_return,24,56.3709972047119,0.7067820902665963,0.0500777792949784,1.0296769728677,open_interest_like|positioning_like|listing_age_like|seed_sub|89083b6cada9,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,24)),Mean(age_x_volatility,24))"
a7ls29_26b97d0e1ca2df6a,open_interest_like|positioning_like|listing_age_like,seed_sub,L7_ranked_future_return,24,56.039434080688594,0.5492918174942375,0.0495887258981828,1.3195250626360255,open_interest_like|positioning_like|listing_age_like|seed_sub|86696c1f0a18,"ZScore(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,48)),Decay(age_x_volatility,8)))"
a7ls29_5ebb06a7865ecadd,open_interest_like|positioning_like|listing_age_like,seed_sub,L7_ranked_future_return,24,56.039434080688594,0.5492918174942375,0.0495887258981828,1.3195250626360255,open_interest_like|positioning_like|listing_age_like|seed_sub|e3d27018ce7f,"Clip(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,48)),Decay(age_x_volatility,8)),-3,3)"
