second_pass_family,left_field,left_family,right_field,right_family,left_transform,right_transform,operator,priority_wave,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,h2_repair_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_2h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_2h,L0_raw_forward_return,1,-1.0,2,False,23.91919135723092,0.00025921716637070997,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,627,-0.0002239652824514419,-1.1519311455168832,-1.1519311455168832,-1.1519311455168832,0.4784688995215311,625,8.758804730438696e-05,0.6663898170998098,0.6663898170998098,0.6663898170998098,0.52,492,-7.810050748563216e-06,-0.06025571545454149,-0.06025571545454149,-0.06025571545454149,0.49390243902439024,578,-0.00024436440488141134,-1.3306932983707251,-1.3306932983707251,-1.3306932983707251,0.4671280276816609,57.49027777777778,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_2h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_2h,L1_cross_sectional_relative_return,1,-1.0,2,False,23.919191357230837,0.00025921716637070997,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,627,-0.000223965282451442,-1.1519311455168841,-1.1519311455168841,-1.1519311455168841,0.4784688995215311,625,8.758804730438693e-05,0.6663898170998098,0.6663898170998098,0.6663898170998098,0.52,492,-7.810050748563243e-06,-0.06025571545454168,-0.06025571545454168,-0.06025571545454168,0.49390243902439024,578,-0.00024436440488141145,-1.3306932983707258,-1.3306932983707258,-1.3306932983707258,0.4671280276816609,57.49027777777778,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_2h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_2h,L3_liquidity_tier_relative_return,1,-1.0,2,False,3.2396038254034205,0.00022834070821041254,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,627,-0.00032020545795142207,-1.718807746996205,-1.718807746996205,-1.718807746996205,0.4704944178628389,625,9.623557875778519e-05,0.7471610550204338,0.7471610550204338,0.7471610550204338,0.5168,492,-5.313411983945036e-05,-0.41746940169965585,-0.41746940169965585,-0.41746940169965585,0.483739837398374,578,-0.00024306559097570375,-1.3570255955626676,-1.3570255955626676,-1.3570255955626676,0.4359861591695502,57.49027777777778,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_2h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_2h,L5_vol_adjusted_return,1,-1.0,2,False,1.9565497627806452,0.030676992182179792,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,627,-0.015694790157493744,-1.187248893232443,-1.187248893232443,-1.187248893232443,0.48165869218500795,625,0.023885920584668232,1.6784653887445447,1.6784653887445447,1.6784653887445447,0.52,492,-0.013524600880524148,-0.9543493172938419,-0.9543493172938419,-0.9543493172938419,0.4878048780487805,578,-0.023270465372785334,-1.1812886573570038,-1.1812886573570038,-1.1812886573570038,0.4844290657439446,57.49027777777778,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_2h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_2h,L0_raw_forward_return,4,-1.0,2,False,3.838359331322931,5.4047761263791336e-05,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,624,-0.00025795666236308744,-0.70324967014976,-0.37073777897141513,-1.1421219976032295,0.4807692307692308,623,0.00015348943557112703,0.6032191140247861,0.26719062511492037,-0.32897115717512,0.47351524879614765,490,-0.00022322418815328159,-0.7876681223780437,-0.5852362897263353,-1.3368666602764263,0.47959183673469385,576,-0.0001546306893906772,-0.46706724901907326,0.13609942555313903,-1.6505299517854892,0.515625,57.2375,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_2h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_2h,L1_cross_sectional_relative_return,4,-1.0,2,False,3.8383593313229256,5.4047761263791506e-05,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,624,-0.00025795666236308733,-0.7032496701497597,-0.3707377789714151,-1.1421219976032286,0.4807692307692308,623,0.00015348943557112692,0.6032191140247857,0.26719062511492025,-0.32897115717512015,0.47351524879614765,490,-0.00022322418815328153,-0.7876681223780435,-0.5852362897263348,-1.336866660276426,0.47959183673469385,576,-0.0001546306893906774,-0.4670672490190739,0.13609942555313898,-1.6505299517854886,0.515625,57.2375,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_2h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_2h,L3_liquidity_tier_relative_return,4,-1.0,2,False,12.809480896221988,-8.807475460500749e-05,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,624,-0.00046295774153726194,-1.2997701356995566,-0.5170397427258328,-1.564925298872739,0.4823717948717949,623,0.0002151564862920985,0.8617466596595678,0.23142939984334732,-0.04438992060584841,0.48154093097913325,490,-0.000275526988304928,-0.9876410323791297,-0.3610036572023239,-1.6644849803286093,0.4714285714285714,576,-4.755912394266255e-05,-0.14452016354345798,0.22970362558814203,-1.5678454721782236,0.5,57.2375,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_2h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_2h,L5_vol_adjusted_return,4,-1.0,2,False,3.2240927214794133,0.013921594877832726,True,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,624,-0.006221577001021909,-0.2507055911453543,-0.2524600216340444,-0.8979577411254973,0.4967948717948718,623,0.024865247679157917,0.8832884066268509,0.43238118573380335,0.03575439592329201,0.4654895666131621,490,-0.050791824223243055,-1.562684469264502,-0.8932111256435147,-2.054385623544644,0.44285714285714284,576,-0.025827256063350783,-0.6991200056550834,-0.03511909657032461,-1.533027280275454,0.4930555555555556,57.2375,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_2h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_2h,L0_raw_forward_return,8,-1.0,1,False,21.599616049176678,-0.0006983336275697649,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,620,-0.00016324705888059714,-0.32055836205253635,0.11881665764643601,-1.4993855764395059,0.48870967741935484,619,0.00030681643686952586,0.8509035173005944,0.23790017840292285,-0.7641002589543204,0.505654281098546,486,-1.9985139883469583e-05,-0.04992919591332567,0.09045918361525335,-1.096537089525608,0.5123456790123457,573,0.00036843362071483157,0.7556836221179818,0.47808052107328736,-1.435499967852726,0.5305410122164049,56.91111111111111,
H2_I4_near_miss_repair,kline_taker_buy_quote_share,taker_flow,liquidity_rank_active_universe,liquidity,delta_1h,delta_2h,SafeDiv,True,core16me_H2_kline_taker_buy_quote_share_delta_1h_SafeDiv_liquidity_rank_active_universe_delta_2h,L1_cross_sectional_relative_return,8,-1.0,1,False,21.599616049176635,-0.0006983336275697649,False,False,False,HOLD_A7FFCORE16ME_PREMAY_UNSTABLE,620,-0.00016324705888059722,-0.3205583620525365,0.11881665764643588,-1.499385576439506,0.48870967741935484,619,0.00030681643686952586,0.8509035173005944,0.23790017840292293,-0.7641002589543204,0.505654281098546,486,-1.998513988346961e-05,-0.04992919591332574,0.09045918361525362,-1.0965370895256084,0.5123456790123457,573,0.0003684336207148317,0.7556836221179821,0.4780805210732874,-1.435499967852726,0.5305410122164049,56.91111111111111,
