candidate_id,series,split,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,mean_turnover,mean_gross_exposure
a7h_flow_rank_taker_imbalance_h6,original,train_2024,8736,-0.0004036210267029375,-3.5357201939177325,0.003130223644780448,-12.068421454250583,-15.676265345969552,0.43246336996337,-3.526033289276862,-3.591835530335997,-0.9718336252437868,-0.9736174134401885,-0.03871182918808313,-0.00927682774530485,-0.0053420106701854405,-0.0003231258690879104,0.004138148032617516,0.3632389505427982,0.49303721020013597
a7h_flow_rank_taker_imbalance_h6,original,validation_2025H1,4296,-0.0003501521851232579,-3.067333141679739,0.002885510747888755,-11.357590281058886,-16.7388999266957,0.4292364990689013,-1.5042537872895159,-1.507413706879459,-0.7818013093441968,-0.7824886277902792,-0.03493242683078847,-0.007607229932693082,-0.004412197996781209,-0.00037504675859847015,0.0036539922452951752,0.3670080695220361,0.5
a7h_flow_rank_taker_imbalance_h6,original,recent_oos_2025H2_2026Apr,7248,-0.00037834904266108847,-3.314337613711135,0.002009677864373237,-17.620500636536725,-23.669485788577838,0.40852649006622516,-2.742273861207569,-2.7390970325933255,-0.9365466159218891,-0.9363443929680131,-0.026281450913105842,-0.005916618801415496,-0.003538199889677344,-0.000348071912159691,0.0026751826619393175,0.35539689109639444,0.5
a7h_flow_rank_taker_imbalance_h6,original,fresh_forward_2026May,392,-0.0003395278645286301,-2.9742640932707998,0.0018922846552756804,-16.79349183276734,-25.072705813819734,0.3622448979591837,-0.133094922895223,-0.13527820258173484,-0.12524948054689578,-0.12715321438090676,-0.011066580679783722,-0.005538063500956408,-0.0026869696194788606,-0.0003809338104654029,0.0021882100735363713,0.3548044217687076,0.5
a7h_flow_rank_taker_imbalance_h6,sign_flip,train_2024,8736,-0.00032285687438265883,-2.8282262195920915,0.003128756597278503,-9.658069198116555,-14.314845397745723,0.42181776556776557,-2.8204776546069077,-2.826724341674722,-0.9429408660002503,-0.9432935927401557,-0.019392281562243843,-0.008682884533728761,-0.004882919314205681,-0.0003523616233037037,0.004563596892391237,0.3632389505427982,0.49303721020013597
a7h_flow_rank_taker_imbalance_h6,sign_flip,validation_2025H1,4296,-0.00038386395392081427,-3.362648236346333,0.0028849144182982894,-12.453644126176272,-15.740830257413503,0.43249534450651766,-1.6490795460438181,-1.657516564901868,-0.8112533825552583,-0.8128301320929899,-0.05014797776849459,-0.00773757231482517,-0.0043784902318014214,-0.0003618741705969634,0.0036624184990511344,0.3670080695220361,0.5
a7h_flow_rank_taker_imbalance_h6,sign_flip,recent_oos_2025H2_2026Apr,7248,-0.00033244473953170057,-2.912215918297697,0.002005499559491886,-15.51489880981419,-23.17128465486263,0.4027317880794702,-2.409559472125766,-2.435049600074549,-0.9114805137042086,-0.9136996064055805,-0.01867037577047005,-0.005628891820545113,-0.0033943903559194087,-0.00036898126040311877,0.002814392366395062,0.35539689109639444,0.5
a7h_flow_rank_taker_imbalance_h6,sign_flip,fresh_forward_2026May,392,-0.000370080979008785,-3.241909376116957,0.0019019556272643998,-18.211614001676,-21.573966786868045,0.3903061224489796,-0.14507174377144372,-0.1641784427788528,-0.13567632549852593,-0.15196859010112684,-0.018367370447474888,-0.004962242142911911,-0.0029228286849211503,-0.0003215852872527111,0.002024283291514426,0.3548044217687076,0.5
a7h_flow_rank_taker_imbalance_h6,wrong_lag_stale_24h,train_2024,8736,-0.0003881622479848946,-3.400301292347677,0.00308664834208741,-11.770046910058177,-15.720310441807962,0.42628205128205127,-3.3909853983960394,-3.391797552805182,-0.9677201998183936,-0.9677462938716703,-0.029197724819207408,-0.008777136336292485,-0.0050396267344852445,-0.00033736856368985705,0.004225225268966576,0.3642543714859099,0.4943426215958079
a7h_flow_rank_taker_imbalance_h6,wrong_lag_stale_24h,validation_2025H1,4296,-0.00034427469338682386,-3.015846314068577,0.002872573296151512,-11.217240578181407,-15.019155271115984,0.43528864059590316,-1.4790040827897952,-1.4854113223970986,-0.7762004261280617,-0.777615860044736,-0.049330569462160356,-0.007857746463729954,-0.004465079276843198,-0.0003321824930163602,0.003768660168398316,0.36698867163252646,0.5
a7h_flow_rank_taker_imbalance_h6,wrong_lag_stale_24h,recent_oos_2025H2_2026Apr,7248,-0.00035987041632212183,-3.152464846981787,0.002015557200513602,-16.711024335749308,-23.97570041206032,0.39679911699779247,-2.608340777502739,-2.6214808745350044,-0.9274536482730972,-0.9283957083440638,-0.016528762120360255,-0.005729660335312981,-0.0034480505847848935,-0.0003732020576532229,0.002620726436229283,0.35539689109639444,0.5
a7h_flow_rank_taker_imbalance_h6,wrong_lag_stale_24h,fresh_forward_2026May,392,-0.0004522190861159735,-3.961439194375928,0.0019146893413771208,-22.105615992119006,-26.000814745752887,0.37244897959183676,-0.1772698817574616,-0.1867346703677878,-0.1630817131426232,-0.1709181223882209,-0.014991288002094278,-0.0055037821004887515,-0.00299995186857908,-0.0003503777125627598,0.0020072421766927293,0.35501700680272114,0.5
a7h_flow_rank_taker_imbalance_h6,wrong_lag_future_24h_diagnostic,train_2024,8736,-0.0005550045400260785,-4.861839770628448,0.003037088850603999,-17.10374020865698,-22.839180828039414,0.4017857142857143,-4.848519661667822,-4.85030047975181,-0.9924801726158716,-0.9924929173719159,-0.02428799550980102,-0.009355826455642665,-0.005320918031075086,-0.0004647829241882024,0.003903497539180568,0.36441163003663013,0.4944482600732601
a7h_flow_rank_taker_imbalance_h6,wrong_lag_future_24h_diagnostic,validation_2025H1,4296,-0.0004901805010074318,-4.293981188825103,0.0030033355076472426,-15.275809499955235,-22.102006003663426,0.40130353817504655,-2.105815432327927,-2.1119403213443366,-0.8806390653428243,-0.8813670060684012,-0.04013390304941021,-0.008156678679362006,-0.004572357754717769,-0.0004995440773986717,0.00346385281704586,0.363272922332455,0.4953048813699915
a7h_flow_rank_taker_imbalance_h6,wrong_lag_future_24h_diagnostic,recent_oos_2025H2_2026Apr,7248,-0.0003926538290159886,-3.43964754218006,0.002001271006341855,-18.363522289032222,-25.96142474324726,0.396523178807947,-2.8459549527078853,-2.847517121116036,-0.9427906431919326,-0.942879738230798,-0.013202885384462636,-0.0059173898761949815,-0.003546199246481042,-0.00037032115369859346,0.002811010855544143,0.3553853936718176,0.5
a7h_flow_rank_taker_imbalance_h6,wrong_lag_future_24h_diagnostic,fresh_forward_2026May,392,-0.0005543924965165063,-4.856478269484596,0.0019771584946955078,-26.243872050128775,-28.930528728403473,0.3494897959183674,-0.21732185863447048,-0.21937499881189237,-0.19599521049476198,-0.1976414219599224,-0.018470425813250518,-0.006264826851230756,-0.0030601307202763684,-0.00047315142611390214,0.002228520609617239,0.3516156462585035,0.5
a7h_flow_rank_taker_imbalance_h6,row_shuffle,train_2024,8736,-0.0003462644760023618,-3.0332768097806895,0.0030817669732039464,-10.516232885778187,-14.61853096967085,0.4296016483516483,-3.0249664623566326,-3.031701879815244,-0.9534392092320523,-0.9537447353792327,-0.02508323686463002,-0.009078804465077767,-0.0049880016633522,-0.00032019805950207715,0.004373778719375587,0.370244072878888,0.49441546565846084
a7h_flow_rank_taker_imbalance_h6,row_shuffle,validation_2025H1,4296,-0.00038583512087911586,-3.379915658901055,0.0026585287071418397,-13.583524045244262,-20.307118211600212,0.4227188081936685,-1.6575476792966817,-1.663358999291001,-0.8123213013445667,-0.813404012094452,-0.019200364513279857,-0.00716665628836776,-0.004282897156128319,-0.00043412950909598206,0.0036030861336333125,0.3729826194909995,0.5
a7h_flow_rank_taker_imbalance_h6,row_shuffle,recent_oos_2025H2_2026Apr,7248,-0.00038600650224116184,-3.3814169596325776,0.001916487903201718,-18.851269019053824,-26.477965725258194,0.39224613686534215,-2.797775128243941,-2.7984598309155007,-0.9398934345758576,-0.9399342584181435,-0.012106729166836014,-0.005624107000928106,-0.00345069721568203,-0.0003940970970756515,0.0027331922499717765,0.3753564201618838,0.5
a7h_flow_rank_taker_imbalance_h6,row_shuffle,fresh_forward_2026May,392,-0.00032470780644528716,-2.8444403844607153,0.0019244072625609775,-15.792387640949869,-17.963635003855003,0.39540816326530615,-0.12728546012655256,-0.1288433574215586,-0.12017570587271098,-0.12154384444828192,-0.01797028966759614,-0.005546084395993313,-0.002704405814877917,-0.00039114283174673185,0.0023080874738022365,0.36989795918367363,0.5
a7h_flow_rank_taker_imbalance_h6,time_shuffle,train_2024,8736,-0.0003918173279751264,-3.4323197930621077,0.0030842227383900533,-11.890221827148897,-16.20642789588241,0.4243360805860806,-3.4229161771907046,-3.4319991783907784,-0.9687326344095728,-0.969014706186173,-0.032900073239692934,-0.00895294313173053,-0.0050905945626101715,-0.0003238425455611973,0.004298925958477626,0.36690360506363573,0.4933109580114718
a7h_flow_rank_taker_imbalance_h6,time_shuffle,validation_2025H1,4296,-0.0004690248766139283,-4.108657919138012,0.0027626341927317875,-15.89002382033946,-20.67294220193827,0.4134078212290503,-2.014930869933436,-2.0188143828991123,-0.8689071640204808,-0.8694017170770671,-0.04435759298029079,-0.007730812604510327,-0.004525858875151005,-0.00045476061246769604,0.003511151263150201,0.3705578833022968,0.5
a7h_flow_rank_taker_imbalance_h6,time_shuffle,recent_oos_2025H2_2026Apr,7248,-0.00039788095038097013,-3.4854371253372984,0.0020256925948004927,-18.383646452682814,-25.054808426926712,0.4012141280353201,-2.8838411283612717,-2.88735883352911,-0.9449382972843683,-0.9451284265854323,-0.020269327905746037,-0.005843040024975965,-0.0035701547107211116,-0.00036051822588519504,0.002716541769946108,0.37296495584988976,0.49993101545253865
a7h_flow_rank_taker_imbalance_h6,time_shuffle,fresh_forward_2026May,392,-0.00042728661152792924,-3.74303071698466,0.002123406816179945,-18.833807662696476,-25.312395665332424,0.336734693877551,-0.16749635171894825,-0.17188080574512182,-0.15499607032046103,-0.1586785343116056,-0.015190416242052567,-0.00652617959059543,-0.003219898596566589,-0.0004112790203076651,0.002324214589134881,0.37053571428571436,0.5
