candidate_id,root_subgraph_id,expression,semantic_bucket,motif_bucket,raw_inputs,status,error,missing_field_count,label_or_may_token,rows,non_null_rows,finite_rows,nan_rows,inf_rows,active_rows,non_null_ratio,active_ratio,std
a7ffcore5_0f9a1e27d427ba208d,sg_ed5a2f3f08ec2845,"Mul(Mean(taker_buy_quote_volume,4),Sign(mark_close))",taker_flow_like|basis_premium_like,gated_sign,mark_close;taker_buy_quote_volume,ok,,0,False,6949596,6945394,6945394,4202,0,6941149,0.999395,0.998785,31056053.415257093
a7ffcore5_7757b32cb7b98cfb3a,sg_046b1463aebd4b08,"Mul(Delta(taker_buy_quote_volume,4),Sign(mark_close))",taker_flow_like|basis_premium_like,gated_sign,mark_close;taker_buy_quote_volume,ok,,0,False,6949596,6944896,6944896,4700,0,6940660,0.999324,0.998714,30564610.628392264
a7ffcore5_5b695b9f2f24016a9d,sg_4abe2596f099928d,"Mul(taker_buy_quote_volume,Sign(Delta(mark_close,4)))",taker_flow_like|basis_premium_like,gated_sign,mark_close;taker_buy_quote_volume,ok,,0,False,6949596,6944882,6944882,4714,0,6928426,0.999322,0.996954,34973028.09033702
a7ffcore5_efc8a332fd47d2834c,sg_65d0568f8ac9377a,"Mul(Delta(taker_buy_quote_volume,8),Sign(mark_close))",taker_flow_like|basis_premium_like,gated_sign,mark_close;taker_buy_quote_volume,ok,,0,False,6949596,6942904,6942904,6692,0,6938704,0.999037,0.998433,32961529.852700196
a7ffcore5_0d039af28e65ffd73d,sg_85c63e1645130925,"Mul(Mean(taker_buy_quote_volume,4),Sign(index_close))",taker_flow_like|basis_premium_like,gated_sign,index_close;taker_buy_quote_volume,ok,,0,False,6949596,6937728,6937728,11868,0,6934008,0.998292,0.997757,31072701.50292115
a7ffcore5_20ba9aa89d165f348c,sg_87d0b89933f58f3f,"Mul(taker_buy_quote_volume,Sign(Delta(mark_high,24)))",taker_flow_like|basis_premium_like,gated_sign,mark_high;taker_buy_quote_volume,ok,,0,False,6949596,6934862,6934862,14734,0,6927227,0.99788,0.996781,34967786.63651887
a7ffcore5_49a9943f147919d334,sg_91ccd7c9c7453768,"Mul(taker_buy_quote_volume,Sign(Mean(index_close,4)))",taker_flow_like|basis_premium_like,gated_sign,index_close;taker_buy_quote_volume,ok,,0,False,6949596,6937653,6937653,11943,0,6933691,0.998281,0.997711,34825777.55485225
a7ffcore5_7bcd50a1e5e377a5db,sg_a8fffd820f3f7412,"Mul(Mean(taker_buy_quote_volume,8),Sign(index_close))",taker_flow_like|basis_premium_like,gated_sign,index_close;taker_buy_quote_volume,ok,,0,False,6949596,6935816,6935816,13780,0,6932128,0.998017,0.997486,29413699.44264803
a7ffcore5_e99da1edb38cb4d2d8,sg_ce91a549f752bd8f,"Mul(taker_buy_quote_volume,Sign(Mean(mark_close,24)))",taker_flow_like|basis_premium_like,gated_sign,mark_close;taker_buy_quote_volume,ok,,0,False,6949596,6935319,6935319,14277,0,6931013,0.997946,0.997326,34806551.37790831
a7ffcore5_efced1860aa0cc175f,sg_dd250c5fb57325a9,"Mul(Delta(taker_buy_quote_volume,24),Sign(mark_high))",taker_flow_like|basis_premium_like,gated_sign,mark_high;taker_buy_quote_volume,ok,,0,False,6949596,6934936,6934936,14660,0,6930880,0.997891,0.997307,30553260.073149517
a7ffcore5_4cdd230ec513c06edd,sg_eee60cb4f2ae229d,"Mul(Mean(taker_buy_quote_volume,24),Sign(mark_close))",taker_flow_like|basis_premium_like,gated_sign,mark_close;taker_buy_quote_volume,ok,,0,False,6949596,6935434,6935434,14162,0,6931369,0.997962,0.997377,27220870.928773537
a7ffcore5_7019e675f3c6f1c254,sg_f1facbbaec787e6b,"Mul(taker_buy_quote_volume,Sign(Delta(mark_close,8)))",taker_flow_like|basis_premium_like,gated_sign,mark_close;taker_buy_quote_volume,ok,,0,False,6949596,6942878,6942878,6718,0,6930525,0.999033,0.997256,34975777.36569857
a7ffcore5_c36c5caff14c1c8957,sg_f27cad6bf839304d,"Mul(taker_buy_quote_volume,Sign(Mean(index_close,8)))",taker_flow_like|basis_premium_like,gated_sign,index_close;taker_buy_quote_volume,ok,,0,False,6949596,6935641,6935641,13955,0,6931712,0.997992,0.997427,34826857.50810071
a7ffcore5_233952713fa1caca6d,sg_2478f41da7ba5212,"Mul(taker_buy_quote_volume,Sign(Delta(index_close,4)))",taker_flow_like|basis_premium_like,gated_sign,index_close;taker_buy_quote_volume,ok,,0,False,6949596,6937156,6937156,12440,0,6931881,0.99821,0.997451,34990284.914557524
a7ffcore5_8f65225297629d3c8d,sg_24e5eeb92ba63352,"Mul(taker_buy_quote_volume,Sign(Delta(index_close,8)))",taker_flow_like|basis_premium_like,gated_sign,index_close;taker_buy_quote_volume,ok,,0,False,6949596,6935152,6935152,14444,0,6930427,0.997922,0.997242,34991940.44205051
a7ffcore5_bd140195b85cf4d4a6,sg_43b9c09d731a5d08,"Mul(Delta(taker_buy_quote_volume,24),Sign(mark_close))",taker_flow_like|basis_premium_like,gated_sign,mark_close;taker_buy_quote_volume,ok,,0,False,6949596,6934936,6934936,14660,0,6930880,0.997891,0.997307,30553260.073149517
a7ffcore5_7c84b3a14f69c26857,sg_4dd99d37f11ed178,"Mul(Delta(taker_buy_quote_volume,8),Sign(index_close))",taker_flow_like|basis_premium_like,gated_sign,index_close;taker_buy_quote_volume,ok,,0,False,6949596,6935338,6935338,14258,0,6931658,0.997948,0.997419,32979052.441877104
a7ffcore5_422769250dbd5ea4b7,sg_552b34a4a850e7ad,"Mul(Delta(taker_buy_quote_volume,4),Sign(index_close))",taker_flow_like|basis_premium_like,gated_sign,index_close;taker_buy_quote_volume,ok,,0,False,6949596,6937250,6937250,12346,0,6933538,0.998223,0.997689,30581031.52799594
a7ffcore5_59489abb1beefb24a9,sg_80c3ae58c5a370a7,"Mul(Mean(taker_buy_quote_volume,24),Sign(index_close))",taker_flow_like|basis_premium_like,gated_sign,index_close;taker_buy_quote_volume,ok,,0,False,6949596,6928168,6928168,21428,0,6924608,0.996917,0.996404,27234803.487742156
a7ffcore5_9991da1de49ad3a0bd,sg_be0a23190053bc9d,"Mul(taker_buy_quote_volume,Sign(Mean(index_close,24)))",taker_flow_like|basis_premium_like,gated_sign,index_close;taker_buy_quote_volume,ok,,0,False,6949596,6927593,6927593,22003,0,6923792,0.996834,0.996287,34821564.52800034
a7ffcore5_3f91329ef2964f3fc7,sg_de441bedbf7fb719,"Mul(taker_buy_quote_volume,Sign(mark_index_basis_bps))",taker_flow_like|basis_premium_like,gated_sign,mark_index_basis_bps;taker_buy_quote_volume,ok,,0,False,6949596,6936954,6936954,12642,0,6845080,0.998181,0.984961,34960822.48661163
a7ffcore5_76ad231fd978d55f11,sg_e652e023dbcc1961,"Mul(taker_buy_quote_volume,Sign(Delta(mark_close,24)))",taker_flow_like|basis_premium_like,gated_sign,mark_close;taker_buy_quote_volume,ok,,0,False,6949596,6934862,6934862,14734,0,6926401,0.99788,0.996662,34968180.57821357
a7ffcore5_d8511da1ab8827e343,sg_1d32fb4c3cdf113f,"Mul(taker_buy_quote_volume,Sign(Delta(index_close,24)))",taker_flow_like|basis_premium_like,gated_sign,index_close;taker_buy_quote_volume,ok,,0,False,6949596,6927136,6927136,22460,0,6922940,0.996768,0.996164,34983098.85513108
a7ffcore5_09407bbfecf2573691,sg_35e2408ac0753be0,"Mul(Delta(taker_buy_quote_volume,24),Sign(index_close))",taker_flow_like|basis_premium_like,gated_sign,index_close;taker_buy_quote_volume,ok,,0,False,6949596,6927690,6927690,21906,0,6924138,0.996848,0.996337,30568742.629035044
a7ffcore5_825d5f29b3c7932902,sg_506f677b9a55d7a7,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(mark_low,4))))",taker_flow_like|basis_premium_like,gated_sign,mark_low;taker_buy_quote_volume,ok,,0,False,6949596,6945379,6945379,4217,0,6940892,0.999393,0.998748,34972206.488764666
a7ffcore5_65b360a3364fdb6b7d,sg_829bec630b5d3d4e,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Sign(mark_low))",taker_flow_like|basis_premium_like,gated_sign,mark_low;taker_buy_quote_volume,ok,,0,False,6949596,6945394,6945394,4202,0,6945394,0.999395,0.999395,0.9986395024
a7ffcore5_8ccf2bf2440eb9f516,sg_a08ca106311a9fb7,"Mul(Mean(taker_buy_quote_volume,4),Sign(Mean(mark_low,4)))",taker_flow_like|basis_premium_like,gated_sign,mark_low;taker_buy_quote_volume,ok,,0,False,6949596,6945379,6945379,4217,0,6941134,0.999393,0.998782,31056086.710559644
a7ffcore5_62a6846bb66d659fe5,sg_bc24126d48dc426a,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(mark_low,8))))",taker_flow_like|basis_premium_like,gated_sign,mark_low;taker_buy_quote_volume,ok,,0,False,6949596,6943367,6943367,6229,0,6938917,0.999104,0.998463,34973900.15803082
a7ffcore5_8c9e4b943ad50a097c,sg_c652354cf86d6ce5,"Mul(Mean(taker_buy_quote_volume,4),Sign(Mean(mark_low,8)))",taker_flow_like|basis_premium_like,gated_sign,mark_low;taker_buy_quote_volume,ok,,0,False,6949596,6943367,6943367,6229,0,6939158,0.999104,0.998498,31056507.164395116
a7ffcore5_c8fd6b2ee2316d8ab0,sg_0153913f95ad8262,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Sign(mark_high))",taker_flow_like|basis_premium_like,gated_sign,mark_high;taker_buy_quote_volume,ok,,0,False,6949596,6945394,6945394,4202,0,6945394,0.999395,0.999395,0.9986395024
a7ffcore5_1b28785a71adb870d1,sg_08398c62e6f55295,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(mark_low,24))))",taker_flow_like|basis_premium_like,gated_sign,mark_low;taker_buy_quote_volume,ok,,0,False,6949596,6935319,6935319,14277,0,6931013,0.997946,0.997326,34969142.12998563
a7ffcore5_c3c8276b9c40e55970,sg_0fe5540f711b9a0a,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Sign(mark_high))",taker_flow_like|basis_premium_like,gated_sign,mark_high;taker_buy_quote_volume,ok,,0,False,6949596,6943402,6943402,6194,0,6943402,0.999109,0.999109,0.9986395394
a7ffcore5_2e592edaaecad7560d,sg_2976790edcecb9bc,"Mul(Delta(taker_buy_quote_volume,4),Sign(Mean(mark_low,8)))",taker_flow_like|basis_premium_like,gated_sign,mark_low;taker_buy_quote_volume,ok,,0,False,6949596,6943367,6943367,6229,0,6939158,0.999104,0.998498,30566308.90554966
a7ffcore5_d8a084c9e4a132a6bf,sg_4908e858e4d8ef44,"Mul(Mean(taker_buy_quote_volume,4),Sign(Delta(mark_low,4)))",taker_flow_like|basis_premium_like,gated_sign,mark_low;taker_buy_quote_volume,ok,,0,False,6949596,6944882,6944882,4714,0,6925659,0.999322,0.996556,31240164.47843765
a7ffcore5_7afa22893ba916276e,sg_5ed54c35a6963e80,"Mul(Mean(taker_buy_quote_volume,8),Sign(Mean(mark_high,4)))",taker_flow_like|basis_premium_like,gated_sign,mark_high;taker_buy_quote_volume,ok,,0,False,6949596,6943387,6943387,6209,0,6939178,0.999107,0.998501,29398112.876690377
a7ffcore5_892d8fc52742bdb791,sg_67c861965cf58c0a,"Mul(Mean(taker_buy_quote_volume,4),Sign(Mean(mark_high,8)))",taker_flow_like|basis_premium_like,gated_sign,mark_high;taker_buy_quote_volume,ok,,0,False,6949596,6943367,6943367,6229,0,6939158,0.999104,0.998498,31056507.164395116
a7ffcore5_d2937ef8951ea5e13a,sg_6e9bf4d151ed3ecd,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(mark_high,8))))",taker_flow_like|basis_premium_like,gated_sign,mark_high;taker_buy_quote_volume,ok,,0,False,6949596,6943367,6943367,6229,0,6938917,0.999104,0.998463,34973894.05370186
a7ffcore5_9c961955e600bf0882,sg_6ed7005a8521ad95,"Mul(Delta(taker_buy_quote_volume,4),Sign(Mean(mark_low,4)))",taker_flow_like|basis_premium_like,gated_sign,mark_low;taker_buy_quote_volume,ok,,0,False,6949596,6944881,6944881,4715,0,6940645,0.999322,0.998712,30564643.567398943
a7ffcore5_df0f2719a623d919bb,sg_7fca44effe7cd4db,"Mul(Mean(taker_buy_quote_volume,4),Sign(Mean(mark_low,24)))",taker_flow_like|basis_premium_like,gated_sign,mark_low;taker_buy_quote_volume,ok,,0,False,6949596,6935319,6935319,14277,0,6931254,0.997946,0.997361,31055707.57898774
a7ffcore5_6e8b213a4fb98eaf87,sg_821d3f7b7aa9adf7,"Mul(Delta(taker_buy_quote_volume,8),Sign(Mean(mark_low,8)))",taker_flow_like|basis_premium_like,gated_sign,mark_low;taker_buy_quote_volume,ok,,0,False,6949596,6942869,6942869,6727,0,6938669,0.999032,0.998428,32961612.846684877
a7ffcore5_a46f4d5b05e32a8355,sg_89de18e4cb44eef6,"Mul(Mean(taker_buy_quote_volume,8),Sign(Mean(mark_high,8)))",taker_flow_like|basis_premium_like,gated_sign,mark_high;taker_buy_quote_volume,ok,,0,False,6949596,6943367,6943367,6229,0,6939158,0.999104,0.998498,29398154.847894885
