preflight_candidate_id,numeric_probe_id,family_id,dataset,label_family,horizon_h,ic,spread,control_ratio_stale,sign_flip_abs_ic,n,control_clean,non_l7
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L0,4,0.00390715243391485,-0.000288662122329697,7.4153062059357575,0.0016952217712298257,11853,False,True
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L1,4,0.00390715243391485,-0.00024875396047718823,7.4153062059357575,0.0016952217712298257,11853,False,True
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L3,4,-0.0012534078075497714,-7.871165144024417e-05,23.115155192414367,0.0034653384702347982,11853,False,True
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L5,4,0.003932505156626011,-0.007417213171720505,7.367499999265063,0.0017205279131442257,11853,False,True
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L7,4,0.00390715243391485,0.006925787776708603,7.4153062059357575,0.0016952217712298257,11853,False,False
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L0,8,0.0019341690920686,-0.0002497882233001292,6.23230060947622,0.0002777615706164322,11853,False,True
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L1,8,0.0019341690920686,-0.0002587653580121696,6.23230060947622,0.0002777615706164322,11853,False,True
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L3,8,-0.004542854032965678,-8.051181794144213e-06,2.6534699778347264,0.006754784695650705,11853,False,True
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L5,8,0.001963041838276427,-0.020930908620357513,6.1406349411170496,0.00025070895610491826,11853,False,True
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L7,8,0.0019341690920686,-0.004023473709821701,6.23230060947622,0.0002777615706164322,11853,False,False
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L0,24,-0.005399711367249089,-0.001188197173178196,0.024203332042161414,0.007613834919255071,11841,True,True
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L1,24,-0.005399711367249089,-0.0011842040112242103,0.024203332042161414,0.007613834919255071,11841,True,True
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L3,24,-0.012535212696939408,-0.0007494483143091202,0.010425911716894354,0.014749336248945377,11841,True,True
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L5,24,-0.005364390457963383,-0.06937932968139648,0.024362694702804673,0.007578557151106984,11841,True,True
a7ffcore32_000,a7ffcore30_0028,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L7,24,-0.005399711367249089,-0.009333305060863495,0.024203332042161414,0.007613834919255071,11841,True,False
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L0,4,0.0028227600174790587,0.00030651871929876506,3.334410682659339,0.0006729555564510982,12045,False,True
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L1,4,0.0028227600174790587,0.00034642682294361293,3.334410682659339,0.0006729555564510982,12045,False,True
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L3,4,-0.0027689921854411096,0.00028258663951419294,3.399157694126689,0.004918796646469058,12045,False,True
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L5,4,0.002760183931352198,-0.021902302280068398,3.4100050269695212,0.0006103046147719613,12045,False,True
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L7,4,0.0028227600174790587,0.0033448170870542526,3.334410682659339,0.0006729555564510982,12045,False,False
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L0,8,-0.0050321546586030675,-0.00028170045698061585,2.1914652618940362,0.007181959119631015,12045,False,True
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L1,8,-0.0050321546586030675,-0.0002906777081079781,2.1914652618940362,0.007181959119631015,12045,False,True
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L3,8,-0.010916377088824163,-0.00019543126109056175,1.0102063366202045,0.013066181549852096,12045,False,True
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L5,8,-0.005290941923530206,-0.03534515202045441,2.0842776944783594,0.007442623874853974,12045,False,True
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L7,8,-0.0050321546586030675,-0.005850009620189667,2.1914652618940362,0.007181959119631015,12045,False,False
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L0,24,0.007614313446356643,0.001481004524976015,0.15438157214103923,0.005462378445660811,12033,True,True
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L1,24,0.007614313446356643,0.001484997570514679,0.15438157214103923,0.005462378445660811,12033,True,True
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L3,24,0.014856681717042231,0.0017020312370732427,0.0791233048045327,0.012704746716346388,12033,True,True
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L5,24,0.007555208869412606,0.013421153649687767,0.15558930265641416,0.005403232617250696,12033,True,True
a7ffcore32_001,a7ffcore30_0031,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L7,24,0.007614313446356643,0.002878449857234955,0.15438157214103923,0.005462378445660811,12033,True,False
a7ffcore32_002,a7ffcore30_0014,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L0,4,-0.0008339544497655063,-2.26158881559968e-05,13.12566646699637,0.00298588945046135,12033,False,True
a7ffcore32_002,a7ffcore30_0014,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L1,4,-0.0008339544497655063,1.7138809198513627e-05,13.12566646699637,0.00298588945046135,12033,False,True
a7ffcore32_002,a7ffcore30_0014,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L3,4,0.004087231304906312,6.796191883040592e-05,2.6781499717586743,0.0019352963042104656,12033,False,True
a7ffcore32_002,a7ffcore30_0014,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L5,4,-0.0007921589506413815,-0.04208698123693466,13.818195521110663,0.002944168955767391,12033,False,True
a7ffcore32_002,a7ffcore30_0014,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L7,4,-0.0008339544497655063,-0.009596001356840134,13.12566646699637,0.00298588945046135,12033,False,False
a7ffcore32_002,a7ffcore30_0014,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L0,8,0.0053279835206734285,0.00013934471644461155,2.2494112412119343,0.0031760485199775843,12033,False,True
a7ffcore32_002,a7ffcore30_0014,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L1,8,0.0053279835206734285,0.00013011321425437927,2.2494112412119343,0.0031760485199775843,12033,False,True
a7ffcore32_002,a7ffcore30_0014,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L3,8,0.0033553269079650404,0.00015135818102862686,3.5718798885068206,0.0012033919072691939,12033,False,True
a7ffcore32_002,a7ffcore30_0014,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L5,8,0.005772167794354689,-0.04806513339281082,2.076312855841538,0.0036183515669213173,12033,False,True
a7ffcore32_002,a7ffcore30_0014,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L7,8,0.0053279835206734285,-0.004781808704137802,2.2494112412119343,0.0031760485199775843,12033,False,False
a7ffcore32_002,a7ffcore30_0014,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L0,24,-0.0033154588812997327,0.00017060874961316586,0.5711042400161824,0.005467393881995576,12033,True,True
a7ffcore32_002,a7ffcore30_0014,F1a_aggtrades_flow_microstructure,core12_aggtrades_all_features,L1,24,-0.0033154588812997327,0.00017460179515182972,0.5711042400161824,0.005467393881995576,12033,True,True
