shard_id,blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate
s000,a7ls15_54ad1703758fd224,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,336)),CSRank(Delta(age_percentile_active_universe,8))),Sign(Delta(age_percentile_active_universe,8)))",basis_premium_like|listing_age_like,signed_spread,L0_raw_forward_return,1,-1.0,0,False,1.9134891247484087,-0.0008410901215422,False,-3.09802716287777,-3.09802716287777,False,-0.0011791668008538,-0.0017791668008538,-0.0027791668008538,95.95555555555556,HOLD_A7LS21s000_PRE_MAY_UNSTABLE,218,-6.071787732301885e-05,-0.1813937427602463,-0.1813937427602463,-0.1813937427602463,0.536697247706422,354,0.0005494220488684,3.09802716287777,3.09802716287777,3.09802716287777,0.596045197740113,308,0.0003317266915474,0.684136226879433,0.684136226879433,0.684136226879433,0.5844155844155844,8,0.0007791668008538,0.8019254379337409,0.8019254379337409,0.8019254379337409,0.625
s000,a7ls15_54ad1703758fd224,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,336)),CSRank(Delta(age_percentile_active_universe,8))),Sign(Delta(age_percentile_active_universe,8)))",basis_premium_like|listing_age_like,signed_spread,L1_cross_sectional_relative_return,1,-1.0,0,False,1.9134891247484105,-0.0008410901215422,False,-3.0980271628777696,-3.0980271628777696,False,-0.0011791668008538,-0.0017791668008538,-0.0027791668008538,95.95555555555556,HOLD_A7LS21s000_PRE_MAY_UNSTABLE,218,-6.0717877323018814e-05,-0.1813937427602462,-0.1813937427602462,-0.1813937427602462,0.536697247706422,354,0.0005494220488684,3.0980271628777696,3.0980271628777696,3.0980271628777696,0.596045197740113,308,0.0003317266915474,0.684136226879433,0.684136226879433,0.684136226879433,0.5844155844155844,8,0.0007791668008538,0.8019254379337409,0.8019254379337409,0.8019254379337409,0.625
s000,a7ls15_54ad1703758fd224,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,336)),CSRank(Delta(age_percentile_active_universe,8))),Sign(Delta(age_percentile_active_universe,8)))",basis_premium_like|listing_age_like,signed_spread,L3_liquidity_tier_relative_return,1,-1.0,0,False,1.6877132985755094,-0.0007931271463571,False,-3.334888784579819,-3.334888784579819,False,-0.0009188315567733,-0.0015188315567733,-0.0025188315567733,95.95555555555556,HOLD_A7LS21s000_PRE_MAY_UNSTABLE,218,-5.929123154394527e-05,-0.1903722090530691,-0.1903722090530691,-0.1903722090530691,0.5458715596330275,354,0.0005702433625437,3.334888784579819,3.334888784579819,3.334888784579819,0.6073446327683616,308,0.0004071397620428,0.8626136432131049,0.8626136432131049,0.8626136432131049,0.6071428571428571,8,0.0005188315567733,0.5423652866813761,0.5423652866813761,0.5423652866813761,0.625
s000,a7ls15_54ad1703758fd224,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,336)),CSRank(Delta(age_percentile_active_universe,8))),Sign(Delta(age_percentile_active_universe,8)))",basis_premium_like|listing_age_like,signed_spread,L5_vol_adjusted_return,1,1.0,3,True,0.6582502605705914,0.0956878566870509,True,1.6200527544603218,1.6200527544603218,True,0.1691129703918549,0.1685129703918549,0.1675129703918549,95.95555555555556,A7LS21s000_NUMERIC_CLUE,218,0.0112166202150049,0.4550810214346235,0.4550810214346235,0.4550810214346235,0.536697247706422,354,0.056194027958292,3.812085441381537,3.812085441381537,3.812085441381537,0.6242937853107344,308,0.0510422183043007,1.6200527544603218,1.6200527544603218,1.6200527544603218,0.6168831168831169,8,0.1695129703918549,1.6887782417329626,1.6887782417329626,1.6887782417329626,0.75
s000,a7ls15_54ad1703758fd224,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,336)),CSRank(Delta(age_percentile_active_universe,8))),Sign(Delta(age_percentile_active_universe,8)))",basis_premium_like|listing_age_like,signed_spread,L7_ranked_future_return,1,1.0,3,True,0.4133671742808799,0.036574074074074,True,2.7039906269561924,2.7039906269561924,True,0.1278552083333333,0.1272552083333333,0.1262552083333333,95.95555555555556,A7LS21s000_RANK_LABEL_DIAGNOSTIC_CLUE,218,0.0153884543506103,1.4656291467825393,1.4656291467825393,1.4656291467825393,0.555045871559633,354,0.0452471914888051,6.182090897538428,6.182090897538428,6.182090897538428,0.6581920903954802,308,0.0579133973665223,6.922215762713408,6.922215762713408,6.922215762713408,0.685064935064935,8,0.1282552083333333,2.7039906269561924,2.7039906269561924,2.7039906269561924,0.75
s000,a7ls15_54ad1703758fd224,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,336)),CSRank(Delta(age_percentile_active_universe,8))),Sign(Delta(age_percentile_active_universe,8)))",basis_premium_like|listing_age_like,signed_spread,L0_raw_forward_return,4,1.0,3,True,2.9870089794063373,0.0008641680778202,True,0.5863756124323285,-0.3949158744231955,True,0.0008830718205776,0.0002830718205776,-0.0007169281794223,95.82222222222222,HOLD_A7LS21s000_CONTROL_DOMINATED,218,0.0003711091869714,0.6688554850373232,-0.1930726108979187,-0.6014564354267926,0.536697247706422,354,0.0007089422553523,2.070267061256775,0.8799556812290157,-0.3382576317558742,0.556497175141243,307,0.0003857384073306,0.6479596328127836,0.5863756124323285,-0.3949158744231955,0.5146579804560261,8,0.0012830718205776,0.871803861712608,,,0.625
s000,a7ls15_54ad1703758fd224,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,336)),CSRank(Delta(age_percentile_active_universe,8))),Sign(Delta(age_percentile_active_universe,8)))",basis_premium_like|listing_age_like,signed_spread,L1_cross_sectional_relative_return,4,1.0,3,True,2.9870089794063373,0.0008641680778202,True,0.5863756124323285,-0.3949158744231951,True,0.0008830718205776,0.0002830718205776,-0.0007169281794223,95.82222222222222,HOLD_A7LS21s000_CONTROL_DOMINATED,218,0.0003711091869714,0.6688554850373232,-0.1930726108979189,-0.6014564354267917,0.536697247706422,354,0.0007089422553523,2.0702670612567746,0.8799556812290155,-0.3382576317558739,0.556497175141243,307,0.0003857384073306,0.6479596328127837,0.5863756124323285,-0.3949158744231951,0.5146579804560261,8,0.0012830718205776,0.8718038617126082,,,0.625
s000,a7ls15_54ad1703758fd224,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,336)),CSRank(Delta(age_percentile_active_universe,8))),Sign(Delta(age_percentile_active_universe,8)))",basis_premium_like|listing_age_like,signed_spread,L3_liquidity_tier_relative_return,4,1.0,3,True,3.5244075031961133,0.0006187324497321,True,0.4367493168032897,-0.6028245507870784,True,0.0002160423992443,-0.0003839576007556,-0.0013839576007556,95.82222222222222,HOLD_A7LS21s000_CONTROL_DOMINATED,218,7.129705107396344e-05,0.1372134133840935,-0.479282520542143,-0.7516630212350899,0.5275229357798165,354,0.0007148606991094,2.19205787335996,1.193800494230217,-0.6028245507870784,0.5649717514124294,307,0.0005342087041445,0.9126076058675384,0.4367493168032897,-0.0808638026213243,0.5179153094462541,8,0.0006160423992443,0.4591547941174558,,,0.625
s000,a7ls15_54ad1703758fd224,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,336)),CSRank(Delta(age_percentile_active_universe,8))),Sign(Delta(age_percentile_active_universe,8)))",basis_premium_like|listing_age_like,signed_spread,L5_vol_adjusted_return,4,1.0,3,True,1.8007196579270213,0.0480881292166213,False,1.013036146218381,0.0586650895135801,True,0.1991816635078746,0.1985816635078746,0.1975816635078746,95.82222222222222,HOLD_A7LS21s000_CONTROL_DOMINATED,218,0.0319626831354304,0.7909934191146455,0.030382158890069,-0.7348732035764798,0.5091743119266054,354,0.0789856913524967,2.6574850102786427,1.196977745364694,0.2046924590926198,0.5932203389830508,307,0.0809920753651063,1.604796643819965,1.013036146218381,0.0586650895135801,0.5537459283387622,8,0.1995816635078746,1.223350405457505,,,0.625
s000,a7ls15_54ad1703758fd224,"Mul(Sub(CSRank(Delta(mark_trade_basis_bps,336)),CSRank(Delta(age_percentile_active_universe,8))),Sign(Delta(age_percentile_active_universe,8)))",basis_premium_like|listing_age_like,signed_spread,L7_ranked_future_return,4,1.0,3,True,0.5161337944335033,0.0314597800925925,True,1.4785384270457391,1.041142402923822,True,0.0939431712962963,0.0933431712962963,0.0923431712962963,95.82222222222222,A7LS21s000_RANK_LABEL_DIAGNOSTIC_CLUE,218,0.0172247665581954,1.6709775381961214,0.820914662973506,-0.2754527603062505,0.5688073394495413,354,0.0260227852322661,3.472324732730216,1.4785384270457391,1.041142402923822,0.559322033898305,307,0.0303900500663529,3.524052331772762,1.8003447060671984,1.0603139312872278,0.6058631921824105,8,0.0943431712962963,1.8926104195020077,,,0.625
