candidate_id,family,candidate_recent_ann_10bps_lag0,max_control_recent_ann_10bps_lag0,control_research_like_count,dominance_clean
a7ad1_F0_low_turnover_price_basis_24_fa07e78012ef,F0_low_turnover_price_basis,0.03196583982089392,-1.7393458323477633,0,True
a7ad1_F0_low_turnover_price_basis_24_11e5ccc194d6,F0_low_turnover_price_basis,-5.201627574660711,0.03196583982089392,0,False
a7ad1_F0_low_turnover_price_basis_24_b72c51499f9c,F0_low_turnover_price_basis,-9.037984195427054,-7.022910757205848,0,False
a7ad1_F0_low_turnover_price_basis_24_ba5a41f37c00,F0_low_turnover_price_basis,-7.022910757205848,-7.102320476226164,0,True
a7ad1_F0_low_turnover_price_basis_24_0448b6e3a86d,F0_low_turnover_price_basis,-7.0467566764189025,-7.720722462575787,0,True
a7ad1_F0_low_turnover_price_basis_24_4efcb1ae23a7,F0_low_turnover_price_basis,-10.278924900481258,-7.0467566764189025,0,False
a7ad1_F0_low_turnover_price_basis_24_85c297a2ba4a,F0_low_turnover_price_basis,0.813733441520221,1.201761555118857,0,False
a7ad1_F0_low_turnover_price_basis_24_79056322f096,F0_low_turnover_price_basis,-2.7364619914105757,0.813733441520221,0,False
a7ad1_F0_low_turnover_price_basis_24_27d6652ef160,F0_low_turnover_price_basis,-0.3603955467180313,-8.375646198523077,0,True
a7ad1_F0_low_turnover_price_basis_24_2c0af9a958df,F0_low_turnover_price_basis,1.4778492062234272,-6.2636397502634935,0,True
a7ad1_F0_low_turnover_price_basis_24_7d2dc5ca46f5,F0_low_turnover_price_basis,1.1967962489515223,-9.203142713097478,0,True
a7ad1_F0_low_turnover_price_basis_24_359a3692e866,F0_low_turnover_price_basis,1.921348051465252,-8.235077760484874,0,True
a7ad1_F0_low_turnover_price_basis_48_1288a65aeb2e,F0_low_turnover_price_basis,-0.5271663446440529,6.049237693229859,0,False
a7ad1_F0_low_turnover_price_basis_48_c5cfdd82e724,F0_low_turnover_price_basis,-6.551339491589421,-0.5271663446440529,0,False
a7ad1_F0_low_turnover_price_basis_48_fa07e78012ef,F0_low_turnover_price_basis,1.332279551033604,11.684839768066606,0,False
a7ad1_F0_low_turnover_price_basis_48_11e5ccc194d6,F0_low_turnover_price_basis,-6.501941285873423,1.332279551033604,0,False
a7ad1_F0_low_turnover_price_basis_48_b72c51499f9c,F0_low_turnover_price_basis,-9.742902002146572,-6.31799295048633,0,False
a7ad1_F0_low_turnover_price_basis_48_ba5a41f37c00,F0_low_turnover_price_basis,-6.31799295048633,-5.677899690089973,0,False
a7ad1_F0_low_turnover_price_basis_48_0448b6e3a86d,F0_low_turnover_price_basis,-6.102010701214848,-6.7224811324916605,0,True
a7ad1_F0_low_turnover_price_basis_48_4efcb1ae23a7,F0_low_turnover_price_basis,-11.223670875685313,-6.102010701214848,0,False
a7ad1_F0_low_turnover_price_basis_48_85c297a2ba4a,F0_low_turnover_price_basis,3.083210965645058,4.107720224276748,0,False
a7ad1_F0_low_turnover_price_basis_48_79056322f096,F0_low_turnover_price_basis,-5.005939515535411,3.083210965645058,0,False
a7ad1_F0_low_turnover_price_basis_48_27d6652ef160,F0_low_turnover_price_basis,-0.10190591240095317,-11.248007214868064,0,True
a7ad1_F0_low_turnover_price_basis_48_2c0af9a958df,F0_low_turnover_price_basis,4.0064065509529865,-11.925804416842782,0,True
a7ad1_F0_low_turnover_price_basis_48_7d2dc5ca46f5,F0_low_turnover_price_basis,0.5355124304184881,-13.599406189974937,0,True
a7ad1_F0_low_turnover_price_basis_48_359a3692e866,F0_low_turnover_price_basis,2.2449836841758755,-10.465556873347568,0,True
a7ad1_F1_funding_residual_controls_12_74ffff8ea074,F1_funding_residual_controls,0.030335294301613986,-1.4869783562355823,0,True
a7ad1_F1_funding_residual_controls_12_aa310d8392f3,F1_funding_residual_controls,-1.9606562754024484,0.030335294301613986,0,False
a7ad1_F1_funding_residual_controls_12_c8af164c8615,F1_funding_residual_controls,-0.40648880406934973,-1.9919569413732074,0,True
a7ad1_F1_funding_residual_controls_12_f6d22df8b339,F1_funding_residual_controls,-1.9919569413732074,1.1274123779766676,0,False
a7ad1_F1_funding_residual_controls_24_74ffff8ea074,F1_funding_residual_controls,1.1755654154918993,-2.575689835269581,0,True
a7ad1_F1_funding_residual_controls_24_aa310d8392f3,F1_funding_residual_controls,-3.1058863965927337,1.1755654154918993,1,False
a7ad1_F1_funding_residual_controls_24_c8af164c8615,F1_funding_residual_controls,-1.7042132225680477,-0.6942325228745073,0,False
a7ad1_F1_funding_residual_controls_24_f6d22df8b339,F1_funding_residual_controls,-0.6942325228745073,2.7096776138350243,1,False
a7ad1_F1_funding_residual_controls_48_74ffff8ea074,F1_funding_residual_controls,-0.5978064668458792,-1.3325145142549535,0,True
a7ad1_F1_funding_residual_controls_48_aa310d8392f3,F1_funding_residual_controls,-1.3325145142549535,1.6974018934982322,1,False
a7ad1_F1_funding_residual_controls_48_c8af164c8615,F1_funding_residual_controls,-5.904473115658217,3.50602737021566,1,False
a7ad1_F1_funding_residual_controls_48_f6d22df8b339,F1_funding_residual_controls,3.50602737021566,2.0258640361304887,1,False
a7ad1_F2_metrics_crowding_oi_interaction_24_10e1bc1145c0,F2_metrics_crowding_oi_interaction,-8.469960580397778,3.685890604585285,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_25a573be7dfa,F2_metrics_crowding_oi_interaction,-8.053652239649491,-1.2041975756372145,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_6122ed39f4f7,F2_metrics_crowding_oi_interaction,-9.230795034877032,-0.6634170684907137,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_74a09e00a923,F2_metrics_crowding_oi_interaction,-11.303908127440458,7.5251488452966635,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_3fe9ba756780,F2_metrics_crowding_oi_interaction,-7.004176526419743,2.390273859365387,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_717b285f72b7,F2_metrics_crowding_oi_interaction,-6.267975355043478,-2.926801832025802,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_6db16f406a44,F2_metrics_crowding_oi_interaction,-7.080449062458387,-2.7121054171790933,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_ef16ed59c40a,F2_metrics_crowding_oi_interaction,-9.777028515391358,6.233930712194827,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_bdfbb3c765e1,F2_metrics_crowding_oi_interaction,-2.7634981209484892,6.0859803047769585,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_fcd4fea6ff35,F2_metrics_crowding_oi_interaction,-1.1829635869321535,-2.13907864118294,0,True
a7ad1_F2_metrics_crowding_oi_interaction_24_595591035309,F2_metrics_crowding_oi_interaction,-1.5325588533716747,-1.4205810602755795,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_f10dc23e99f5,F2_metrics_crowding_oi_interaction,-2.2039477330791404,3.9432087581263024,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_f50c168c0861,F2_metrics_crowding_oi_interaction,-12.772562991824525,-11.670296112012672,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_11bbedfb0773,F2_metrics_crowding_oi_interaction,-12.854886522630245,-11.51272151649703,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_ab68f4f6dc37,F2_metrics_crowding_oi_interaction,-13.190540276945185,-12.032711916362745,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_21474c023e19,F2_metrics_crowding_oi_interaction,-12.977842702588982,-10.508410014214753,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_48e6f7e4cc77,F2_metrics_crowding_oi_interaction,7.268565380594423,4.934350120712642,1,False
a7ad1_F2_metrics_crowding_oi_interaction_24_d7481036181c,F2_metrics_crowding_oi_interaction,3.8898468332098917,-0.9072178922922562,0,True
a7ad1_F2_metrics_crowding_oi_interaction_24_5304ba3e486b,F2_metrics_crowding_oi_interaction,2.8232100984593105,-1.3750255219113516,0,True
a7ad1_F2_metrics_crowding_oi_interaction_24_afc30c00e56f,F2_metrics_crowding_oi_interaction,7.783979044674638,6.364824564324014,1,False
a7ad1_F2_metrics_crowding_oi_interaction_24_105456a9a4c3,F2_metrics_crowding_oi_interaction,4.986417251913694,8.036774992722542,1,False
a7ad1_F2_metrics_crowding_oi_interaction_24_713d50344766,F2_metrics_crowding_oi_interaction,6.442833516992332,1.1240716718042914,0,True
a7ad1_F2_metrics_crowding_oi_interaction_24_2305747e3836,F2_metrics_crowding_oi_interaction,5.653821494001827,0.5731528713326178,0,True
a7ad1_F2_metrics_crowding_oi_interaction_24_c8c698935a31,F2_metrics_crowding_oi_interaction,5.022223411173398,7.751427922886359,1,False
a7ad1_F2_metrics_crowding_oi_interaction_24_e286a5ba0381,F2_metrics_crowding_oi_interaction,9.191578907326925,8.819861591962841,1,False
a7ad1_F2_metrics_crowding_oi_interaction_24_a0589f0c7d54,F2_metrics_crowding_oi_interaction,6.341095586306531,2.316698682372016,0,True
a7ad1_F2_metrics_crowding_oi_interaction_24_0860c4f1ca07,F2_metrics_crowding_oi_interaction,6.674113782911828,2.8727270118037693,0,True
a7ad1_F2_metrics_crowding_oi_interaction_24_594bcd22578e,F2_metrics_crowding_oi_interaction,12.516174700427015,11.961664633540844,1,False
a7ad1_F2_metrics_crowding_oi_interaction_24_d10b4337b994,F2_metrics_crowding_oi_interaction,-9.953757767591537,6.230829361495693,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_2327698b2f86,F2_metrics_crowding_oi_interaction,-8.816928807358494,4.606697055559509,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_d3a3080c2067,F2_metrics_crowding_oi_interaction,-8.930134094030063,5.071358027950852,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_ca3460a7623b,F2_metrics_crowding_oi_interaction,-8.267912835395167,4.759498787706912,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_71f589ad0de0,F2_metrics_crowding_oi_interaction,-7.529867030420075,3.499242989193238,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_50b6d3f2f6e3,F2_metrics_crowding_oi_interaction,-7.268238970096529,3.618573862078014,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_bd7f27054e3d,F2_metrics_crowding_oi_interaction,1.7787739743618094,6.361021011009627,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_026dae3232b6,F2_metrics_crowding_oi_interaction,0.3675939726181948,6.943613654315813,0,False
a7ad1_F2_metrics_crowding_oi_interaction_24_df959f20337c,F2_metrics_crowding_oi_interaction,2.083492959151964,7.407183037841452,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_10e1bc1145c0,F2_metrics_crowding_oi_interaction,-12.374320529244942,7.590250553432453,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_25a573be7dfa,F2_metrics_crowding_oi_interaction,-15.444776051760774,6.18692623647407,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_6122ed39f4f7,F2_metrics_crowding_oi_interaction,-16.41207633607588,6.517864232708134,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_74a09e00a923,F2_metrics_crowding_oi_interaction,-21.820630086690986,18.041870804547194,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_3fe9ba756780,F2_metrics_crowding_oi_interaction,-8.185539801572912,3.5716371345185536,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_717b285f72b7,F2_metrics_crowding_oi_interaction,-12.045393012447693,2.850615825378411,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_6db16f406a44,F2_metrics_crowding_oi_interaction,-12.213119950749368,2.420565471111887,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_ef16ed59c40a,F2_metrics_crowding_oi_interaction,-18.433104533258618,14.890006730062089,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_bdfbb3c765e1,F2_metrics_crowding_oi_interaction,5.562299833962804,13.918898206436795,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_fcd4fea6ff35,F2_metrics_crowding_oi_interaction,1.1309995787313143,0.4458131860696941,0,True
a7ad1_F2_metrics_crowding_oi_interaction_48_595591035309,F2_metrics_crowding_oi_interaction,1.8209969791154914,0.7235668915735799,0,True
a7ad1_F2_metrics_crowding_oi_interaction_48_f10dc23e99f5,F2_metrics_crowding_oi_interaction,3.484746618391605,8.271623659357974,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_f50c168c0861,F2_metrics_crowding_oi_interaction,-12.729170609636196,-11.713688494201003,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_11bbedfb0773,F2_metrics_crowding_oi_interaction,-13.003068859243387,-12.335096589821342,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_ab68f4f6dc37,F2_metrics_crowding_oi_interaction,-13.008221594451369,-11.632308136812574,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_21474c023e19,F2_metrics_crowding_oi_interaction,-11.685223255338833,-11.76324581922029,0,True
a7ad1_F2_metrics_crowding_oi_interaction_48_48e6f7e4cc77,F2_metrics_crowding_oi_interaction,14.48264768821625,13.630292570136957,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_d7481036181c,F2_metrics_crowding_oi_interaction,7.548069681193012,1.4389183628776185,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_5304ba3e486b,F2_metrics_crowding_oi_interaction,6.215681598656131,0.5433011233854919,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_afc30c00e56f,F2_metrics_crowding_oi_interaction,15.514079327322829,15.959117521454019,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_105456a9a4c3,F2_metrics_crowding_oi_interaction,15.450642289327751,28.487757231052722,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_713d50344766,F2_metrics_crowding_oi_interaction,13.100922217310504,13.315625047517381,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_2305747e3836,F2_metrics_crowding_oi_interaction,11.99278098288858,13.051340806625028,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_c8c698935a31,F2_metrics_crowding_oi_interaction,14.584234644862581,31.90279109002167,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_e286a5ba0381,F2_metrics_crowding_oi_interaction,20.730372250672534,27.032199150542638,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_a0589f0c7d54,F2_metrics_crowding_oi_interaction,13.53841632932321,11.28106441838834,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_0860c4f1ca07,F2_metrics_crowding_oi_interaction,14.792209088685876,12.323987976698506,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_594bcd22578e,F2_metrics_crowding_oi_interaction,26.46021877493773,29.93332794071687,1,False
a7ad1_F2_metrics_crowding_oi_interaction_48_d10b4337b994,F2_metrics_crowding_oi_interaction,-17.306234313095814,13.583305906999973,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_2327698b2f86,F2_metrics_crowding_oi_interaction,-16.091151352056976,11.880919600257986,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_d3a3080c2067,F2_metrics_crowding_oi_interaction,-14.51658983185153,10.657813765772323,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_ca3460a7623b,F2_metrics_crowding_oi_interaction,-13.567765433447821,10.059351385759566,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_71f589ad0de0,F2_metrics_crowding_oi_interaction,-13.46772869814578,9.437104656918939,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_50b6d3f2f6e3,F2_metrics_crowding_oi_interaction,-10.897498250768804,7.247833142750288,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_bd7f27054e3d,F2_metrics_crowding_oi_interaction,9.700546238327187,11.048614896834607,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_026dae3232b6,F2_metrics_crowding_oi_interaction,9.127059337577554,11.808992919471265,0,False
a7ad1_F2_metrics_crowding_oi_interaction_48_df959f20337c,F2_metrics_crowding_oi_interaction,11.155504699939865,12.570377806086976,0,False
a7ad1_F3_cross_symbol_relative_strength_24_af78de0fcc28,F3_cross_symbol_relative_strength,0.03196583982089392,-1.7393458323477633,0,True
a7ad1_F3_cross_symbol_relative_strength_24_f6abf388e45c,F3_cross_symbol_relative_strength,7.331314531733651,4.590384508415423,1,False
a7ad1_F3_cross_symbol_relative_strength_24_56c2e12ee4d4,F3_cross_symbol_relative_strength,-0.5519718417314363,1.3119200830001299,1,False
a7ad1_F3_cross_symbol_relative_strength_24_00b4dee2a51f,F3_cross_symbol_relative_strength,0.813733441520221,1.201761555118857,0,False
a7ad1_F3_cross_symbol_relative_strength_24_c8a1eca0553f,F3_cross_symbol_relative_strength,6.195876340788714,3.5336066556274957,0,True
a7ad1_F3_cross_symbol_relative_strength_24_ecc15c895d78,F3_cross_symbol_relative_strength,-7.8225247282672,3.6624727187500703,0,False
a7ad1_F3_cross_symbol_relative_strength_48_af78de0fcc28,F3_cross_symbol_relative_strength,1.332279551033604,11.684839768066606,0,False
a7ad1_F3_cross_symbol_relative_strength_48_f6abf388e45c,F3_cross_symbol_relative_strength,13.57928179478423,10.915836710324706,1,False
a7ad1_F3_cross_symbol_relative_strength_48_56c2e12ee4d4,F3_cross_symbol_relative_strength,1.8373311060054225,2.371787503088843,1,False
a7ad1_F3_cross_symbol_relative_strength_48_00b4dee2a51f,F3_cross_symbol_relative_strength,3.083210965645058,4.107720224276748,0,False
a7ad1_F3_cross_symbol_relative_strength_48_c8a1eca0553f,F3_cross_symbol_relative_strength,12.576394049028998,19.00084247232849,1,False
a7ad1_F3_cross_symbol_relative_strength_48_ecc15c895d78,F3_cross_symbol_relative_strength,-11.787484383915558,7.627432374398433,0,False
a7ad1_F4_volatility_liquidity_capped_24_e07b6322525c,F4_volatility_liquidity_capped,0.9275071020772183,3.0179047430947294,0,False
a7ad1_F4_volatility_liquidity_capped_24_ae2576ee8bff,F4_volatility_liquidity_capped,-4.246070139685733,0.9275071020772183,1,False
a7ad1_F4_volatility_liquidity_capped_24_9de0a97808d4,F4_volatility_liquidity_capped,1.3565984855837134,4.311836255651264,0,False
a7ad1_F4_volatility_liquidity_capped_24_4c499e2fe4fc,F4_volatility_liquidity_capped,-2.9688291984837516,1.3565984855837134,1,False
a7ad1_F4_volatility_liquidity_capped_24_c1f41d6f4381,F4_volatility_liquidity_capped,0.7959377105679513,2.8801864605577965,0,False
a7ad1_F4_volatility_liquidity_capped_24_dfa4e2980df0,F4_volatility_liquidity_capped,-3.8575479661655847,0.7959377105679513,1,False
a7ad1_F4_volatility_liquidity_capped_24_3aa22e494ac3,F4_volatility_liquidity_capped,8.382376550660727,6.182851565877509,1,False
a7ad1_F4_volatility_liquidity_capped_24_c644abec893b,F4_volatility_liquidity_capped,-10.89360417175781,8.382376550660727,1,False
a7ad1_F4_volatility_liquidity_capped_48_e07b6322525c,F4_volatility_liquidity_capped,6.46314845301056,9.537550569852785,0,False
a7ad1_F4_volatility_liquidity_capped_48_ae2576ee8bff,F4_volatility_liquidity_capped,-9.781711490619077,6.46314845301056,1,False
a7ad1_F4_volatility_liquidity_capped_48_9de0a97808d4,F4_volatility_liquidity_capped,7.3267986630466435,9.430668738847844,0,False
a7ad1_F4_volatility_liquidity_capped_48_4c499e2fe4fc,F4_volatility_liquidity_capped,-8.939029375946681,7.3267986630466435,1,False
a7ad1_F4_volatility_liquidity_capped_48_c1f41d6f4381,F4_volatility_liquidity_capped,6.118867548001134,9.17640154509686,0,False
a7ad1_F4_volatility_liquidity_capped_48_dfa4e2980df0,F4_volatility_liquidity_capped,-9.180477803598764,6.118867548001134,0,False
a7ad1_F4_volatility_liquidity_capped_48_3aa22e494ac3,F4_volatility_liquidity_capped,16.250629766199033,14.530226883812938,1,False
a7ad1_F4_volatility_liquidity_capped_48_c644abec893b,F4_volatility_liquidity_capped,-18.76185738729611,16.250629766199033,1,False
