blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share,core59_shard,is_non_l7,is_l7
a7ff24r_1556947783c12e7e,"Sub(CSRank(Delta(mark_index_basis_bps,1)),CSRank(ZScore(Mean(premium_close_bps,8))))",basis_premium_like|basis_premium_like,spread_rank,L7_ranked_future_return,4,-1.0,3,True,0.3966125807346284,0.0080013649060436,True,1.7560307773663113,2.0541425889200893,True,0.0190322050374555,0.0184322050374555,0.0174322050374555,95.46666666666668,A7FFCORE59S02_RANK_LABEL_DIAGNOSTIC_CLUE,709,-0.0221433488920706,-4.034535166487473,-2.203310701099626,-2.7716352988160446,0.4259520451339915,716,-0.0322100926631303,-6.247393122570531,-3.04508342629038,-3.882347286489251,0.4106145251396648,716,-0.025333579407318,-4.715919949882021,-2.4728202818726577,-2.954955980037879,0.4553072625698324,716,-0.0194322050374555,-3.3482670688446263,-1.7560307773663113,-2.0541425889200893,0.4273743016759777,0.0,24.03559245672093,skel_af8c1327eb17d836,0.997701809824763,0.9869469238890488,s02,False,True
a7ff24r_56da73ff4908bd30,"Sub(CSRank(ZScore(Mean(premium_close_bps,12))),CSRank(realized_vol_168h))",basis_premium_like|volatility_like,spread_rank,L7_ranked_future_return,24,1.0,3,True,0.5095151229160204,0.0754871020731742,True,1.1572902944833587,0.2848183066811974,True,0.0742537358589486,0.0736537358589486,0.0726537358589486,92.8,A7FFCORE59S03_RANK_LABEL_DIAGNOSTIC_CLUE,685,0.0830709812541473,11.471193509521845,2.3586826466427926,1.4369553770006789,0.7153284671532847,696,0.0461990179875866,5.350869595651924,1.1572902944833587,0.2848183066811974,0.5603448275862069,696,0.0518994271014745,8.003411952661512,1.6155230950228912,0.8213930434654373,0.5991379310344828,696,0.0746537358589486,10.966869097240115,2.214788015257054,1.5183295323796533,0.6609195402298851,0.0,79.14422073603265,skel_206e713fb3d9a164,0.8241884515943695,0.9891657952829092,s03,False,True
a7ff24r_6c67cb5065acabd9,"Mean(Mul(mark_index_basis_bps,ZScore(Mean(realized_vol_168h,4))),4)",basis_premium_like|volatility_like,smooth_mul,L7_ranked_future_return,8,1.0,3,True,0.9959621319106648,0.0667548539585934,True,1.2662428548935518,0.946757802421805,True,0.0679483211090303,0.0673483211090303,0.0663483211090303,94.93333333333334,A7FFCORE59S03_RANK_LABEL_DIAGNOSTIC_CLUE,706,0.0183222018938201,2.400606195167774,0.8042129456052778,0.3921917497594731,0.556657223796034,712,0.0310793149188514,3.800273188727578,1.2662428548935518,0.946757802421805,0.5603932584269663,712,0.0289010481689554,4.594562027867155,1.593217356216213,1.0062281342536377,0.5702247191011236,712,0.0683483211090303,10.07553120604734,3.4830020024898234,2.91847634905733,0.6418539325842697,0.0,72.35235897711972,skel_44a246af570899bb,0.8256248204538925,0.9997100440733008,s03,False,True
a7ff24r_b019af9f134d20a4,"Sub(CSRank(Mean(premium_close_bps,12)),CSRank(trade_return_1h))",basis_premium_like|price_like,spread_rank,L7_ranked_future_return,1,1.0,3,True,0.3277244988323007,0.0181263788938293,True,4.509759776103974,4.509759776103974,True,0.0446028214457978,0.0440028214457978,0.0430028214457978,95.86666666666666,A7FFCORE59S03_RANK_LABEL_DIAGNOSTIC_CLUE,708,0.0515483927968479,7.966346882527586,7.966346882527586,7.966346882527586,0.6214689265536724,719,0.0287211255461429,4.509759776103974,4.509759776103974,4.509759776103974,0.5757997218358831,719,0.0397188154142257,6.443706032332032,6.443706032332032,6.443706032332032,0.6063977746870653,719,0.0450028214457978,6.945583965347674,6.945583965347674,6.945583965347674,0.6063977746870653,0.0,49.675096946965496,skel_51c2bb588b20fa9e,0.9962654409652398,0.987781141868512,s03,False,True
a7ff24r_5e142f8ad925552c,"Mean(Mul(Mean(mark_index_basis_bps,12),ZScore(Mean(trade_return_1h,2))),4)",basis_premium_like|price_like,smooth_mul,L7_ranked_future_return,8,1.0,3,True,0.5639498375469506,0.0351092709633791,True,1.9895349385591536,0.1163356852840772,True,0.041480754525593,0.040880754525593,0.039880754525593,94.93333333333334,A7FFCORE59S03_RANK_LABEL_DIAGNOSTIC_CLUE,698,0.0012714899713467,0.180144935991987,0.0849334113005284,-0.3451760396326917,0.5128939828080229,712,0.0631093457397003,9.62026145886901,3.275346549228042,2.3339895357840192,0.6474719101123596,712,0.0490564366156887,8.176956911677845,3.292025047887713,0.1163356852840772,0.6095505617977528,712,0.041880754525593,6.63870011842834,1.9895349385591536,0.9639646036369376,0.601123595505618,0.0,46.316804688046055,skel_bb02868db9f6b779,0.9942545245619075,1.0,s03,False,True
a7ff24r_72a9f6f08ba53245,"Mean(Mul(premium_close_bps,trade_return_1h),4)",basis_premium_like|price_like,smooth_mul,L7_ranked_future_return,8,1.0,3,True,0.4961118029639703,0.0222397667907674,True,1.914175028514316,0.735719591333122,True,0.0354027197448501,0.0348027197448501,0.0338027197448501,94.93333333333334,A7FFCORE59S03_RANK_LABEL_DIAGNOSTIC_CLUE,709,0.007516105290259,1.2245572326923566,0.1820969977729689,-0.9030923262034,0.5458392101551481,712,0.0404858346582802,6.800996659282977,2.8503736421924826,0.775699011225131,0.6081460674157303,712,0.0344556841029146,5.698499151622257,1.914175028514316,0.735719591333122,0.5674157303370787,712,0.0358027197448501,5.7931478042274245,2.2051008236524234,0.7987377718272425,0.5842696629213483,0.0,40.30660794188623,skel_356a5f3fab58eb27,0.997701809824763,0.9081125827814568,s03,False,True
a7ff24r_26179c8281ae2592,realized_vol_168h,volatility_like,single,L7_ranked_future_return,1,-1.0,3,True,0.8794980260372742,0.0347141734919899,True,2.586084465755415,2.586084465755415,True,0.03575368889404,0.03515368889404,0.03415368889404,95.86666666666666,A7FFCORE59S03_RANK_LABEL_DIAGNOSTIC_CLUE,719,-0.0361796862926904,-3.863790256067084,-3.863790256067084,-3.863790256067084,0.4297635605006954,719,-0.0245258493020141,-2.586084465755415,-2.586084465755415,-2.586084465755415,0.4492350486787204,719,-0.0289143389738834,-4.087612149928399,-4.087612149928399,-4.087612149928399,0.4255910987482614,719,-0.03615368889404,-4.955279609354727,-4.955279609354727,-4.955279609354727,0.4172461752433936,0.0,40.2741908680028,skel_ca36cd3eaf5a3a94,0.8273484630853203,1.0,s03,False,True
a7ff24r_008e137f7aeace43,CSRank(realized_vol_24h),volatility_like,single,L7_ranked_future_return,1,-1.0,3,True,0.939507952084472,0.0310903936794931,True,2.209086741167302,2.209086741167302,True,0.0341866816051099,0.0335866816051099,0.0325866816051099,95.86666666666666,A7FFCORE59S03_RANK_LABEL_DIAGNOSTIC_CLUE,719,-0.0424399081800855,-4.4954110481982426,-4.4954110481982426,-4.4954110481982426,0.4186369958275382,719,-0.0204831330809251,-2.209086741167302,-2.209086741167302,-2.209086741167302,0.4506258692628651,719,-0.0265493805697213,-3.475388165170086,-3.475388165170086,-3.475388165170086,0.4297635605006954,719,-0.0345866816051099,-4.75172010738194,-4.75172010738194,-4.75172010738194,0.4381084840055633,0.0,38.647173653025504,skel_f6a3f0b03e9258f2,0.8273484630853203,1.0,s03,False,True
a7ff24r_de4d4f32c64589a1,"Sub(CSRank(Delta(mark_index_basis_bps,1)),CSRank(ZScore(Mean(premium_close_bps,4))))",basis_premium_like|basis_premium_like,spread_rank,L7_ranked_future_return,4,-1.0,3,True,0.5914770770538801,0.013675398215159,True,2.109830089098434,2.9796278425507605,True,0.0241413446176146,0.0235413446176146,0.0225413446176146,95.46666666666668,A7FFCORE59S03_RANK_LABEL_DIAGNOSTIC_CLUE,713,-0.0155883910694131,-2.788821275003352,-1.527806175404354,-1.6865627382902098,0.4474053295932679,716,-0.0323265332709074,-6.233317414733321,-2.793987475211475,-4.489323861586918,0.4036312849162011,716,-0.0262543086827304,-4.842136703888993,-2.459946799312795,-3.2190332738757546,0.435754189944134,716,-0.0245413446176146,-4.431304026950514,-2.109830089098434,-2.9796278425507605,0.4245810055865922,0.0,28.949867540560813,skel_af8c1327eb17d836,0.9988509049123816,0.9870817754769438,s03,False,True
a7ff24r_fad5886189793630,"Delta(mark_index_basis_bps,8)",basis_premium_like,single,L7_ranked_future_return,8,-1.0,3,True,0.4349863943498333,0.006139786204744,True,1.1302997995976811,2.1466785295808197,True,0.018661378355181,0.018061378355181,0.017061378355181,94.93333333333334,A7FFCORE59S03_RANK_LABEL_DIAGNOSTIC_CLUE,704,-0.0060539476799242,-1.1050856591970948,-0.5560711423288955,-1.3969458407813686,0.4659090909090909,712,-0.0191363172336662,-3.774129548753277,-1.6204187360639115,-2.1466785295808197,0.4634831460674157,712,-0.0265837949958385,-5.037381019007786,-1.8221877870646277,-3.303521973237602,0.4199438202247191,712,-0.019061378355181,-3.4098496309808173,-1.1302997995976811,-2.239565628477679,0.4536516853932584,0.0,23.626391960831192,skel_1d39996e97d5ace0,0.9974145360528583,0.9976688508064516,s03,False,True
a7ff24r_817da4d95ed79356,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,smooth_mul,L7_ranked_future_return,1,-1.0,3,True,0.8582842465330518,0.0131867981507237,True,2.332968508012553,2.332968508012553,True,0.0128960194199763,0.0122960194199763,0.0112960194199763,95.86666666666666,A7FFCORE59S03_RANK_LABEL_DIAGNOSTIC_CLUE,713,-0.0015698048153342,-0.2963620364683244,-0.2963620364683244,-0.2963620364683244,0.4936886395511921,719,-0.0130355625096584,-2.5842798534465894,-2.5842798534465894,-2.5842798534465894,0.4534075104311544,719,-0.0165989768454128,-2.958802457535635,-2.958802457535635,-2.958802457535635,0.4714881780250348,719,-0.0132960194199763,-2.332968508012553,-2.332968508012553,-2.332968508012553,0.4436717663421418,0.0,17.43773517344325,skel_23144da521f368b4,0.9979890835966676,1.0,s03,False,True
a7ff24r_74be3a1393fe5747,"Mean(Mul(ZScore(Mean(realized_vol_24h,4)),trade_return_1h),4)",price_like|volatility_like,smooth_mul,L7_ranked_future_return,1,-1.0,3,True,0.8408444561523264,0.0117057513006748,True,1.0734064709864926,1.0734064709864926,True,0.0065852515067222,0.0059852515067222,0.0049852515067222,95.86666666666666,A7FFCORE59S03_RANK_LABEL_DIAGNOSTIC_CLUE,713,-0.0261505084151472,-3.448438638256058,-3.448438638256058,-3.448438638256058,0.4544179523141655,719,-0.0082831092566836,-1.0734064709864926,-1.0734064709864926,-1.0734064709864926,0.4840055632823365,719,-0.0233558858754442,-3.543584225938688,-3.543584225938688,-3.543584225938688,0.4603616133518776,719,-0.0069852515067222,-1.0802958254976114,-1.0802958254976114,-1.0802958254976114,0.4700973574408901,0.0,11.144407050569972,skel_1717bdff259036b1,0.8256248204538925,0.9993113546740896,s03,False,True
a7ff24r_3c67ad4c348bba31,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(ZScore(Mean(realized_vol_168h,4))))",basis_premium_like|volatility_like,spread_rank,L7_ranked_future_return,24,1.0,3,True,0.8319402544679423,0.0736923760473509,True,1.1810879926649367,0.4340163836201323,True,0.0721438767161558,0.0715438767161558,0.0705438767161558,92.8,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,685,0.0591454539310378,6.794922075873522,1.4424682207142827,0.54895215239404,0.6467153284671533,696,0.0492979211414915,5.3594445428079,1.1810879926649367,0.4340163836201323,0.5617816091954023,696,0.0713191541855334,9.80602674007155,1.8730739528860068,0.8615038041352203,0.6336206896551724,696,0.0725438767161558,9.54633399641274,2.014175484451972,1.1023806246930865,0.6522988505747126,0.0,76.71193646168787,skel_f4061a64df347a31,0.8241884515943695,0.9884251190891136,s04,False,True
a7ff24r_f71d4c2645b1f21b,"Clip(ZScore(trade_return_1h),-3,3)",price_like,single,L7_ranked_future_return,1,-1.0,3,True,0.2543170677185504,0.021627469744429,True,5.828584491638501,5.828584491638501,True,0.0704109117097295,0.0698109117097295,0.0688109117097295,95.86666666666666,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,719,-0.0726950851233709,-9.424357982121402,-9.424357982121402,-9.424357982121402,0.3588317107093185,719,-0.0413885592568007,-5.828584491638501,-5.828584491638501,-5.828584491638501,0.3810848400556328,719,-0.0615908880403838,-9.313300191045904,-9.313300191045904,-9.313300191045904,0.344923504867872,719,-0.0708109117097295,-10.603270120559912,-10.603270120559912,-10.603270120559912,0.3337969401947149,0.0,75.55659464201096,skel_8a3e91f81074ce44,0.9994254524561909,1.0,s04,False,True
a7ff24r_fa589cfab1b7ea13,CSRank(trade_return_1h),price_like,single,L7_ranked_future_return,1,-1.0,3,True,0.2543170677185504,0.021627469744429,True,5.828584491638501,5.828584491638501,True,0.0704109117097295,0.0698109117097295,0.0688109117097295,95.86666666666666,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,719,-0.0726950851233709,-9.424357982121402,-9.424357982121402,-9.424357982121402,0.3588317107093185,719,-0.0413885592568007,-5.828584491638501,-5.828584491638501,-5.828584491638501,0.3810848400556328,719,-0.0615908880403838,-9.313300191045904,-9.313300191045904,-9.313300191045904,0.344923504867872,719,-0.0708109117097295,-10.603270120559912,-10.603270120559912,-10.603270120559912,0.3337969401947149,0.0,75.55659464201096,skel_f6a3f0b03e9258f2,0.9994254524561909,1.0,s04,False,True
a7ff24r_8ebedefc7d746058,trade_return_1h,price_like,single,L7_ranked_future_return,1,-1.0,3,True,0.3074057813136793,0.021627469744429,True,5.828584491638501,5.828584491638501,True,0.0704109117097295,0.0698109117097295,0.0688109117097295,95.86666666666666,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,719,-0.0726950851233709,-9.424357982121402,-9.424357982121402,-9.424357982121402,0.3588317107093185,719,-0.0413885592568007,-5.828584491638501,-5.828584491638501,-5.828584491638501,0.3810848400556328,719,-0.0615908880403838,-9.313300191045904,-9.313300191045904,-9.313300191045904,0.344923504867872,719,-0.0708109117097295,-10.603270120559912,-10.603270120559912,-10.603270120559912,0.3337969401947149,0.0,75.50350592841583,skel_ca36cd3eaf5a3a94,0.9994254524561909,0.9644503928331896,s04,False,True
a7ff24r_23dbbce9866b4b2b,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,8)))",basis_premium_like|basis_premium_like,mul,L7_ranked_future_return,8,-1.0,3,True,0.4283296174421616,0.0304128303162713,True,1.1632358556964433,2.1887236710035496,True,0.0441284865272576,0.0435284865272576,0.0425284865272575,94.93333333333334,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,705,-0.0104802830312582,-1.9267320726717212,-0.633475615723189,-1.7333668895329537,0.4851063829787234,712,-0.0386062831616729,-7.699155987560186,-2.989259541668818,-3.540331061023309,0.3946629213483146,712,-0.0191403811641697,-3.259539735503049,-1.1632358556964433,-2.1887236710035496,0.4592696629213483,712,-0.0445284865272576,-7.756847972100923,-2.7719820217367306,-3.6496895087552,0.3806179775280899,0.0,49.10015690981544,skel_a2f58ee62d9e7ad2,0.997701809824763,0.9873938237834724,s04,False,True
a7ff24r_1c91a6c5157d4a4a,"Mul(Mean(premium_close_bps,12),trade_return_1h)",basis_premium_like|price_like,mul,L7_ranked_future_return,1,1.0,3,True,0.3210516973743857,0.0220532625696047,True,4.434091937667554,4.434091937667554,True,0.0416154454256723,0.0410154454256723,0.0400154454256723,95.86666666666666,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,708,0.0262782976302573,3.794738380282977,3.794738380282977,3.794738380282977,0.5677966101694916,719,0.0278211552072817,4.434091937667554,4.434091937667554,4.434091937667554,0.5813630041724618,719,0.0467490939783185,7.734056394961123,7.734056394961123,7.734056394961123,0.6133518776077886,719,0.0420154454256723,6.3912139394148975,6.3912139394148975,6.3912139394148975,0.6036161335187761,0.0,46.69439372829791,skel_0994b3a36a4d53ba,0.9962654409652398,0.9477304402153018,s04,False,True
a7ff24r_1cbf807483224897,"Mul(Mean(mark_index_basis_bps,8),Sign(trade_return_1h))",basis_premium_like|price_like,gated_sign,L7_ranked_future_return,1,1.0,3,True,0.5919002458773621,0.0137730713193595,True,2.5891038682642478,2.5891038682642478,True,0.0332299619690179,0.0326299619690179,0.0316299619690179,95.86666666666666,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,712,0.0094413233458177,1.592737070852952,1.592737070852952,1.592737070852952,0.5252808988764045,719,0.0142358897710297,2.5891038682642478,2.5891038682642478,2.5891038682642478,0.5285118219749653,719,0.0263393843936481,4.713975458297902,4.713975458297902,4.713975458297902,0.5869262865090403,719,0.0336299619690179,5.742568560404771,5.742568560404771,5.742568560404771,0.5938803894297635,0.0,38.03806172314058,skel_136259b72205469f,0.9974145360528583,0.9643787202380952,s04,False,True
