candidate_id,family,candidate_recent_ann_10bps_lag0,max_control_recent_ann_10bps_lag0,control_research_like_count,dominance_clean,expression,horizon,raw_validation_2025H1_ann_10bps_lag0,raw_recent_2025H2_2026Apr_ann_10bps_lag0,raw_recent_2025H2_2026Apr_ann_20bps_lag0,raw_recent_2025H2_2026Apr_ann_10bps_lag1,reject_reasons
a7ad1_F3_cross_symbol_relative_strength_24_f6abf388e45c,F3_cross_symbol_relative_strength,7.331314531733651,4.590384508415423,1,False,CrossSymbolRank(open_interest_value_zscore_168h),24,3.0291958518054862,7.331314531733651,6.01158178905551,7.041375955453643,;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_48e6f7e4cc77,F2_metrics_crowding_oi_interaction,7.268565380594423,4.934350120712642,1,False,"Mul(ZScore(open_interest_zscore_168h),Rank(ret_24))",24,7.580964550359234,7.268565380594423,5.3418024105762125,6.892517783891567,;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_5304ba3e486b,F2_metrics_crowding_oi_interaction,6.215681598656131,0.5433011233854919,1,False,"Mul(ZScore(open_interest_zscore_168h),Rank(premium_index))",48,3.410069018581552,6.215681598656131,1.5214017348752216,5.930122390341763,;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_c8c698935a31,F2_metrics_crowding_oi_interaction,5.022223411173398,7.751427922886359,1,False,"Mul(ZScore(open_interest_change_24h),Rank(realized_vol_24))",24,9.126064220099394,5.022223411173398,3.080851379015051,4.329237610493699,;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_105456a9a4c3,F2_metrics_crowding_oi_interaction,4.986417251913694,8.036774992722542,1,False,"Mul(ZScore(open_interest_change_24h),Rank(ret_24))",24,9.317082467563,4.986417251913694,2.58766692955114,4.49819673618752,;negative_control_not_dominated
a7ad1_F1_funding_residual_controls_48_f6d22df8b339,F1_funding_residual_controls,3.50602737021566,2.0258640361304887,1,False,Neg(Rank(funding_rate_persistence_3)),48,6.275856877499447,3.50602737021566,2.306804497494383,3.7012670981237674,;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_f10dc23e99f5,F2_metrics_crowding_oi_interaction,3.484746618391605,8.271623659357974,1,False,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(realized_vol_24))",48,-2.5226276385514383,3.484746618391605,1.9145736268164704,3.626649144059322,raw_validation_nonpositive;negative_control_not_dominated
a7ad1_F3_cross_symbol_relative_strength_48_56c2e12ee4d4,F3_cross_symbol_relative_strength,1.8373311060054225,2.371787503088843,1,False,CrossSymbolRank(quote_volume_mean_24),48,14.900104216099756,1.8373311060054225,1.7049252215024968,1.927546746950368,;negative_control_not_dominated
a7ad1_F3_cross_symbol_relative_strength_24_56c2e12ee4d4,F3_cross_symbol_relative_strength,-0.5519718417314363,1.31192008300013,1,False,CrossSymbolRank(quote_volume_mean_24),24,8.075632759468236,-0.5519718417314363,-0.6843777262343617,-0.5354526900457907,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F1_funding_residual_controls_24_f6d22df8b339,F1_funding_residual_controls,-0.6942325228745073,2.7096776138350243,1,False,Neg(Rank(funding_rate_persistence_3)),24,2.7241375911639643,-0.6942325228745073,-1.893455395595787,-0.3906003755114812,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F1_funding_residual_controls_48_aa310d8392f3,F1_funding_residual_controls,-1.3325145142549537,1.6974018934982322,1,False,Neg(Rank(latest_known_funding_rate)),48,0.471771002705626,-1.3325145142549537,-2.297675004805372,-1.1196100361586463,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F4_volatility_liquidity_capped_24_4c499e2fe4fc,F4_volatility_liquidity_capped,-2.968829198483752,1.3565984855837134,1,False,"Mul(Neg(Rank(quote_volume_mean_24)),Rank(realized_vol_24))",24,-4.605686604177901,-2.968829198483752,-3.774944554933769,-3.006610563706105,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F1_funding_residual_controls_24_aa310d8392f3,F1_funding_residual_controls,-3.1058863965927337,1.1755654154918993,1,False,Neg(Rank(latest_known_funding_rate)),24,-0.1598791576863907,-3.1058863965927337,-4.07104688714315,-3.0704099347694798,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F4_volatility_liquidity_capped_24_dfa4e2980df0,F4_volatility_liquidity_capped,-3.8575479661655847,0.7959377105679513,1,False,"Mul(Neg(Rank(number_of_trades)),Rank(realized_vol_24))",24,-4.8397420692267685,-3.8575479661655847,-5.388353093964398,-3.845976542856736,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F4_volatility_liquidity_capped_24_ae2576ee8bff,F4_volatility_liquidity_capped,-4.246070139685733,0.9275071020772184,1,False,"Mul(Neg(Rank(quote_asset_volume)),Rank(realized_vol_24))",24,-5.164881513544389,-4.246070139685733,-5.905351658489988,-4.188362235529362,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F1_funding_residual_controls_48_c8af164c8615,F1_funding_residual_controls,-5.904473115658217,3.50602737021566,1,False,Rank(funding_rate_persistence_3),48,-8.485504580841896,-5.904473115658217,-7.103695988379494,-6.099712843566322,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F4_volatility_liquidity_capped_48_4c499e2fe4fc,F4_volatility_liquidity_capped,-8.939029375946681,7.3267986630466435,1,False,"Mul(Neg(Rank(quote_volume_mean_24)),Rank(realized_vol_24))",48,-3.2286479101102423,-8.939029375946681,-9.745144732396698,-9.090812300985526,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F4_volatility_liquidity_capped_48_ae2576ee8bff,F4_volatility_liquidity_capped,-9.781711490619076,6.46314845301056,1,False,"Mul(Neg(Rank(quote_asset_volume)),Rank(realized_vol_24))",48,-3.3688495845184168,-9.781711490619076,-11.44099300942333,-9.850343847821986,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F4_volatility_liquidity_capped_24_c644abec893b,F4_volatility_liquidity_capped,-10.89360417175781,8.382376550660727,1,False,"Mul(Neg(Rank(open_interest_value_zscore_168h)),Rank(realized_vol_24))",24,-6.872026913057919,-10.89360417175781,-12.149217982306352,-10.59666627777669,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F4_volatility_liquidity_capped_48_c644abec893b,F4_volatility_liquidity_capped,-18.76185738729611,16.250629766199033,1,False,"Mul(Neg(Rank(open_interest_value_zscore_168h)),Rank(realized_vol_24))",48,-9.915022745331964,-18.76185738729611,-20.017471197844653,-18.56919019129889,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_df959f20337c,F2_metrics_crowding_oi_interaction,11.155504699939865,12.570377806086976,0,False,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-3.4753620093312194,11.155504699939865,9.49367858329945,11.216493014343165,raw_validation_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_bd7f27054e3d,F2_metrics_crowding_oi_interaction,9.700546238327188,11.048614896834607,0,False,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,-5.855537610847467,9.700546238327188,8.105720946627114,9.75986174899912,raw_validation_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_026dae3232b6,F2_metrics_crowding_oi_interaction,9.127059337577554,11.808992919471264,0,False,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.2085646078658476,9.127059337577554,7.267485675296657,9.292370099434253,;negative_control_not_dominated
a7ad1_F4_volatility_liquidity_capped_48_9de0a97808d4,F4_volatility_liquidity_capped,7.3267986630466435,9.430668738847844,0,False,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_24))",48,1.70678305463106,7.3267986630466435,6.520683306596623,7.47858158808549,;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_0860c4f1ca07,F2_metrics_crowding_oi_interaction,6.674113782911828,2.8727270118037693,0,True,"Mul(ZScore(open_interest_value_zscore_168h),Rank(premium_index))",24,-2.218235136880437,6.674113782911828,1.850935462461302,6.347423343761304,raw_validation_nonpositive
a7ad1_F4_volatility_liquidity_capped_48_e07b6322525c,F4_volatility_liquidity_capped,6.46314845301056,9.537550569852783,0,False,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",48,0.2379491885411067,6.46314845301056,4.803866934206303,6.531780810213473,;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_713d50344766,F2_metrics_crowding_oi_interaction,6.442833516992332,1.1240716718042914,0,True,"Mul(ZScore(open_interest_change_24h),Rank(mark_index_ratio))",24,-3.4989361958332896,6.442833516992332,1.3030279631867572,6.118460040994705,raw_validation_nonpositive
a7ad1_F2_metrics_crowding_oi_interaction_24_a0589f0c7d54,F2_metrics_crowding_oi_interaction,6.341095586306531,2.316698682372016,0,True,"Mul(ZScore(open_interest_value_zscore_168h),Rank(mark_index_ratio))",24,-1.488062043695494,6.341095586306531,1.8464596489680285,5.985336634309737,raw_validation_nonpositive
a7ad1_F3_cross_symbol_relative_strength_24_c8a1eca0553f,F3_cross_symbol_relative_strength,6.195876340788714,3.533606655627496,0,True,"Mul(CrossSymbolRank(ret_24),CrossSymbolRank(open_interest_value_zscore_168h))",24,-2.4330304304966224,6.195876340788714,4.059651218966896,5.697229213605156,raw_validation_nonpositive
a7ad1_F4_volatility_liquidity_capped_48_c1f41d6f4381,F4_volatility_liquidity_capped,6.118867548001134,9.17640154509686,0,False,"Mul(Rank(number_of_trades),Rank(realized_vol_24))",48,-0.724938754378927,6.118867548001134,4.588062420202317,6.183607736133449,raw_validation_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_2305747e3836,F2_metrics_crowding_oi_interaction,5.653821494001827,0.5731528713326178,0,True,"Mul(ZScore(open_interest_change_24h),Rank(premium_index))",24,-3.8496982716908126,5.653821494001827,0.1926260961228131,4.989873573943028,raw_validation_nonpositive
a7ad1_F2_metrics_crowding_oi_interaction_48_bdfbb3c765e1,F2_metrics_crowding_oi_interaction,5.562299833962804,13.918898206436795,0,False,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(ret_24))",48,0.563562223539709,5.562299833962804,3.414279503586008,5.860904955452414,;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_48_2c0af9a958df,F0_low_turnover_price_basis,4.0064065509529865,-11.925804416842782,0,True,"Mul(Rank(ret_24),ZScore(premium_index))",48,-24.43833868657594,4.0064065509529865,-4.867765838196256,4.317639987113806,raw_validation_nonpositive;cost20_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F2_metrics_crowding_oi_interaction_24_d7481036181c,F2_metrics_crowding_oi_interaction,3.889846833209892,-0.9072178922922562,0,True,"Mul(ZScore(open_interest_zscore_168h),Rank(mark_index_ratio))",24,0.9225364131755678,3.889846833209892,-0.489042194558102,3.714052653825561,cost20_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_48_85c297a2ba4a,F0_low_turnover_price_basis,3.083210965645058,4.107720224276748,0,False,Rank(realized_vol_24),48,-7.551731438230972,3.083210965645058,2.1218466906998783,3.018097689427377,raw_validation_nonpositive;negative_control_not_dominated
a7ad1_F3_cross_symbol_relative_strength_48_00b4dee2a51f,F3_cross_symbol_relative_strength,3.083210965645058,4.107720224276748,0,False,CrossSymbolRank(realized_vol_24),48,-7.551731438230972,3.083210965645058,2.1218466906998783,3.018097689427377,raw_validation_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_5304ba3e486b,F2_metrics_crowding_oi_interaction,2.8232100984593105,-1.3750255219113516,0,True,"Mul(ZScore(open_interest_zscore_168h),Rank(premium_index))",24,-0.7850257549259714,2.8232100984593105,-1.871069765321599,2.695649829020005,raw_validation_nonpositive;cost20_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_48_359a3692e866,F0_low_turnover_price_basis,2.2449836841758755,-10.465556873347568,0,True,"Mul(Rank(realized_vol_24),ZScore(premium_index))",48,-20.05512801672224,2.2449836841758755,-6.471113187765158,2.4526827707883267,raw_validation_nonpositive;cost20_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F2_metrics_crowding_oi_interaction_24_df959f20337c,F2_metrics_crowding_oi_interaction,2.083492959151964,7.407183037841452,0,False,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-0.4911461100621459,2.083492959151964,0.4216668425115514,2.1769483416550197,raw_validation_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_24_359a3692e866,F0_low_turnover_price_basis,1.921348051465252,-8.235077760484874,0,True,"Mul(Rank(realized_vol_24),ZScore(premium_index))",24,-17.998580752441743,1.921348051465252,-6.794748820475776,2.60305042614205,raw_validation_nonpositive;cost20_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F2_metrics_crowding_oi_interaction_48_595591035309,F2_metrics_crowding_oi_interaction,1.8209969791154916,0.7235668915735799,0,True,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(premium_index))",48,-4.554461130337801,1.8209969791154916,-2.971057583728091,1.5902633636057903,raw_validation_nonpositive;cost20_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F2_metrics_crowding_oi_interaction_24_bd7f27054e3d,F2_metrics_crowding_oi_interaction,1.7787739743618094,6.361021011009627,0,False,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.2014396655207875,1.7787739743618094,0.1839486826617333,1.912056873039537,raw_validation_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_24_2c0af9a958df,F0_low_turnover_price_basis,1.4778492062234272,-6.2636397502634935,0,True,"Mul(Rank(ret_24),ZScore(premium_index))",24,-19.38877380450886,1.4778492062234272,-7.396323182925818,2.537691814078588,raw_validation_nonpositive;cost20_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F4_volatility_liquidity_capped_24_9de0a97808d4,F4_volatility_liquidity_capped,1.3565984855837134,4.311836255651264,0,False,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_24))",24,3.0838217486987163,1.3565984855837134,0.5504831291336938,1.394379850806069,;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_48_fa07e78012ef,F0_low_turnover_price_basis,1.332279551033604,11.684839768066606,0,False,Rank(ret_24),48,-4.678796815787679,1.332279551033604,-1.2525513163863045,1.571281438032404,raw_validation_nonpositive;cost20_recent_nonpositive;negative_control_not_dominated
a7ad1_F3_cross_symbol_relative_strength_48_af78de0fcc28,F3_cross_symbol_relative_strength,1.332279551033604,11.684839768066606,0,False,CrossSymbolRank(ret_24),48,-4.678796815787679,1.332279551033604,-1.2525513163863045,1.571281438032404,raw_validation_nonpositive;cost20_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_24_7d2dc5ca46f5,F0_low_turnover_price_basis,1.1967962489515225,-9.203142713097478,0,True,"Mul(Rank(realized_vol_24),ZScore(mark_index_ratio))",24,-17.052287276230736,1.1967962489515225,-7.242120585182765,1.8071132878048852,raw_validation_nonpositive;cost20_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F1_funding_residual_controls_24_74ffff8ea074,F1_funding_residual_controls,1.1755654154918993,-2.575689835269581,0,True,Rank(latest_known_funding_rate),24,-1.670972320851773,1.1755654154918993,0.2104049249414815,1.1400889536686447,raw_validation_nonpositive;residual_core4_recent_nonpositive
a7ad1_F2_metrics_crowding_oi_interaction_48_fcd4fea6ff35,F2_metrics_crowding_oi_interaction,1.1309995787313143,0.4458131860696941,0,True,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(mark_index_ratio))",48,-4.386904846577361,1.1309995787313143,-3.419646983397645,0.8853030954791288,raw_validation_nonpositive;cost20_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F4_volatility_liquidity_capped_24_e07b6322525c,F4_volatility_liquidity_capped,0.9275071020772184,3.017904743094729,0,False,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",24,2.0339811175670777,0.9275071020772184,-0.7317744167270397,0.8697991979208476,cost20_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_24_85c297a2ba4a,F0_low_turnover_price_basis,0.813733441520221,1.201761555118857,0,False,Rank(realized_vol_24),24,-2.153877361288252,0.813733441520221,-0.1476308334249549,0.8169478699658161,raw_validation_nonpositive;cost20_recent_nonpositive;negative_control_not_dominated
a7ad1_F3_cross_symbol_relative_strength_24_00b4dee2a51f,F3_cross_symbol_relative_strength,0.813733441520221,1.201761555118857,0,False,CrossSymbolRank(realized_vol_24),24,-2.153877361288252,0.813733441520221,-0.1476308334249549,0.8169478699658161,raw_validation_nonpositive;cost20_recent_nonpositive;negative_control_not_dominated
a7ad1_F4_volatility_liquidity_capped_24_c1f41d6f4381,F4_volatility_liquidity_capped,0.7959377105679513,2.8801864605577965,0,False,"Mul(Rank(number_of_trades),Rank(realized_vol_24))",24,1.908793529896829,0.7959377105679513,-0.7348674172308628,0.7843662872591044,cost20_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_48_7d2dc5ca46f5,F0_low_turnover_price_basis,0.5355124304184881,-13.599406189974935,0,True,"Mul(Rank(realized_vol_24),ZScore(mark_index_ratio))",48,-18.03979911244024,0.5355124304184881,-7.903404403715803,0.9408096071255572,raw_validation_nonpositive;cost20_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F2_metrics_crowding_oi_interaction_24_026dae3232b6,F2_metrics_crowding_oi_interaction,0.3675939726181948,6.943613654315813,0,False,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,1.543782369566843,0.3675939726181948,-1.4919796896627016,0.5578041127993559,cost20_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_24_fa07e78012ef,F0_low_turnover_price_basis,0.0319658398208939,-1.7393458323477633,0,True,Rank(ret_24),24,-4.371526402317228,0.0319658398208939,-2.5528650275990152,-0.2579720176240045,raw_validation_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F3_cross_symbol_relative_strength_24_af78de0fcc28,F3_cross_symbol_relative_strength,0.0319658398208939,-1.7393458323477633,0,True,CrossSymbolRank(ret_24),24,-4.371526402317228,0.0319658398208939,-2.5528650275990152,-0.2579720176240045,raw_validation_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F1_funding_residual_controls_12_74ffff8ea074,F1_funding_residual_controls,0.0303352943016139,-1.4869783562355825,0,True,Rank(latest_known_funding_rate),12,-1.8779179973925844,0.0303352943016139,-0.9348251962488032,0.1823349101715775,raw_validation_nonpositive;cost20_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_48_27d6652ef160,F0_low_turnover_price_basis,-0.1019059124009531,-11.248007214868064,0,True,"Mul(Rank(ret_24),ZScore(mark_index_ratio))",48,-20.826097832992907,-0.1019059124009531,-8.519434660962446,0.1355266177968272,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_12_85c297a2ba4a,F0_low_turnover_price_basis,-0.1317900894914296,0.0201029847344502,0,False,Rank(realized_vol_24),12,-1.67499615357331,-0.1317900894914296,-1.0931543644366062,-0.2401302410100353,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
