source_blueprint_id,blueprint_id,horizon_h,variant,split,formula,n_obs,net_mean,net_median,sharpe,sortino,nonoverlap_median_sortino,nonoverlap_floor_sortino,nonoverlap_median_sharpe,nonoverlap_floor_sharpe,max_drawdown,positive_rate,avg_cost,avg_turnover,ic_mean,rankic_mean,capacity_proxy_median_quote_volume,lagged_fields,lag_hours,lag_target,orientation,train_orientation_pos_net_mean_24h,train_orientation_neg_net_mean_24h,max_control_floor_sortino,max_control_sortino,control_floor_ratio,lag_gate_pass
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,original,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.0003613881649370003,0.0002897436303712433,8.909522767996698,14.49653606346939,14.566881391704218,13.860917169314126,8.953013844935246,8.553021390752932,-0.04291771748923734,0.571969696969697,5.520268561533524e-05,0.11040537123067048,0.03274247048619525,0.04081678693593982,10595217.140214812,,0,none,-1.0,-0.0005165101917440652,0.00044228179281233915,10.998499906120557,15.032625428224696,0.7934900534915174,True
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag1h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.0002878314433392679,0.00023744432567916477,7.168846855734694,11.025773704069673,10.389336438911904,8.182573440896292,6.754701155133095,5.543474112533005,-0.04615053561216409,0.5795454545454546,5.519471899489771e-05,0.11038943798979542,0.027415725988640206,0.032848773785063234,10741753.7386536,funding_rate_delta_state_24h|open_interest_value_last,1,all_risk,-1.0,-0.0005084216454865258,0.0004341991017792606,12.089192435906636,14.292952914015707,1.4774315835022223,False
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag2h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00023289935962561938,0.0002608669291523085,5.839078108322363,8.820969164095542,8.609694231675807,6.222511439908078,5.74552018316675,4.157892936612268,-0.04687498571609716,0.5416666666666666,5.5187425733157975e-05,0.11037485146631594,0.023325574341439673,0.027709316507457223,10363306.411067553,funding_rate_delta_state_24h|open_interest_value_last,2,all_risk,-1.0,-0.0005020565184315053,0.00042784437577697494,8.507789656487112,13.091480887375601,1.3672597854818558,False
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag8h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00010750947504784372,0.00025556973394847196,2.6199015368344476,3.5896749442061235,3.7398522798060414,1.1149998039664055,2.74937935854307,0.8265761247974084,-0.05501999651552503,0.5568181818181818,5.503557897434645e-05,0.11007115794869289,0.016228458088864584,0.020889275012935395,10519319.29079004,funding_rate_delta_state_24h|open_interest_value_last,8,all_risk,-1.0,-0.0005188442425175322,0.0004446801028213478,5.2926921515669445,6.374182740155858,4.746809939104178,False
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,open_interest_lag1h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00030015676081586603,0.0003028522616912928,7.465289574412058,11.559594327060957,11.33865911152888,8.33800051426851,7.244747332465272,5.623348388555905,-0.04660527081120269,0.5681818181818182,5.5294964311767735e-05,0.11058992862353546,0.02818498426898059,0.03371666544020546,10878795.335366555,open_interest_value_last,1,open_interest,-1.0,-0.0005026641106932264,0.00042850606503726615,10.175832572043257,14.537576366601543,1.220416400146502,False
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,funding_state_lag1h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00034630581169193603,0.00026504256364977155,8.488679953982377,13.747640940652214,13.801787913497407,13.369331322397807,8.455393987166767,8.042524530941256,-0.043220240812552047,0.5606060606060606,5.536180386282497e-05,0.11072360772564994,0.03193434883022375,0.03959802070168217,10505822.58695455,funding_rate_delta_state_24h,1,funding_state,-1.0,-0.000521965446605539,0.00044772297270151754,13.09997017533496,14.376064018039516,0.9798523096954308,True
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,original,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,0.0003875699473966776,0.0007188653810816549,1.8286902038479587,2.4883050761747656,2.8251669655747853,0.47141294321128424,1.8405719708606416,0.3734527925473569,-0.25951417333194327,0.5643939393939394,1.2398544957554867e-06,0.0024797089915109733,0.01798749616320053,0.0023725126912161184,16731880.122240022,,0,none,1.0,0.0001619201518120526,-0.00016582178746046627,0.40999089809726247,2.473323447011782,0.8697064940652408,True
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,all_risk_lag1h,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,0.0003852508932468172,0.0007136051333203434,1.818790003671469,2.4740836447788577,2.6817420482887977,0.390857878834095,1.7445021682674406,0.31076902508781595,-0.25944363298421225,0.5606060606060606,1.2203620731920822e-06,0.0024407241463841644,0.017907301504726938,0.0023419910541505494,16725638.21661615,open_interest_last,1,all_risk,1.0,0.00016074027508053242,-0.0001646506492040635,0.3880838787977487,2.469849871381472,0.9929027910487029,True
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,all_risk_lag2h,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,0.00038338698821187647,0.0007415314497403696,1.809783097859656,2.4609259981229163,2.6231453388040267,0.4290063391146583,1.7018625206907776,0.3407602527315936,-0.25942574176396005,0.5643939393939394,1.2176511485646036e-06,0.0024353022971292074,0.017839857353368287,0.0022684018332840023,16725397.182178035,open_interest_last,2,all_risk,1.0,0.00016038742662295954,-0.00016430299513840117,0.31178973901612533,2.461167387950123,0.7267718692911782,True
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,all_risk_lag8h,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,0.0003889251330603796,0.0007414792870119918,1.8367178437230962,2.501601476935559,2.635895554381692,0.5299594132214381,1.7066188876613164,0.42107026540186654,-0.25827118176282804,0.5643939393939394,1.227594120504752e-06,0.002455188241009504,0.017999159606211672,0.00245720795728321,16667468.354495645,open_interest_last,8,all_risk,1.0,0.00015906153021315417,-0.0001629718135444867,3.8057752071461306,6.176283934359601,7.181257870319073,False
