source_blueprint_id,blueprint_id,horizon_h,variant,split,formula,n_obs,net_mean,net_median,sharpe,sortino,nonoverlap_median_sortino,nonoverlap_floor_sortino,nonoverlap_median_sharpe,nonoverlap_floor_sharpe,max_drawdown,positive_rate,avg_cost,avg_turnover,ic_mean,rankic_mean,capacity_proxy_median_quote_volume,orientation,train_orientation_pos_net_mean_24h,train_orientation_neg_net_mean_24h,max_control_floor_sortino,max_control_sortino,june_control_floor_ratio,june_gate_pass_diagnostic,expression,candidate_role,semantic_pair,motif,skeleton_key
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,original,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.000361388164937,0.0002897436303712,8.909522767996698,14.49653606346939,14.566881391704218,13.860917169314126,8.953013844935246,8.553021390752932,-0.0429177174892373,0.571969696969697,5.520268561533524e-05,0.1104053712306704,0.0327424704861952,0.0408167869359398,10595217.140214812,-1.0,-0.000516510191744,0.0004422817928123,10.998499906120555,15.032625428224696,0.7934900534915174,True,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",source_lag_retest,a7search6_june_survivor,source_lag_retest,accepted_formula_source_lag
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,original,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,0.0003875699473966,0.0007188653810816,1.8286902038479589,2.4883050761747656,2.8251669655747853,0.4714129432112842,1.8405719708606416,0.3734527925473569,-0.2595141733319432,0.5643939393939394,1.2398544957554869e-06,0.0024797089915109,0.0179874961632005,0.0023725126912161,16731880.122240022,1.0,0.000161920151812,-0.0001658217874604,0.4099908980972624,2.473323447011782,0.8697064940652408,True,"Mul(open_interest_last,Mean(premium_close_bps,504))",source_lag_retest,a7search6_june_survivor,source_lag_retest,accepted_formula_source_lag
a7search6_e7ee64f0ef980aca,a7search6_vp_a7search6_e7ee64f0ef980aca_canonical,4,original,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,504),Abs(Mean(top_long_short_account_ratio_last,8)))",264,5.6518588136857565e-05,0.0001028229566211,1.2627198802219288,1.831265034649216,1.5944263507532126,0.2640965536267937,1.0781465163614596,0.1898543127455094,-0.077286248183386,0.5340909090909091,5.384286333525864e-05,0.1076857266705172,0.0127001949513575,0.0331355082101107,9412700.137324924,-1.0,-0.0005362846441579,0.0004749526607198,-3.304720145928849,-0.6572521739705658,-12.513302807422818,True,"SafeDiv(TSRank(open_interest_value_last,504),Abs(Mean(top_long_short_account_ratio_last,8)))",source_lag_retest,a7search6_june_survivor,source_lag_retest,accepted_formula_source_lag
