source_blueprint_id,blueprint_id,horizon_h,variant,split,formula,n_obs,net_mean,net_median,sharpe,sortino,nonoverlap_median_sortino,nonoverlap_floor_sortino,nonoverlap_median_sharpe,nonoverlap_floor_sharpe,max_drawdown,positive_rate,avg_cost,avg_turnover,ic_mean,rankic_mean,capacity_proxy_median_quote_volume,lagged_fields,lag_hours,lag_target,orientation,train_orientation_pos_net_mean_24h,train_orientation_neg_net_mean_24h
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag1h::time_shuffle,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-0.00038163795751751693,-0.00025000000000000006,-10.10776035496946,-12.044914224110979,-12.250929285791802,-14.78748387488884,-10.01036553678885,-13.825289071255424,-0.10005897112587359,0.3939393939393939,0.00032469465998702764,0.6493893199740552,-0.003265661849367173,-0.0018698394229580732,8874890.117994856,funding_rate_delta_state_24h|open_interest_value_last,1,all_risk,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag1h::symbol_shuffle,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-5.218996300058554e-05,-3.0418882978723404e-05,-1.5713066139818401,-2.1658158505683565,-2.4221888139569825,-3.9659550050847825,-1.7388782192399415,-3.0362805652793954,-0.04634232674251482,0.49242424242424243,5.519471899489771e-05,0.11038943798979542,-0.0009559888709445259,0.005029398359725657,11386631.210341562,funding_rate_delta_state_24h|open_interest_value_last,1,all_risk,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag2h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00023289935962561938,0.0002608669291523085,5.839078108322363,8.820969164095542,8.609694231675807,6.222511439908078,5.74552018316675,4.157892936612268,-0.04687498571609716,0.5416666666666666,5.5187425733157975e-05,0.11037485146631594,0.023325574341439673,0.027709316507457223,10363306.411067553,funding_rate_delta_state_24h|open_interest_value_last,2,all_risk,-1.0,-0.0005020565184315053,0.00042784437577697494
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag2h::one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.0001886042385730543,0.000265910958763395,4.751307548970848,7.133351480344951,7.975035515374906,4.395549663087805,5.134750953638147,3.0931160539312166,-0.04513024078501504,0.5416666666666666,5.523955419026898e-05,0.11047910838053795,0.019902767661287304,0.023900146536855297,10543460.277490646,funding_rate_delta_state_24h|open_interest_value_last,2,all_risk,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag2h::stale_168h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00024067996615246816,0.0,7.350048015383416,13.091480887375601,13.733866133263195,8.507789656487112,7.636561255201286,5.101498525855412,-0.04526789629777905,0.4166666666666667,3.240322929967511e-05,0.06480645859935022,0.02199601347124918,0.03276178650857365,6921790.738095047,funding_rate_delta_state_24h|open_interest_value_last,2,all_risk,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag2h::sign_flip,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-0.00034327421109193605,-0.000362985194111858,-8.589098443359479,-10.833950081411073,-10.956091094405526,-12.997492722462917,-8.58019943332448,-10.841930631199062,-0.1306727500723892,0.42424242424242425,5.518742573315797e-05,0.11037485146631594,-0.02332557434143967,-0.027709316507457202,10363306.41106755,funding_rate_delta_state_24h|open_interest_value_last,2,all_risk,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag2h::time_shuffle,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-0.0005051566532563159,-0.00039358694922975125,-15.066504199411064,-16.83943470235851,-19.272344037039325,-22.22554663067538,-18.65606755359871,-22.216885095011005,-0.1274444630676732,0.36742424242424243,0.0003236839039822103,0.6473678079644205,-0.011944562499479016,-0.009385160737435007,9079468.489369016,funding_rate_delta_state_24h|open_interest_value_last,2,all_risk,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag2h::symbol_shuffle,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,8.817796774523134e-05,0.00010119748786453973,2.78000012699701,3.9998198128423557,4.0777295930310915,2.750718245030797,2.8449476341758717,1.8477055757887955,-0.03752191775108171,0.5265151515151515,5.518742573315797e-05,0.11037485146631594,0.008501131332165623,0.01014346928107399,9521446.333904387,funding_rate_delta_state_24h|open_interest_value_last,2,all_risk,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag8h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00010750947504784372,0.00025556973394847196,2.6199015368344476,3.5896749442061235,3.7398522798060414,1.1149998039664055,2.74937935854307,0.8265761247974084,-0.05501999651552503,0.5568181818181818,5.503557897434645e-05,0.11007115794869289,0.016228458088864584,0.020889275012935395,10519319.29079004,funding_rate_delta_state_24h|open_interest_value_last,8,all_risk,-1.0,-0.0005188442425175322,0.0004446801028213478
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag8h::one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00012695510307484919,0.0002828624489919581,3.114559706124573,4.320491831045734,4.944059700270383,1.4447398733938241,3.5209863236385943,1.0494295834756453,-0.05750153448250983,0.553030303030303,5.496738610258809e-05,0.10993477220517618,0.016758654843185044,0.02010928244655374,10434843.161235806,funding_rate_delta_state_24h|open_interest_value_last,8,all_risk,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag8h::stale_168h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.000134263179740634,0.0,3.9496395250099834,6.374182740155858,5.8269646197752705,5.2926921515669445,3.6669941576772116,3.3303541506300056,-0.0629565570562558,0.35984848484848486,3.106570120685755e-05,0.06213140241371509,0.0127594878303082,0.02239258874761748,6584039.124900814,funding_rate_delta_state_24h|open_interest_value_last,8,all_risk,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag8h::sign_flip,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-0.0002175806329965375,-0.0003519830700202053,-5.29994048199458,-7.369855484607726,-7.752068906434201,-8.671708698278298,-5.48465359802674,-6.541227939367263,-0.10313925267120339,0.3977272727272727,5.503557897434644e-05,0.11007115794869288,-0.016228458088864584,-0.02088927501293539,10519319.290790036,funding_rate_delta_state_24h|open_interest_value_last,8,all_risk,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag8h::time_shuffle,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-0.00023271095476969347,-0.00025,-6.456022468374915,-8.113372744171665,-8.318095940123222,-13.766933811763593,-6.364895675539375,-11.99016538183988,-0.06549227039264893,0.4166666666666667,0.0003243678342248598,0.6487356684497196,0.006813983466447269,0.0006756147455346293,9196737.432485536,funding_rate_delta_state_24h|open_interest_value_last,8,all_risk,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,all_risk_lag8h::symbol_shuffle,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,3.854677617427113e-05,0.00015051019969315637,1.3095808991093363,1.7931032641410432,1.1455868605010338,-1.1298750771360637,0.8136733666090454,-0.8440479791853742,-0.043628573635021706,0.5340909090909091,5.503557897434645e-05,0.11007115794869289,0.0069524856181366395,0.011054555165743102,8868319.708706489,funding_rate_delta_state_24h|open_interest_value_last,8,all_risk,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,open_interest_lag1h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00030015676081586603,0.0003028522616912928,7.465289574412058,11.559594327060957,11.33865911152888,8.33800051426851,7.244747332465272,5.623348388555905,-0.04660527081120269,0.5681818181818182,5.5294964311767735e-05,0.11058992862353546,0.02818498426898059,0.03371666544020546,10878795.335366555,open_interest_value_last,1,open_interest,-1.0,-0.0005026641106932264,0.00042850606503726615
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,open_interest_lag1h::one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00024179443674318416,0.0002150296402592521,6.097911963496061,9.272502803490324,9.339408279064788,6.96730093219761,6.1754686339837255,4.64125262905322,-0.047048740223765595,0.5378787878787878,5.530411149615595e-05,0.11060822299231189,0.023837963044504733,0.028411069752025432,11035484.090639655,open_interest_value_last,1,open_interest,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,open_interest_lag1h::stale_168h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.0002769723016254729,0.0,8.229077384974877,14.537576366601543,15.882735762507533,10.175832572043257,8.319448020151073,6.413986476470024,-0.041299672217941175,0.42424242424242425,3.281195588762317e-05,0.06562391177524635,0.025526649223389267,0.03535170425965419,7087662.639958758,open_interest_value_last,1,open_interest,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,open_interest_lag1h::sign_flip,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-0.00041074668943940143,-0.0004275586072992477,-10.195291797770913,-12.53143054483877,-12.196926940235539,-14.799720043914146,-9.866431753327134,-12.469009920875495,-0.13626204585612567,0.3939393939393939,5.5294964311767735e-05,0.11058992862353546,-0.028184984268980588,-0.03371666544020546,10878795.335366545,open_interest_value_last,1,open_interest,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,open_interest_lag1h::time_shuffle,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-0.00036468407094234514,-0.00025,-9.55262036307143,-11.444895482625492,-11.246439326268314,-15.324287632384632,-9.093772010824607,-14.404827827941556,-0.09864232911239801,0.4015151515151515,0.0003246328919743933,0.6492657839487866,-0.00219942062688294,-0.0013867377531343642,8822538.564200949,open_interest_value_last,1,open_interest,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,open_interest_lag1h::symbol_shuffle,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-4.4735328645304565e-05,-6.544270127634462e-06,-1.3472215987569525,-1.8567846381526831,-2.0362338788811734,-3.4723568172769266,-1.4637276690961927,-2.6461289496223865,-0.045417713504687485,0.4962121212121212,5.5294964311767735e-05,0.11058992862353546,-0.00032316371252774856,0.004621758174564904,11397674.380800232,open_interest_value_last,1,open_interest,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,funding_state_lag1h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00034630581169193603,0.00026504256364977155,8.488679953982377,13.747640940652214,13.801787913497407,13.369331322397807,8.455393987166767,8.042524530941256,-0.043220240812552047,0.5606060606060606,5.536180386282497e-05,0.11072360772564994,0.03193434883022375,0.03959802070168217,10505822.58695455,funding_rate_delta_state_24h,1,funding_state,-1.0,-0.000521965446605539,0.00044772297270151754
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,funding_state_lag1h::one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.0002747162090220092,0.0002930032721156836,6.797155127134909,10.377524702687671,9.367971104636528,8.046224351005312,6.162444076759005,5.447294124600343,-0.0464304862910313,0.571969696969697,5.535485165289321e-05,0.11070970330578642,0.026935373712933953,0.03205109988448771,10627299.74361487,funding_rate_delta_state_24h,1,funding_state,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,funding_state_lag1h::stale_168h,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,0.00027333416506644177,0.0,8.162649801928962,14.376064018039516,13.567030390610915,13.09997017533496,7.772100770387951,7.139926117457202,-0.04048142555982859,0.42045454545454547,3.276704841282635e-05,0.0655340968256527,0.024371667899086576,0.033012081573882975,7078762.667761529,funding_rate_delta_state_24h,1,funding_state,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,funding_state_lag1h::sign_flip,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-0.00045702941941758515,-0.00035745698847108225,-11.173963209704477,-13.30216501146599,-13.160463560290697,-14.1141363933898,-10.971505751869032,-11.716979873401028,-0.14271296585999715,0.38257575757575757,5.536180386282497e-05,0.11072360772564994,-0.03193434883022375,-0.039598020701682154,10505822.58695456,funding_rate_delta_state_24h,1,funding_state,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,funding_state_lag1h::time_shuffle,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-0.00038036448450613693,-0.0003290328681339556,-10.076966218553416,-12.02938194705368,-12.20097104997809,-14.60659047736137,-9.982449541375498,-13.483802436504444,-0.09905116180968143,0.38636363636363635,0.0003248723544866973,0.6497447089733945,-0.0027845699471457366,-0.0005300552020216151,9007321.205369698,funding_rate_delta_state_24h,1,funding_state,,,
a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,funding_state_lag1h::symbol_shuffle,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",264,-2.975488887575836e-05,-4.522115204612509e-05,-0.9049065601662397,-1.2643982396603846,-1.1485223946777312,-4.466820764325621,-0.794062907676405,-3.293718757125724,-0.04087314319927726,0.4621212121212121,5.536180386282497e-05,0.11072360772564994,0.0005016245439737709,0.0059359134578875275,10971446.609450238,funding_rate_delta_state_24h,1,funding_state,,,
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,original,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,0.0003875699473966776,0.0007188653810816549,1.8286902038479587,2.4883050761747656,2.8251669655747853,0.47141294321128424,1.8405719708606416,0.3734527925473569,-0.25951417333194327,0.5643939393939394,1.2398544957554867e-06,0.0024797089915109733,0.01798749616320053,0.0023725126912161184,16731880.122240022,,0,none,1.0,0.0001619201518120526,-0.00016582178746046627
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,original::one_bar_lag,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,0.0003858191918337795,0.0006948126017276958,1.8183694935164492,2.473323447011782,2.65059193460208,0.40999089809726247,1.8511894056291025,0.3259441386104057,-0.25986222949370663,0.5606060606060606,1.2431076053084627e-06,0.0024862152106169253,0.017959911687957155,0.0023958547318988833,16725445.715794696,,0,none,,,
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,original::stale_168h,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,1.2171049496454393e-05,0.00043650482096945517,0.05599124399683879,0.07005622301775224,0.14679827779951352,-1.6707479223733217,0.10492450463492356,-1.4011014928332597,-0.2860247344773973,0.5340909090909091,1.1163062920876012e-06,0.0022326125841752023,0.008078396382597337,-0.0033153155297505213,16915516.13771206,,0,none,,,
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,original::sign_flip,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,-0.0003900496563881923,-0.0007221205894149367,-1.8404596400185984,-2.6967904719416875,-2.692420630365473,-5.297392310236168,-1.8601900285521422,-3.690001670593529,-0.33055576894072003,0.3446969696969697,1.2398544957554903e-06,0.0024797089915109803,-0.01798749616320053,-0.0023725126912160998,16731880.122240026,,0,none,,,
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,original::time_shuffle,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,-0.00016069248015275215,-1.8130506091657749e-06,-0.707823930866818,-0.8914859432932474,-0.6388154229725043,-11.148675235060892,-0.4892322819469768,-12.55362205017307,-0.1993099091814825,0.5,0.00021436619020571786,0.42873238041143574,0.008403047386925216,-0.0013921024556272316,15412864.252881087,,0,none,,,
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,original::symbol_shuffle,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,-0.00011596494310443324,0.00015236669987166992,-0.7151680464035526,-0.9128031695355289,-1.310782521670946,-3.291713590898456,-1.082600858870431,-2.7127170909898513,-0.12246667681142298,0.5189393939393939,1.239854495755482e-06,0.0024797089915109638,-0.008150443057907724,-0.013894340981210706,9781087.46937928,,0,none,,,
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,all_risk_lag1h,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,0.0003852508932468172,0.0007136051333203434,1.818790003671469,2.4740836447788577,2.6817420482887977,0.390857878834095,1.7445021682674406,0.31076902508781595,-0.25944363298421225,0.5606060606060606,1.2203620731920822e-06,0.0024407241463841644,0.017907301504726938,0.0023419910541505494,16725638.21661615,open_interest_last,1,all_risk,1.0,0.00016074027508053242,-0.0001646506492040635
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,all_risk_lag1h::one_bar_lag,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,0.00038505044466195657,0.0007108530301970007,1.8160036869923457,2.469849871381472,2.611486807447942,0.3880838787977487,1.7709927920138728,0.3089038174601646,-0.25971916961296027,0.5606060606060606,1.2219536482959579e-06,0.002443907296591916,0.017911802950612284,0.002401478734615466,16725632.00220463,open_interest_last,1,all_risk,,,
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,all_risk_lag1h::stale_168h,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,7.2368866668559995e-06,0.00042469205507776207,0.03326337298389491,0.041604111647290984,0.27961118317770356,-1.620932318655861,0.19949154995472201,-1.3567346346881637,-0.28612785300827015,0.5303030303030303,1.1212384259259858e-06,0.0022424768518519715,0.007940440892743884,-0.0034381622987918656,16912336.147174194,open_interest_last,1,all_risk,,,
a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,all_risk_lag1h::sign_flip,blind_june2026_20260601_20260611,"Mul(open_interest_last,Mean(premium_close_bps,504))",264,-0.0003876916173932056,-0.0007168603416536161,-1.8303793328944498,-2.683277793664769,-2.671636311671107,-5.333871529074251,-1.7622717516916373,-3.7195447392837417,-0.33009478211021914,0.3484848484848485,1.2203620731920935e-06,0.002440724146384187,-0.01790730150472693,-0.002341991054150542,16725638.216616154,open_interest_last,1,all_risk,,,
