source_blueprint_id,blueprint_id,horizon_h,variant,split,formula,n_obs,net_mean,net_median,sharpe,sortino,nonoverlap_median_sortino,nonoverlap_floor_sortino,nonoverlap_median_sharpe,nonoverlap_floor_sharpe,max_drawdown,positive_rate,avg_cost,avg_turnover,ic_mean,rankic_mean,capacity_proxy_median_quote_volume,source_lag_hours,orientation,train_orientation_pos_net_mean_24h,train_orientation_neg_net_mean_24h
a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical,a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical,4,original,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_mean,504)),Abs(global_long_short_account_ratio_last))",264,-0.00013472155439512166,-0.00019305873872715716,-3.4743091774601473,-4.739600364514645,-4.753210250950557,-4.793810142153837,-3.4874697459322057,-3.6362574313009746,-0.06065913422044322,0.4128787878787879,7.200766740431874e-06,0.014401533480863747,-0.013229325108545959,0.0004236051815495736,20068931.970449813,0,1.0,0.0002814183641947883,-0.0003135538593905564
a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical,a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical,4,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_mean,504)),Abs(global_long_short_account_ratio_last))",264,-0.00014342671180187427,-0.0002315541147548523,-3.6679535145844984,-4.980540841043171,-4.923154243948591,-5.290145607111964,-3.6032408415232444,-3.927553452039117,-0.06257138659453731,0.4166666666666667,7.201763661101334e-06,0.014403527322202668,-0.013781633097688945,-0.00024623352230455236,20077718.78767363,1,1.0,0.0002814183641947883,-0.0003135538593905564
a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical,a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical,4,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_mean,504)),Abs(global_long_short_account_ratio_last))",264,-0.00014630551257075602,-0.00022479131952871898,-3.7319890704919185,-5.059565104710265,-5.090959613506685,-5.224508340210377,-3.7770849360402146,-3.992532425174544,-0.06372585857302826,0.4015151515151515,7.205384057216744e-06,0.014410768114433486,-0.013974600758704582,-0.0006168587522922672,20078107.955796607,2,1.0,0.0002814183641947883,-0.0003135538593905564
a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical,a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical,4,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_mean,504)),Abs(global_long_short_account_ratio_last))",264,-0.0001656844525020691,-0.00024144548600318937,-4.179773113045233,-5.616447450825303,-5.6477539286035485,-5.985824154987918,-4.240436059568553,-4.613384382034357,-0.06679808988832336,0.38636363636363635,7.2249027145346035e-06,0.014449805429069207,-0.015351687791409647,-0.0017938679187111926,20076889.606377162,4,1.0,0.0002814183641947883,-0.0003135538593905564
a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical,a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical,4,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_mean,504)),Abs(global_long_short_account_ratio_last))",264,-0.00014342671180187427,-0.0002315541147548523,-3.6679535145844984,-4.980540841043171,-4.923154243948591,-5.290145607111964,-3.6032408415232444,-3.927553452039117,-0.06257138659453731,0.4166666666666667,7.201763661101334e-06,0.014403527322202668,-0.013781633097688945,-0.00024623352230455236,20077718.78767363,1,1.0,,
a7ls30_32f8844234cc65fc,a7ls30_32f8844234cc65fc,4,original,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",264,-0.00015126224316909216,-0.00017236574865931754,-4.26082559550459,-5.587663349339432,-5.433204688490301,-6.554879937810483,-4.103563410044634,-4.948106099287081,-0.0711137762806141,0.45075757575757575,2.2095959595960307e-06,0.004419191919192061,-0.013183636544565175,-0.01096208080575442,19973173.38563902,0,1.0,0.0002653880789540238,-0.0002692539013509266
a7ls30_32f8844234cc65fc,a7ls30_32f8844234cc65fc,4,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",264,-0.00014986838497203653,-0.00017998342201506456,-4.232377595709139,-5.5492857480022995,-5.372939674076521,-6.404070417680269,-4.105839792343568,-4.833451014107202,-0.07084830976257872,0.45075757575757575,2.2178161826600045e-06,0.004435632365320009,-0.01311229106835592,-0.01086655495873588,19975213.428208165,1,1.0,0.0002653880789540238,-0.0002692539013509266
a7ls30_32f8844234cc65fc,a7ls30_32f8844234cc65fc,4,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",264,-0.00014930943578927254,-0.00017850986881229357,-4.229197721895922,-5.543035384177647,-5.339748679581255,-6.552618249256224,-4.060030271849204,-4.9532491324647046,-0.070715374236611,0.45454545454545453,2.2186382049664027e-06,0.004437276409932805,-0.013140268376407464,-0.010889409546455743,19972145.792996712,2,1.0,0.0002653880789540238,-0.0002692539013509266
a7ls30_32f8844234cc65fc,a7ls30_32f8844234cc65fc,4,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",264,-0.00014441460034671742,-0.00016279497736494957,-4.105033829224933,-5.387942235764008,-5.287267518663548,-6.088193414571138,-3.99958354619472,-4.557637371556923,-0.07004707716802783,0.45454545454545453,2.2211042718855943e-06,0.004442208543771188,-0.0129758562130655,-0.010968229815779983,19973442.184120543,4,1.0,0.0002653880789540238,-0.0002692539013509266
a7ls30_32f8844234cc65fc,a7ls30_32f8844234cc65fc,4,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",264,-0.00014986838497203653,-0.00017998342201506456,-4.232377595709139,-5.5492857480022995,-5.372939674076521,-6.404070417680269,-4.105839792343568,-4.833451014107202,-0.07084830976257872,0.45075757575757575,2.2178161826600045e-06,0.004435632365320009,-0.01311229106835592,-0.01086655495873588,19975213.428208165,1,1.0,,
a7ls30_c94e306c3e19bd08,a7ls30_c94e306c3e19bd08,8,original,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,240)),Abs(Mean(account_position_divergence,72)))",264,-0.0002542403316224929,-0.0003596187041664,-3.8905410216499825,-5.263353389162045,-5.5711608272827995,-6.616725176127797,-4.000819657332478,-4.94743816456611,-0.12813659857447246,0.4015151515151515,2.432364004629695e-06,0.00486472800925939,-0.016489212352230914,-0.015730925792015432,19976218.7828478,0,1.0,0.0002507587508152946,-0.00025543062505513635
a7ls30_c94e306c3e19bd08,a7ls30_c94e306c3e19bd08,8,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,240)),Abs(Mean(account_position_divergence,72)))",264,-0.0002544800745936946,-0.0003591898693316527,-3.89457263692552,-5.269174002666645,-5.617759949230326,-6.716038307747505,-4.023007149415569,-5.0250438356185825,-0.12736000554325355,0.4015151515151515,2.437296138468079e-06,0.004874592276936158,-0.016582445080382313,-0.015968258421829105,19975642.946357504,1,1.0,0.0002507587508152946,-0.00025543062505513635
a7ls30_c94e306c3e19bd08,a7ls30_c94e306c3e19bd08,8,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,240)),Abs(Mean(account_position_divergence,72)))",264,-0.0002541536626520387,-0.0003608381746684993,-3.8831531920261018,-5.257266278252504,-5.592464359731265,-6.82804036168642,-4.008721566198085,-5.1258306524312065,-0.12665659744056634,0.3939393939393939,2.438940183080873e-06,0.004877880366161745,-0.016637750225215596,-0.016163330555008536,19980461.952728055,2,1.0,0.0002507587508152946,-0.00025543062505513635
a7ls30_c94e306c3e19bd08,a7ls30_c94e306c3e19bd08,8,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,240)),Abs(Mean(account_position_divergence,72)))",264,-0.00025306564578572835,-0.00037552411043400126,-3.861935780559432,-5.244832513155982,-5.514227380920629,-6.7613721772427215,-3.9359055048356852,-5.066004668519221,-0.12489014754067629,0.3939393939393939,2.442228272306462e-06,0.004884456544612924,-0.016650860521919796,-0.016474367505273736,19976207.882901445,4,1.0,0.0002507587508152946,-0.00025543062505513635
a7ls30_c94e306c3e19bd08,a7ls30_c94e306c3e19bd08,8,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,240)),Abs(Mean(account_position_divergence,72)))",264,-0.0002544800745936946,-0.0003591898693316527,-3.89457263692552,-5.269174002666645,-5.617759949230326,-6.716038307747505,-4.023007149415569,-5.0250438356185825,-0.12736000554325355,0.4015151515151515,2.437296138468079e-06,0.004874592276936158,-0.016582445080382313,-0.015968258421829105,19975642.946357504,1,1.0,,
a7ls30_32f8844234cc65fc,a7ls30_32f8844234cc65fc,8,original,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",264,-0.00027785781961372905,-0.0004079476153642709,-4.232517142733264,-5.702205734786869,-5.886698519901119,-7.3241385511761035,-4.299531167570379,-5.467053219869166,-0.12954865284281836,0.38257575757575757,2.2095959595960307e-06,0.004419191919192061,-0.017514253239022184,-0.01664670359825189,19973173.38563902,0,1.0,0.0002653880789540238,-0.0002692539013509266
a7ls30_32f8844234cc65fc,a7ls30_32f8844234cc65fc,8,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",264,-0.0002748540891704498,-0.00040034894596674496,-4.203460543400707,-5.669220137080471,-5.96217725247107,-7.414204533130957,-4.262970307949384,-5.520653048420843,-0.128634604631652,0.38257575757575757,2.2178161826600045e-06,0.004435632365320009,-0.017408112112632,-0.0166619922467664,19975213.428208165,1,1.0,0.0002653880789540238,-0.0002692539013509266
a7ls30_32f8844234cc65fc,a7ls30_32f8844234cc65fc,8,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",264,-0.0002710154078645891,-0.0004076294506735546,-4.163524376267219,-5.625619987324233,-5.906562525842486,-7.338369716377447,-4.182006641834812,-5.461683175791829,-0.1274656851108259,0.38257575757575757,2.2186382049664027e-06,0.004437276409932805,-0.017282301336841707,-0.01662079629653582,19972145.792996712,2,1.0,0.0002653880789540238,-0.0002692539013509266
a7ls30_32f8844234cc65fc,a7ls30_32f8844234cc65fc,8,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",264,-0.0002676030296837624,-0.0003768334312724056,-4.12840111200755,-5.589910932190483,-5.709849126474171,-6.963677171131644,-4.010805672732455,-5.19581865604894,-0.12626041899471163,0.375,2.2211042718855943e-06,0.004442208543771188,-0.017144891260964128,-0.01663629680514723,19973442.184120543,4,1.0,0.0002653880789540238,-0.0002692539013509266
a7ls30_32f8844234cc65fc,a7ls30_32f8844234cc65fc,8,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))",264,-0.0002748540891704498,-0.00040034894596674496,-4.203460543400707,-5.669220137080471,-5.96217725247107,-7.414204533130957,-4.262970307949384,-5.520653048420843,-0.128634604631652,0.38257575757575757,2.2178161826600045e-06,0.004435632365320009,-0.017408112112632,-0.0166619922467664,19975213.428208165,1,1.0,,
a7ls30_c139d322017158f7,a7ls30_c139d322017158f7,8,original,blind_june2026_20260601_20260611,"SafeDiv(SafeDiv(ZScore(Mean(open_interest_value_last,4)),Abs(Mean(account_position_divergence,96))),Abs(ZScore(Mean(open_interest_last,168))))",264,-0.00028441652935898444,-0.00035487394317533754,-4.68736964035149,-6.201399672004956,-6.34891386616604,-8.540888938279803,-4.639041107540244,-6.504880256599334,-0.12041473040890827,0.39015151515151514,2.258375113054365e-06,0.004516750226108731,-0.01745331266730893,-0.016267175373598806,20064586.742065832,0,1.0,0.00013325898256400792,-0.00013764120214357234
a7ls30_c139d322017158f7,a7ls30_c139d322017158f7,8,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(SafeDiv(ZScore(Mean(open_interest_value_last,4)),Abs(Mean(account_position_divergence,96))),Abs(ZScore(Mean(open_interest_last,168))))",264,-0.0002836878310987607,-0.0003277664755875585,-4.685589674108252,-6.2109394836992715,-6.378015721114133,-8.444922227172459,-4.670576197068715,-6.409823734948773,-0.11989648074934856,0.3977272727272727,2.263954370836083e-06,0.004527908741672166,-0.01749801733501291,-0.016220231944117314,20060862.943588786,1,1.0,0.00013325898256400792,-0.00013764120214357234
a7ls30_c139d322017158f7,a7ls30_c139d322017158f7,8,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(SafeDiv(ZScore(Mean(open_interest_value_last,4)),Abs(Mean(account_position_divergence,96))),Abs(ZScore(Mean(open_interest_last,168))))",264,-0.000281646846552758,-0.0003285671582897708,-4.661641098709992,-6.198936137577578,-6.440006501208138,-8.246330735679319,-4.7211404453767365,-6.244501470225214,-0.11906278777574775,0.3939393939393939,2.2753752339441145e-06,0.004550750467888229,-0.01750524772354497,-0.016161886245968777,20057566.898666054,2,1.0,0.00013325898256400792,-0.00013764120214357234
a7ls30_c139d322017158f7,a7ls30_c139d322017158f7,8,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(SafeDiv(ZScore(Mean(open_interest_value_last,4)),Abs(Mean(account_position_divergence,96))),Abs(ZScore(Mean(open_interest_last,168))))",264,-0.0002800350321911901,-0.0003802070057117508,-4.638804467941295,-6.1949315253626525,-6.124610253853239,-8.232332649017497,-4.420927151549566,-6.237117146448624,-0.11787092093084006,0.4015151515151515,2.2765820326492503e-06,0.0045531640652985,-0.017540546686920025,-0.01625848666903816,20065339.16356723,4,1.0,0.00013325898256400792,-0.00013764120214357234
a7ls30_c139d322017158f7,a7ls30_c139d322017158f7,8,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(SafeDiv(ZScore(Mean(open_interest_value_last,4)),Abs(Mean(account_position_divergence,96))),Abs(ZScore(Mean(open_interest_last,168))))",264,-0.0002836878310987607,-0.0003277664755875585,-4.685589674108252,-6.2109394836992715,-6.378015721114133,-8.444922227172459,-4.670576197068715,-6.409823734948773,-0.11989648074934856,0.3977272727272727,2.263954370836083e-06,0.004527908741672166,-0.01749801733501291,-0.016220231944117314,20060862.943588786,1,1.0,,
a7search6_vp_a7search6_5be6987af4a13e67_canonical,a7search6_vp_a7search6_5be6987af4a13e67_canonical,4,original,blind_june2026_20260601_20260611,"SafeDiv(Abs(CSRank(open_interest_value_change_24h)),Abs(Decay(account_position_divergence,8)))",264,-0.00044648801138349374,-0.00045556041948794463,-12.728947565250806,-14.654816794371968,-15.26109909829314,-16.763770476957472,-13.130608876430372,-15.27289105304361,-0.12743642130209942,0.39015151515151514,4.5752484816023744e-05,0.09150496963204749,-0.027100499756928083,-0.027169329181324284,15417135.306082472,0,-1.0,-0.0007317111865433575,0.0006375030044506352
a7search6_vp_a7search6_5be6987af4a13e67_canonical,a7search6_vp_a7search6_5be6987af4a13e67_canonical,4,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(Abs(CSRank(open_interest_value_change_24h)),Abs(Decay(account_position_divergence,8)))",264,-0.0004912814857819778,-0.0004478875326932103,-13.740648491660592,-15.472893005592082,-15.452197220019364,-18.53126254050736,-13.703617341539825,-16.93953797445697,-0.1349671776821555,0.3446969696969697,4.59005712600294e-05,0.09180114252005879,-0.03037625661581333,-0.03141119082535903,14870726.24912515,1,-1.0,-0.0007317111865433575,0.0006375030044506352
a7search6_vp_a7search6_5be6987af4a13e67_canonical,a7search6_vp_a7search6_5be6987af4a13e67_canonical,4,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(Abs(CSRank(open_interest_value_change_24h)),Abs(Decay(account_position_divergence,8)))",264,-0.00044449027797136936,-0.00037098946429178303,-11.980230613101265,-13.847834636534827,-13.899370632308631,-16.658210113610807,-11.879916627418314,-14.980550742845136,-0.12531466394958346,0.38257575757575757,4.62572414918243e-05,0.0925144829836486,-0.027433950294954546,-0.027708932258977206,14106970.866397839,2,-1.0,-0.0007317111865433575,0.0006375030044506352
a7search6_vp_a7search6_5be6987af4a13e67_canonical,a7search6_vp_a7search6_5be6987af4a13e67_canonical,4,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(Abs(CSRank(open_interest_value_change_24h)),Abs(Decay(account_position_divergence,8)))",264,-0.0004341322636161559,-0.00042106177083352356,-11.659028447815134,-13.555462805373757,-13.806941701688354,-16.8948589040382,-11.990999240751655,-14.764667912265677,-0.11819772247495752,0.39015151515151514,4.628916044308334e-05,0.09257832088616669,-0.026493425250945897,-0.025748934728506676,15134336.410825575,4,-1.0,-0.0007317111865433575,0.0006375030044506352
a7search6_vp_a7search6_5be6987af4a13e67_canonical,a7search6_vp_a7search6_5be6987af4a13e67_canonical,4,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(Abs(CSRank(open_interest_value_change_24h)),Abs(Decay(account_position_divergence,8)))",264,-0.0004912814857819778,-0.0004478875326932103,-13.740648491660592,-15.472893005592082,-15.452197220019364,-18.53126254050736,-13.703617341539825,-16.93953797445697,-0.1349671776821555,0.3446969696969697,4.59005712600294e-05,0.09180114252005879,-0.03037625661581333,-0.03141119082535903,14870726.24912515,1,-1.0,,
a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,24,original,blind_june2026_20260601_20260611,"SafeDiv(CSRank(Delta(open_interest_value_last,96)),Abs(Decay(account_position_divergence,48)))",264,-0.0005051663933361893,-0.00029315875082942973,-2.8130530717142963,-3.670560354098074,-3.390725252425413,-7.371197987002916,-2.454909757865681,-6.5654618226244725,-0.18517877087326606,0.3939393939393939,2.558257595346196e-05,0.05116515190692392,-0.015923441970098425,-0.006528923951246814,17351465.371691793,0,-1.0,-0.0005492602986886945,0.0004978103611477505
a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,24,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(CSRank(Delta(open_interest_value_last,96)),Abs(Decay(account_position_divergence,48)))",264,-0.00042406081019289143,-0.0003043805243180057,-2.362402336772408,-3.146341826086631,-3.025668370143654,-6.988789918999205,-2.096847772059613,-6.27586080243313,-0.17827976541638357,0.38257575757575757,2.5533621901640555e-05,0.05106724380328111,-0.014141824939606244,-0.005331676822652181,18231036.8349256,1,-1.0,-0.0005492602986886945,0.0004978103611477505
a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,24,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(CSRank(Delta(open_interest_value_last,96)),Abs(Decay(account_position_divergence,48)))",264,-0.00034897306729431165,-0.00022163909121559065,-1.9401629122963644,-2.631330333923844,-1.8151578372868928,-7.081776896616915,-1.2157545204618243,-5.865299646291067,-0.17571814263424523,0.3939393939393939,2.5370599137429294e-05,0.05074119827485859,-0.012393386908359887,-0.0045317588298444,16854476.690272428,2,-1.0,-0.0005492602986886945,0.0004978103611477505
a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,24,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(CSRank(Delta(open_interest_value_last,96)),Abs(Decay(account_position_divergence,48)))",264,-0.00019058625243822326,-3.6079713356974e-05,-1.0330102341826437,-1.4447852024602288,-0.6738354930274512,-7.811385045127537,-0.44959007204145696,-6.482464577340841,-0.16898336055401042,0.42045454545454547,2.533229639591844e-05,0.050664592791836875,-0.008720825856405516,-0.0029200094447710064,17941660.04017962,4,-1.0,-0.0005492602986886945,0.0004978103611477505
a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,24,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(CSRank(Delta(open_interest_value_last,96)),Abs(Decay(account_position_divergence,48)))",264,-0.00042406081019289143,-0.0003043805243180057,-2.362402336772408,-3.146341826086631,-3.025668370143654,-6.988789918999205,-2.096847772059613,-6.27586080243313,-0.17827976541638357,0.38257575757575757,2.5533621901640555e-05,0.05106724380328111,-0.014141824939606244,-0.005331676822652181,18231036.8349256,1,-1.0,,
a7search6_vp_a7search6_e7ee64f0ef980aca_canonical,a7search6_vp_a7search6_e7ee64f0ef980aca_canonical,4,original,blind_june2026_20260601_20260611,"SafeDiv(TSRank(open_interest_value_last,504),Abs(Mean(top_long_short_account_ratio_last,8)))",264,5.6518588136857565e-05,0.00010282295662114094,1.2627198802219288,1.831265034649216,1.5944263507532126,0.26409655362679374,1.0781465163614596,0.18985431274550943,-0.07728624818338603,0.5340909090909091,5.384286333525864e-05,0.10768572667051728,0.012700194951357541,0.033135508210110784,9412700.137324924,0,-1.0,-0.0005362846441579496,0.0004749526607198957
